Order ID,Order Date,Item Name,Quantity,Product Price,Total products
25470,2019-07-28 20:54:00,Mint Sauce,1,0.5,3
25469,2019-07-28 20:44:00,Mango Chutney,1,0.5,10
25469,2019-07-28 20:44:00,Mint Sauce,1,0.5,10
25465,2019-07-28 19:46:00,Mango Chutney,1,0.5,9
25460,2019-07-28 18:36:00,Mint Sauce,1,0.5,7
25459,2019-07-28 18:20:00,Mango Chutney,1,0.5,12
25459,2019-07-28 18:20:00,Red Sauce,1,0.5,12
25455,2019-07-28 17:42:00,Mango Chutney,1,0.5,6
25454,2019-07-28 17:37:00,Mango Chutney,1,0.5,9
25454,2019-07-28 17:37:00,Red Sauce,1,0.5,9
25452,2019-07-28 17:32:00,Red Sauce,2,0.5,10
25452,2019-07-28 17:32:00,Onion Chutney,2,0.5,10
25451,2019-07-28 17:27:00,Onion Chutney,1,0.5,7
25450,2019-07-28 16:39:00,Mint Sauce,2,0.5,7
25448,2019-07-27 22:50:00,Onion Chutney,1,0.5,8
25448,2019-07-27 22:50:00,Red Sauce,1,0.5,8
25447,2019-07-27 22:35:00,Mango Chutney,2,0.5,7
25447,2019-07-27 22:35:00,Mint Sauce,1,0.5,7
25447,2019-07-27 22:35:00,Red Sauce,1,0.5,7
25445,2019-07-27 21:16:00,Mint Sauce,1,0.5,12
25445,2019-07-27 21:16:00,Mango Chutney,1,0.5,12
25444,2019-07-27 21:02:00,Lime Pickle,1,0.5,5
25444,2019-07-27 21:02:00,Mint Sauce,1,0.5,5
25442,2019-07-27 20:19:00,Mango Chutney,1,0.5,6
25441,2019-07-27 20:17:00,Onion Chutney,2,0.5,9
25441,2019-07-27 20:17:00,Mint Sauce,1,0.5,9
25441,2019-07-27 20:17:00,Red Sauce,1,0.5,9
25440,2019-07-27 20:14:00,Mango Chutney,1,0.5,8
25440,2019-07-27 20:14:00,Mint Sauce,5,0.5,8
25437,2019-07-27 19:34:00,Mango Chutney,1,0.5,8
25437,2019-07-27 19:34:00,Onion Chutney,1,0.5,8
25433,2019-07-27 19:11:00,Onion Chutney,1,0.5,10
25426,2019-07-27 18:54:00,Mango Chutney,2,0.5,6
25425,2019-07-27 18:53:00,Mint Sauce,1,0.5,10
25423,2019-07-27 18:52:00,Mango Chutney,1,0.5,5
25412,2019-07-27 17:41:00,Mango Chutney,1,0.5,8
25410,2019-07-27 17:32:00,Red Sauce,1,0.5,10
25410,2019-07-27 17:32:00,Mint Sauce,1,0.5,10
25410,2019-07-27 17:32:00,Onion Chutney,1,0.5,10
25408,2019-07-27 16:22:00,Onion Chutney,1,0.5,5
25405,2019-07-26 21:19:00,Mango Chutney,1,0.5,6
25403,2019-07-26 20:51:00,Onion Chutney,1,0.5,7
25403,2019-07-26 20:51:00,Red Sauce,1,0.5,7
25385,2019-07-26 18:08:00,Mango Chutney,2,0.5,11
25379,2019-07-26 16:31:00,Mango Chutney,1,0.5,8
25374,2019-07-25 20:00:00,Red Sauce,2,0.5,11
25374,2019-07-25 20:00:00,Mango Chutney,1,0.5,11
25371,2019-07-25 19:38:00,Onion Chutney,2,0.5,6
25370,2019-07-25 19:03:00,Mango Chutney,1,0.5,10
25370,2019-07-25 19:03:00,Red Sauce,1,0.5,10
