Order Number,Order Date,Item Name,Quantity,Product Price,Total products
12397,2018-08-12 21:03:00,Red Sauce,1,0.5,3
12395,2018-08-12 20:42:00,Mint Sauce,1,0.5,11
12395,2018-08-12 20:42:00,Lime Pickle,1,0.5,11
12395,2018-08-12 20:42:00,Mango Chutney,1,0.5,11
12393,2018-08-12 19:59:00,Onion Chutney,1,0.5,5
12387,2018-08-12 19:19:00,Mango Chutney,3,0.5,11
12386,2018-08-12 19:11:00,Mango Chutney,1,0.5,7
12382,2018-08-12 18:52:00,Mint Sauce,1,0.5,10
12382,2018-08-12 18:52:00,Mango Chutney,1,0.5,10
12380,2018-08-12 18:43:00,Mango Chutney,1,0.5,9
12380,2018-08-12 18:43:00,Onion Chutney,1,0.5,9
12380,2018-08-12 18:43:00,Red Sauce,1,0.5,9
11938,2018-08-11 18:27:00,Mint Sauce,1,0.5,4
11936,2018-08-11 18:02:00,Mango Chutney,1,0.5,10
11936,2018-08-11 18:02:00,Red Sauce,1,0.5,10
11935,2018-08-11 17:28:00,Red Sauce,1,0.5,7
11067,2018-08-09 20:54:00,Mint Sauce,2,0.5,5
11061,2018-08-09 19:43:00,Mango Chutney,1,0.5,6
11057,2018-08-09 19:28:00,Mango Chutney,1,0.5,6
11057,2018-08-09 19:28:00,Red Sauce,1,0.5,6
11056,2018-08-09 19:14:00,Mint Sauce,1,0.5,8
11056,2018-08-09 19:14:00,Lime Pickle,1,0.5,8
11056,2018-08-09 19:14:00,Mango Chutney,1,0.5,8
11052,2018-08-09 18:52:00,Red Sauce,1,0.5,5
11048,2018-08-09 18:13:00,Mango Chutney,1,0.5,6
11046,2018-08-09 17:16:00,Mango Chutney,3,0.5,8
10236,2018-08-07 18:19:00,Mint Sauce,2,0.5,7
9842,2018-08-06 19:58:00,Mango Chutney,1,0.5,5
9841,2018-08-06 19:51:00,Red Sauce,1,0.5,7
9837,2018-08-06 19:07:00,Mint Sauce,2,0.5,8
9837,2018-08-06 19:07:00,Lime Pickle,1,0.5,8
12397,2018-08-12 21:03:00,Plain Papadum,1,0.8,3
12395,2018-08-12 20:42:00,Plain Papadum,4,0.8,11
12393,2018-08-12 19:59:00,Spicy Papadum,1,0.8,5
12391,2018-08-12 19:38:00,Plain Papadum,1,0.8,8
12388,2018-08-12 19:25:00,Plain Papadum,1,0.8,4
