Order Number,Order Date,Item Name,Quantity,Product Price,Total products
15286,2019-10-06 17:10:00,Mango Chutney,1,0.5,10
15286,2019-10-06 17:10:00,Mint Sauce,2,0.5,10
14738,2019-10-05 19:04:00,Mint Sauce,1,0.5,4
14730,2019-10-05 18:14:00,Onion Chutney,2,0.5,12
14730,2019-10-05 18:14:00,Mint Sauce,2,0.5,12
14730,2019-10-05 18:14:00,Mango Chutney,1,0.5,12
14730,2019-10-05 18:14:00,Red Sauce,1,0.5,12
14250,2019-10-04 18:02:00,Onion Chutney,1,0.5,6
14250,2019-10-04 18:02:00,Red Sauce,1,0.5,6
13777,2019-10-03 20:02:00,Mango Chutney,2,0.5,8
13777,2019-10-03 20:02:00,Onion Chutney,1,0.5,8
13772,2019-10-03 18:44:00,Mango Chutney,1,0.5,7
13769,2019-10-03 18:12:00,Mint Sauce,1,0.5,5
13360,2019-10-02 19:17:00,Mint Sauce,1,0.5,8
13360,2019-10-02 19:17:00,Mango Chutney,1,0.5,8
12884,2019-10-01 22:21:00,Mango Chutney,1,0.5,7
12880,2019-10-01 19:10:00,Mango Chutney,1,0.5,9
15291,2019-10-06 19:27:00,Plain Papadum,1,0.8,5
15290,2019-10-06 19:21:00,Plain Papadum,2,0.8,5
15286,2019-10-06 17:10:00,Plain Papadum,4,0.8,10
14745,2019-10-05 20:31:00,Plain Papadum,2,0.8,8
14744,2019-10-05 20:28:00,Plain Papadum,1,0.8,6
14742,2019-10-05 19:41:00,Plain Papadum,3,0.8,4
14735,2019-10-05 18:57:00,Plain Papadum,3,0.8,5
14730,2019-10-05 18:14:00,Plain Papadum,4,0.8,12
14250,2019-10-04 18:02:00,Spicy Papadum,2,0.8,6
13777,2019-10-03 20:02:00,Plain Papadum,4,0.8,8
13769,2019-10-03 18:12:00,Plain Papadum,4,0.8,5
13763,2019-10-03 13:42:00,Plain Papadum,1,0.8,6
13363,2019-10-02 19:47:00,Plain Papadum,14,0.8,12
13360,2019-10-02 19:17:00,Plain Papadum,2,0.8,8
13354,2019-10-02 17:30:00,Plain Papadum,5,0.8,7
12884,2019-10-01 22:21:00,Plain Papadum,2,0.8,7
12881,2019-10-01 19:26:00,Plain Papadum,1,0.8,6
12880,2019-10-01 19:10:00,Plain Papadum,4,0.8,9
15290,2019-10-06 19:21:00,Chapati,1,1.95,5
15286,2019-10-06 17:10:00,Chapati,1,1.95,10
14745,2019-10-05 20:31:00,Chapati,1,1.95,8
14743,2019-10-05 19:53:00,Chapati,1,1.95,2
14733,2019-10-05 18:54:00,Chapati,1,1.95,5
12881,2019-10-01 19:26:00,Chapati,1,1.95,6
15287,2019-10-06 17:23:00,Plain Naan,2,2.6,4
15285,2019-10-06 17:09:00,Plain Naan,2,2.6,4
14747,2019-10-05 21:57:00,Plain Naan,1,2.6,4
14745,2019-10-05 20:31:00,Plain Naan,1,2.6,8
14740,2019-10-05 19:16:00,Plain Naan,1,2.6,6
14738,2019-10-05 19:04:00,Plain Naan,1,2.6,4
14734,2019-10-05 18:55:00,Plain Naan,1,2.6,5
