Order Number,Order Date,Item Name,Quantity,Product Price,Total products
9320,2018-04-22 19:12:00,Mint Sauce,1,0.5,8
9320,2018-04-22 19:12:00,Mango Chutney,1,0.5,8
9312,2018-04-21 22:56:00,Onion Chutney,1,0.5,4
9307,2018-04-21 20:40:00,Mint Sauce,1,0.5,6
9306,2018-04-21 20:32:00,Mango Chutney,1,0.5,5
9306,2018-04-21 20:32:00,Onion Chutney,1,0.5,5
9305,2018-04-21 20:24:00,Mango Chutney,2,0.5,5
9304,2018-04-21 20:01:00,Mango Chutney,2,0.5,11
9304,2018-04-21 20:01:00,Mint Sauce,1,0.5,11
9304,2018-04-21 20:01:00,Onion Chutney,1,0.5,11
9302,2018-04-21 19:39:00,Mango Chutney,1,0.5,7
9297,2018-04-21 19:16:00,Mint Sauce,1,0.5,6
9297,2018-04-21 19:16:00,Red Sauce,1,0.5,6
9296,2018-04-21 19:10:00,Red Sauce,1,0.5,6
9296,2018-04-21 19:10:00,Mint Sauce,1,0.5,6
9294,2018-04-21 18:38:00,Onion Chutney,1,0.5,10
9294,2018-04-21 18:38:00,Mango Chutney,1,0.5,10
9290,2018-04-21 17:08:00,Mint Sauce,1,0.5,8
9288,2018-04-21 14:00:00,Mint Sauce,1,0.5,1
9284,2018-04-20 20:06:00,Onion Chutney,1,0.5,5
9281,2018-04-20 19:50:00,Mint Sauce,1,0.5,10
9281,2018-04-20 19:50:00,Onion Chutney,1,0.5,10
9281,2018-04-20 19:50:00,Red Sauce,1,0.5,10
9271,2018-04-20 01:58:00,Onion Chutney,1,0.5,1
9269,2018-04-19 22:46:00,Mango Chutney,1,0.5,6
9268,2018-04-19 22:34:00,Mint Sauce,1,0.5,1
9267,2018-04-19 22:27:00,Mint Sauce,1,0.5,1
9266,2018-04-19 22:24:00,Mango Chutney,1,0.5,8
9266,2018-04-19 22:24:00,Onion Chutney,1,0.5,8
9266,2018-04-19 22:24:00,Lime Pickle,1,0.5,8
9260,2018-04-19 19:29:00,Mango Chutney,1,0.5,11
9260,2018-04-19 19:29:00,Mint Sauce,1,0.5,11
9260,2018-04-19 19:29:00,Onion Chutney,1,0.5,11
9258,2018-04-19 19:21:00,Mango Chutney,2,0.5,8
9258,2018-04-19 19:21:00,Onion Chutney,1,0.5,8
9247,2018-04-18 22:23:00,Onion Chutney,2,0.5,5
9231,2018-04-16 22:01:00,Red Sauce,1,0.5,8
9224,2018-04-16 18:18:00,Onion Chutney,1,0.5,5
9320,2018-04-22 19:12:00,Plain Papadum,3,0.8,8
9316,2018-04-22 17:07:00,Plain Papadum,4,0.8,11
9316,2018-04-22 17:07:00,Spicy Papadum,2,0.8,11
9315,2018-04-22 16:59:00,Plain Papadum,3,0.8,10
9309,2018-04-21 21:24:00,Plain Papadum,2,0.8,5
9305,2018-04-21 20:24:00,Plain Papadum,5,0.8,5
9304,2018-04-21 20:01:00,Plain Papadum,6,0.8,11
9300,2018-04-21 19:35:00,Spicy Papadum,2,0.8,5
9300,2018-04-21 19:35:00,Plain Papadum,2,0.8,5
9298,2018-04-21 19:17:00,Plain Papadum,4,0.8,7
9297,2018-04-21 19:16:00,Plain Papadum,2,0.8,6
9296,2018-04-21 19:10:00,Plain Papadum,2,0.8,6
9294,2018-04-21 18:38:00,Plain Papadum,2,0.8,10
9291,2018-04-21 17:15:00,Plain Papadum,4,0.8,4
9290,2018-04-21 17:08:00,Plain Papadum,4,0.8,8
9284,2018-04-20 20:06:00,Spicy Papadum,1,0.8,5
9281,2018-04-20 19:50:00,Plain Papadum,3,0.8,10
9274,2018-04-20 18:14:00,Plain Papadum,2,0.8,4
9260,2018-04-19 19:29:00,Plain Papadum,4,0.8,11
9258,2018-04-19 19:21:00,Plain Papadum,4,0.8,8
9253,2018-04-19 17:56:00,Plain Papadum,3,0.8,6
9246,2018-04-18 20:11:00,Plain Papadum,2,0.8,5
9239,2018-04-17 20:08:00,Spicy Papadum,2,0.8,5
9239,2018-04-17 20:08:00,Plain Papadum,1,0.8,5
9236,2018-04-17 18:41:00,Plain Papadum,4,0.8,5
9233,2018-04-17 17:53:00,Plain Papadum,2,0.8,6
