Order Number,Order Date,Item Name,Quantity,Product Price,Total products
10127,2018-06-30 19:10:00,Mango Chutney,1,0.5,9
10127,2018-06-30 19:10:00,Mint Sauce,1,0.5,9
10123,2018-06-30 18:47:00,Lime Pickle,1,0.5,8
10123,2018-06-30 18:47:00,Mango Chutney,1,0.5,8
10122,2018-06-30 18:39:00,Onion Chutney,2,0.5,6
10120,2018-06-30 18:36:00,Mint Sauce,1,0.5,12
10120,2018-06-30 18:36:00,Mango Chutney,1,0.5,12
10112,2018-06-29 18:48:00,Mango Chutney,1,0.5,7
10112,2018-06-29 18:48:00,Mint Sauce,1,0.5,7
10109,2018-06-29 18:30:00,Mango Chutney,1,0.5,6
10106,2018-06-29 18:04:00,Mango Chutney,1,0.5,4
10103,2018-06-28 19:23:00,Mint Sauce,2,0.5,6
10092,2018-06-27 21:50:00,Onion Chutney,2,0.5,6
10086,2018-06-27 09:58:00,Mango Chutney,1,0.5,11
10086,2018-06-27 09:58:00,Mint Sauce,1,0.5,11
10086,2018-06-27 09:58:00,Red Sauce,1,0.5,11
10086,2018-06-27 09:58:00,Onion Chutney,1,0.5,11
10080,2018-06-25 20:14:00,Mango Chutney,2,0.5,9
10079,2018-06-25 20:11:00,Mint Sauce,2,0.5,6
10077,2018-06-25 19:22:00,Mango Chutney,1,0.5,9
10077,2018-06-25 19:22:00,Mint Sauce,1,0.5,9
8113,2018-07-01 18:39:00,Onion Chutney,3,0.5,7
10129,2018-06-30 21:30:00,Plain Papadum,1,0.8,4
10127,2018-06-30 19:10:00,Plain Papadum,3,0.8,9
10126,2018-06-30 19:09:00,Plain Papadum,2,0.8,6
10123,2018-06-30 18:47:00,Plain Papadum,2,0.8,8
10123,2018-06-30 18:47:00,Spicy Papadum,2,0.8,8
10122,2018-06-30 18:39:00,Spicy Papadum,2,0.8,6
10122,2018-06-30 18:39:00,Plain Papadum,1,0.8,6
10120,2018-06-30 18:36:00,Plain Papadum,1,0.8,12
10116,2018-06-29 21:51:00,Plain Papadum,2,0.8,6
10115,2018-06-29 20:51:00,Plain Papadum,3,0.8,7
10109,2018-06-29 18:30:00,Plain Papadum,2,0.8,6
10103,2018-06-28 19:23:00,Plain Papadum,4,0.8,6
10092,2018-06-27 21:50:00,Spicy Papadum,2,0.8,6
10092,2018-06-27 21:50:00,Plain Papadum,1,0.8,6
10089,2018-06-27 19:40:00,Plain Papadum,6,0.8,7
10087,2018-06-27 17:49:00,Plain Papadum,1,0.8,8
10086,2018-06-27 09:58:00,Plain Papadum,2,0.8,11
10080,2018-06-25 20:14:00,Plain Papadum,3,0.8,9
10077,2018-06-25 19:22:00,Plain Papadum,3,0.8,9
10073,2018-06-25 17:37:00,Plain Papadum,2,0.8,7
10122,2018-06-30 18:39:00,Chapati,1,1.95,6
10112,2018-06-29 18:48:00,Chapati,1,1.95,7
10094,2018-06-27 22:45:00,Chapati,3,1.95,4
10092,2018-06-27 21:50:00,Chapati,1,1.95,6
10090,2018-06-27 19:59:00,Chapati,1,1.95,5
10087,2018-06-27 17:49:00,Chapati,1,1.95,8
8113,2018-07-01 18:39:00,Chapati,1,1.95,7
10127,2018-06-30 19:10:00,Plain Naan,1,2.6,9
10120,2018-06-30 18:36:00,Plain Naan,1,2.6,12
10118,2018-06-30 18:28:00,Plain Naan,1,2.6,3
10116,2018-06-29 21:51:00,Plain Naan,1,2.6,6
10114,2018-06-29 19:53:00,Plain Naan,1,2.6,9
10113,2018-06-29 18:55:00,Plain Naan,1,2.6,8
10111,2018-06-29 18:47:00,Plain Naan,2,2.6,6
10104,2018-06-28 19:55:00,Plain Naan,1,2.6,3
10098,2018-06-28 18:18:00,Tandoori Roti,2,2.6,5
10095,2018-06-28 12:36:00,Plain Naan,2,2.6,3
10093,2018-06-27 22:07:00,Plain Naan,1,2.6,4
10089,2018-06-27 19:40:00,Plain Naan,2,2.6,7
10086,2018-06-27 09:58:00,Plain Naan,1,2.6,11
10085,2018-06-26 22:20:00,Plain Naan,1,2.6,5
10082,2018-06-26 18:33:00,Plain Naan,2,2.6,3
10073,2018-06-25 17:37:00,Plain Naan,2,2.6,7
8107,2018-07-01 17:02:00,Plain Naan,1,2.6,4
10129,2018-06-30 21:30:00,Pilau Rice,1,2.95,4
10129,2018-06-30 21:30:00,Garlic Naan,1,2.95,4
10128,2018-06-30 21:09:00,Paratha,1,2.95,7
10128,2018-06-30 21:09:00,Keema Naan,1,2.95,7
10128,2018-06-30 21:09:00,Plain Rice,1,2.95,7
10127,2018-06-30 19:10:00,Keema Naan,1,2.95,9
10126,2018-06-30 19:09:00,Pilau Rice,1,2.95,6
10126,2018-06-30 19:09:00,Peshwari Naan,1,2.95,6
10124,2018-06-30 18:55:00,Kulcha Naan,1,2.95,4
10123,2018-06-30 18:47:00,Pilau Rice,2,2.95,8
10123,2018-06-30 18:47:00,Garlic Naan,1,2.95,8
10122,2018-06-30 18:39:00,Plain Rice,1,2.95,6
10120,2018-06-30 18:36:00,Pilau Rice,2,2.95,12
10120,2018-06-30 18:36:00,Keema Naan,1,2.95,12
10119,2018-06-30 18:36:00,Garlic Naan,1,2.95,5
10116,2018-06-29 21:51:00,Pilau Rice,2,2.95,6
10116,2018-06-29 21:51:00,Bottle Coke,1,2.95,6
10115,2018-06-29 20:51:00,Raitha,1,2.95,7
10115,2018-06-29 20:51:00,Garlic Naan,1,2.95,7
10115,2018-06-29 20:51:00,Bottle Coke,1,2.95,7
10114,2018-06-29 19:53:00,Pilau Rice,2,2.95,9
10114,2018-06-29 19:53:00,Keema Naan,1,2.95,9
10114,2018-06-29 19:53:00,Plain Rice,1,2.95,9
10113,2018-06-29 18:55:00,Plain Rice,2,2.95,8
10111,2018-06-29 18:47:00,Plain Rice,1,2.95,6
10111,2018-06-29 18:47:00,Pilau Rice,1,2.95,6
10109,2018-06-29 18:30:00,Pilau Rice,2,2.95,6
10108,2018-06-29 18:26:00,Garlic Naan,1,2.95,3
10107,2018-06-29 18:07:00,Pilau Rice,1,2.95,6
10107,2018-06-29 18:07:00,Keema Naan,1,2.95,6
10106,2018-06-29 18:04:00,Pilau Rice,1,2.95,4
10104,2018-06-28 19:55:00,Pilau Rice,2,2.95,3
10103,2018-06-28 19:23:00,Garlic Naan,1,2.95,6
10102,2018-06-28 18:57:00,Pilau Rice,1,2.95,7
10102,2018-06-28 18:57:00,Garlic Naan,2,2.95,7
10100,2018-06-28 18:33:00,Garlic Naan,1,2.95,4
10100,2018-06-28 18:33:00,Pilau Rice,1,2.95,4
10098,2018-06-28 18:18:00,Garlic Naan,1,2.95,5
10094,2018-06-27 22:45:00,Plain Rice,1,2.95,4
10093,2018-06-27 22:07:00,Pilau Rice,1,2.95,4
10093,2018-06-27 22:07:00,Plain Rice,1,2.95,4
10092,2018-06-27 21:50:00,Plain Rice,1,2.95,6
10091,2018-06-27 20:44:00,Paratha,2,2.95,3
10089,2018-06-27 19:40:00,Plain Rice,1,2.95,7
10088,2018-06-27 18:46:00,Garlic Naan,1,2.95,7
10088,2018-06-27 18:46:00,Peshwari Naan,1,2.95,7
10087,2018-06-27 17:49:00,Plain Rice,2,2.95,8
10086,2018-06-27 09:58:00,Plain Rice,1,2.95,11
10084,2018-06-26 20:39:00,Pilau Rice,1,2.95,4
10084,2018-06-26 20:39:00,Garlic Naan,1,2.95,4
10081,2018-06-26 17:13:00,Plain Rice,1,2.95,4
10080,2018-06-25 20:14:00,Pilau Rice,1,2.95,9
10079,2018-06-25 20:11:00,Green Salad,1,2.95,6
10078,2018-06-25 19:35:00,Garlic Naan,1,2.95,4
10078,2018-06-25 19:35:00,Pilau Rice,2,2.95,4
10077,2018-06-25 19:22:00,Raitha,1,2.95,9
10077,2018-06-25 19:22:00,Garlic Naan,1,2.95,9
10077,2018-06-25 19:22:00,Bottle Coke,1,2.95,9
10076,2018-06-25 19:17:00,Garlic Naan,2,2.95,4
10075,2018-06-25 19:06:00,Garlic Naan,1,2.95,7
10075,2018-06-25 19:06:00,Pilau Rice,1,2.95,7
10075,2018-06-25 19:06:00,Keema Naan,1,2.95,7
