Order ID,Order Date,Item Name,Quantity,Product Price,Total products
20462,2018-03-12 20:39:00,Onion Chutney,1,0.5,6
15378,2018-03-18 19:03:00,Mint Sauce,1,0.5,5
15375,2018-03-18 18:47:00,Mango Chutney,1,0.5,11
15375,2018-03-18 18:47:00,Red Sauce,1,0.5,11
15371,2018-03-18 17:19:00,Mint Sauce,1,0.5,6
15369,2018-03-18 16:56:00,Mango Chutney,1,0.5,11
15369,2018-03-18 16:56:00,Red Sauce,1,0.5,11
15359,2018-03-17 20:02:00,Onion Chutney,2,0.5,8
15353,2018-03-17 19:31:00,Mint Sauce,1,0.5,8
15353,2018-03-17 19:31:00,Mango Chutney,1,0.5,8
15352,2018-03-17 19:26:00,Mango Chutney,1,0.5,9
15352,2018-03-17 19:26:00,Onion Chutney,2,0.5,9
15352,2018-03-17 19:26:00,Red Sauce,1,0.5,9
15351,2018-03-17 19:18:00,Onion Chutney,1,0.5,8
15351,2018-03-17 19:18:00,Mango Chutney,1,0.5,8
15348,2018-03-17 19:08:00,Mint Sauce,1,0.5,10
15348,2018-03-17 19:08:00,Red Sauce,1,0.5,10
15346,2018-03-17 18:49:00,Mango Chutney,1,0.5,17
15346,2018-03-17 18:49:00,Mint Sauce,2,0.5,17
15346,2018-03-17 18:49:00,Lime Pickle,1,0.5,17
15345,2018-03-17 18:46:00,Mango Chutney,1,0.5,13
15345,2018-03-17 18:46:00,Onion Chutney,1,0.5,13
15345,2018-03-17 18:46:00,Mint Sauce,1,0.5,13
15345,2018-03-17 18:46:00,Red Sauce,1,0.5,13
15343,2018-03-17 18:19:00,Mango Chutney,2,0.5,7
15343,2018-03-17 18:19:00,Onion Chutney,1,0.5,7
15335,2018-03-17 17:54:00,Lime Pickle,1,0.5,8
15333,2018-03-17 17:47:00,Onion Chutney,1,0.5,8
15333,2018-03-17 17:47:00,Mint Sauce,1,0.5,8
15331,2018-03-17 17:36:00,Mint Sauce,1,0.5,9
15331,2018-03-17 17:36:00,Mango Chutney,1,0.5,9
15329,2018-03-17 17:30:00,Mango Chutney,1,0.5,8
15329,2018-03-17 17:30:00,Red Sauce,1,0.5,8
15328,2018-03-17 17:27:00,Mint Sauce,1,0.5,5
15327,2018-03-17 17:24:00,Onion Chutney,2,0.5,6
15327,2018-03-17 17:24:00,Red Sauce,2,0.5,6
15325,2018-03-17 17:03:00,Mango Chutney,1,0.5,5
15323,2018-03-16 21:24:00,Mango Chutney,1,0.5,8
15323,2018-03-16 21:24:00,Red Sauce,1,0.5,8
15323,2018-03-16 21:24:00,Onion Chutney,1,0.5,8
15317,2018-03-16 19:29:00,Mango Chutney,3,0.5,8
15316,2018-03-16 19:30:00,Red Sauce,1,0.5,5
15315,2018-03-16 19:23:00,Mint Sauce,2,0.5,9
15315,2018-03-16 19:23:00,Onion Chutney,1,0.5,9
15315,2018-03-16 19:23:00,Mango Chutney,1,0.5,9
15314,2018-03-16 19:19:00,Mint Sauce,1,0.5,7
15312,2018-03-16 19:06:00,Mango Chutney,1,0.5,10
15312,2018-03-16 19:06:00,Mint Sauce,1,0.5,10
15306,2018-03-16 18:48:00,Mango Chutney,1,0.5,9
15306,2018-03-16 18:48:00,Onion Chutney,1,0.5,9
15303,2018-03-16 18:16:00,Mango Chutney,1,0.5,10
15302,2018-03-16 18:11:00,Mango Chutney,2,0.5,7
15302,2018-03-16 18:11:00,Mint Sauce,1,0.5,7
15302,2018-03-16 18:11:00,Red Sauce,1,0.5,7
15297,2018-03-16 16:17:00,Lime Pickle,1,0.5,6
15297,2018-03-16 16:17:00,Onion Chutney,1,0.5,6
15291,2018-03-15 18:53:00,Red Sauce,1,0.5,8
15289,2018-03-15 17:57:00,Mango Chutney,1,0.5,5
15279,2018-03-14 18:09:00,Mint Sauce,1,0.5,9
15273,2018-03-13 20:17:00,Mint Sauce,1,0.5,7
15271,2018-03-13 18:36:00,Mint Sauce,1,0.5,9
15271,2018-03-13 18:36:00,Onion Chutney,1,0.5,9
15270,2018-03-13 18:30:00,Mint Sauce,1,0.5,8
20461,2018-03-12 18:36:00,Plain Papadum,2,0.8,5
20461,2018-03-12 18:36:00,Spicy Papadum,2,0.8,5
15381,2018-03-18 20:38:00,Plain Papadum,2,0.8,8
15380,2018-03-18 19:33:00,Plain Papadum,1,0.8,8
15378,2018-03-18 19:03:00,Plain Papadum,3,0.8,5
15377,2018-03-18 19:02:00,Plain Papadum,4,0.8,12
15375,2018-03-18 18:47:00,Plain Papadum,5,0.8,11
15371,2018-03-18 17:19:00,Plain Papadum,2,0.8,6
15369,2018-03-18 16:56:00,Plain Papadum,3,0.8,11
15362,2018-03-17 21:11:00,Plain Papadum,3,0.8,5
15353,2018-03-17 19:31:00,Plain Papadum,8,0.8,8
