Order Number,Order Date,Item Name,Quantity,Product Price,Total products
12731,2018-12-30 22:55:00,Mint Sauce,1,0.5,6
12731,2018-12-30 22:55:00,Mango Chutney,2,0.5,6
12730,2018-12-30 22:17:00,Mango Chutney,1,0.5,6
12727,2018-12-30 19:53:00,Mango Chutney,1,0.5,4
12724,2018-12-30 18:56:00,Mint Sauce,1,0.5,4
12719,2018-12-30 17:57:00,Mint Sauce,1,0.5,10
12719,2018-12-30 17:57:00,Onion Chutney,1,0.5,10
12719,2018-12-30 17:57:00,Lime Pickle,1,0.5,10
12719,2018-12-30 17:57:00,Mango Chutney,1,0.5,10
12715,2018-12-30 17:00:00,Mango Chutney,2,0.5,8
12715,2018-12-30 17:00:00,Red Sauce,1,0.5,8
12710,2018-12-29 17:56:00,Mint Sauce,1,0.5,9
12707,2018-12-29 17:33:00,Mango Chutney,1,0.5,6
12702,2018-12-29 13:40:00,Mango Chutney,1,0.5,13
12702,2018-12-29 13:40:00,Mint Sauce,1,0.5,13
12702,2018-12-29 13:40:00,Lime Pickle,1,0.5,13
12696,2018-12-28 19:21:00,Mint Sauce,2,0.5,6
12691,2018-12-28 18:34:00,Mango Chutney,2,0.5,10
12685,2018-12-28 16:47:00,Mango Chutney,1,0.5,7
12682,2018-12-27 19:17:00,Onion Chutney,1,0.5,8
12681,2018-12-27 19:14:00,Mango Chutney,1,0.5,11
12681,2018-12-27 19:14:00,Mint Sauce,1,0.5,11
12679,2018-12-27 18:51:00,Mango Chutney,3,0.5,16
12679,2018-12-27 18:51:00,Mint Sauce,2,0.5,16
12679,2018-12-27 18:51:00,Onion Chutney,4,0.5,16
12673,2018-12-26 18:13:00,Mint Sauce,1,0.5,4
12672,2018-12-26 18:13:00,Red Sauce,1,0.5,14
12672,2018-12-26 18:13:00,Mint Sauce,2,0.5,14
12672,2018-12-26 18:13:00,Mango Chutney,1,0.5,14
12671,2018-12-26 18:12:00,Mint Sauce,2,0.5,6
12662,2018-12-24 20:43:00,Mango Chutney,1,0.5,4
12660,2018-12-24 20:12:00,Mango Chutney,1,0.5,10
12660,2018-12-24 20:12:00,Mint Sauce,1,0.5,10
