Order ID,Order Date,Item Name,Quantity,Product Price,Total products
8987,2017-02-04 19:41:00,Mango Chutney,1,0.5,6
8986,2017-02-04 19:36:00,Mango Chutney,1,0.5,10
8986,2017-02-04 19:36:00,Mint Sauce,1,0.5,10
8986,2017-02-04 19:36:00,Red Sauce,1,0.5,10
8982,2017-02-04 18:44:00,Mango Chutney,1,0.5,5
8977,2017-02-04 17:57:00,Mango Chutney,2,0.5,17
8977,2017-02-04 17:57:00,Onion Chutney,2,0.5,17
8977,2017-02-04 17:57:00,Mint Sauce,2,0.5,17
8977,2017-02-04 17:57:00,Red Sauce,1,0.5,17
8976,2017-02-04 17:38:00,Mango Chutney,1,0.5,8
8975,2017-02-04 16:11:00,Mango Chutney,1,0.5,10
8975,2017-02-04 16:11:00,Mint Sauce,1,0.5,10
8974,2017-02-04 13:54:00,Mango Chutney,1,0.5,11
8974,2017-02-04 13:54:00,Onion Chutney,1,0.5,11
8974,2017-02-04 13:54:00,Mint Sauce,1,0.5,11
8974,2017-02-04 13:54:00,Lime Pickle,1,0.5,11
8974,2017-02-04 13:54:00,Red Sauce,1,0.5,11
8413,2017-02-03 20:09:00,Red Sauce,1,0.5,8
8413,2017-02-03 20:09:00,Mango Chutney,1,0.5,8
7952,2017-02-02 11:09:00,Mango Chutney,4,0.5,29
7952,2017-02-02 11:09:00,Onion Chutney,4,0.5,29
7952,2017-02-02 11:09:00,Mint Sauce,4,0.5,29
7952,2017-02-02 11:09:00,Lime Pickle,4,0.5,29
7941,2017-01-31 18:39:00,Mango Chutney,1,0.5,10
7941,2017-01-31 18:39:00,Mint Sauce,1,0.5,10
7941,2017-01-31 18:39:00,Red Sauce,1,0.5,10
7940,2017-01-31 18:23:00,Lime Pickle,1,0.5,9
7940,2017-01-31 18:23:00,Mango Chutney,1,0.5,9
7938,2017-01-30 19:39:00,Mint Sauce,3,0.5,15
7450,2017-02-01 19:08:00,Mango Chutney,1,0.5,4
7448,2017-02-01 18:57:00,Red Sauce,1,0.5,9
7448,2017-02-01 18:57:00,Onion Chutney,1,0.5,9
7442,2017-02-01 18:20:00,Mango Chutney,1,0.5,10
7442,2017-02-01 18:20:00,Onion Chutney,1,0.5,10
7433,2017-02-01 17:28:00,Mango Chutney,1,0.5,6
7432,2017-02-01 17:12:00,Mint Sauce,1,0.5,4
8987,2017-02-04 19:41:00,Plain Papadum,1,0.8,6
8986,2017-02-04 19:36:00,Plain Papadum,2,0.8,10
8985,2017-02-04 19:18:00,Plain Papadum,1,0.8,7
8977,2017-02-04 17:57:00,Plain Papadum,7,0.8,17
8976,2017-02-04 17:38:00,Plain Papadum,1,0.8,8
8975,2017-02-04 16:11:00,Plain Papadum,3,0.8,10
8974,2017-02-04 13:54:00,Plain Papadum,1,0.8,11
8974,2017-02-04 13:54:00,Spicy Papadum,1,0.8,11
8415,2017-02-03 21:17:00,Plain Papadum,1,0.8,6
