Order Number,Order Date,Item Name,Quantity,Product Price,Total products
4345,2017-01-22 17:31:00,Mango Chutney,2,0.5,6
4344,2017-01-21 20:57:00,Onion Chutney,2,0.5,5
4333,2017-01-21 18:26:00,Mango Chutney,1,0.5,15
4333,2017-01-21 18:26:00,Onion Chutney,1,0.5,15
4333,2017-01-21 18:26:00,Mint Sauce,1,0.5,15
4333,2017-01-21 18:26:00,Red Sauce,1,0.5,15
4332,2017-01-21 18:18:00,Mango Chutney,1,0.5,15
4332,2017-01-21 18:18:00,Onion Chutney,1,0.5,15
4332,2017-01-21 18:18:00,Mint Sauce,1,0.5,15
4332,2017-01-21 18:18:00,Red Sauce,1,0.5,15
4330,2017-01-21 17:45:00,Mango Chutney,1,0.5,8
4311,2017-01-19 18:14:00,Mango Chutney,1,0.5,6
4302,2017-01-18 18:37:00,Mango Chutney,2,0.5,9
4302,2017-01-18 18:37:00,Red Sauce,1,0.5,9
4301,2017-01-18 17:49:00,Mint Sauce,1,0.5,5
4298,2017-01-18 17:06:00,Mango Chutney,1,0.5,5
4346,2017-01-22 18:13:00,Plain Papadum,3,0.8,7
4345,2017-01-22 17:31:00,Plain Papadum,5,0.8,6
4344,2017-01-21 20:57:00,Plain Papadum,2,0.8,5
4333,2017-01-21 18:26:00,Plain Papadum,4,0.8,15
4332,2017-01-21 18:18:00,Plain Papadum,4,0.8,15
4331,2017-01-21 17:51:00,Plain Papadum,4,0.8,6
4321,2017-01-20 17:52:00,Plain Papadum,4,0.8,9
4319,2017-01-20 17:45:00,Plain Papadum,4,0.8,13
4317,2017-01-19 20:28:00,Plain Papadum,2,0.8,8
4313,2017-01-19 18:57:00,Plain Papadum,3,0.8,6
4311,2017-01-19 18:14:00,Plain Papadum,3,0.8,6
4305,2017-01-18 19:37:00,Plain Papadum,5,0.8,6
4304,2017-01-18 19:08:00,Plain Papadum,1,0.8,2
4302,2017-01-18 18:37:00,Plain Papadum,4,0.8,9
4300,2017-01-18 17:39:00,Plain Papadum,3,0.8,7
4298,2017-01-18 17:06:00,Plain Papadum,6,0.8,5
4337,2017-01-21 18:49:00,Chapati,4,1.95,4
4333,2017-01-21 18:26:00,Chapati,2,1.95,15
4332,2017-01-21 18:18:00,Chapati,2,1.95,15
4324,2017-01-20 18:39:00,Chapati,4,1.95,5
4322,2017-01-20 18:18:00,Puree,2,1.95,9
4308,2017-01-18 19:49:00,Chapati,4,1.95,3
4307,2017-01-18 19:43:00,Chapati,4,1.95,3
4336,2017-01-21 18:51:00,Plain Naan,1,2.6,7
4334,2017-01-21 18:43:00,Plain Naan,1,2.6,7
4331,2017-01-21 17:51:00,Plain Naan,1,2.6,6
4328,2017-01-20 20:34:00,Plain Naan,1,2.6,7
4326,2017-01-20 19:51:00,Plain Naan,1,2.6,5
4325,2017-01-20 19:26:00,Plain Naan,2,2.6,4
4322,2017-01-20 18:18:00,Plain Naan,1,2.6,9
4321,2017-01-20 17:52:00,Plain Naan,1,2.6,9
4319,2017-01-20 17:45:00,Plain Naan,1,2.6,13
4317,2017-01-19 20:28:00,Plain Naan,1,2.6,8
4314,2017-01-19 18:58:00,Plain Naan,1,2.6,7
4306,2017-01-18 19:45:00,Plain Naan,1,2.6,6
4300,2017-01-18 17:39:00,Plain Naan,1,2.6,7
4296,2017-01-16 20:15:00,Plain Naan,1,2.6,5
4294,2017-01-16 18:19:00,Plain Naan,1,2.6,7
4293,2017-01-16 18:03:00,Plain Naan,1,2.6,5
4291,2017-01-16 17:05:00,Plain Naan,1,2.6,3
4346,2017-01-22 18:13:00,Plain Rice,1,2.95,7
4346,2017-01-22 18:13:00,Pilau Rice,2,2.95,7
4346,2017-01-22 18:13:00,Garlic Naan,1,2.95,7
4345,2017-01-22 17:31:00,Garlic Naan,5,2.95,6
4344,2017-01-21 20:57:00,Coke 1.5 ltr,1,2.95,5
4342,2017-01-21 20:09:00,Raitha,1,2.95,11
4342,2017-01-21 20:09:00,Pilau Rice,1,2.95,11
4342,2017-01-21 20:09:00,Garlic Naan,1,2.95,11
4342,2017-01-21 20:09:00,Peshwari Naan,1,2.95,11
4340,2017-01-21 19:15:00,Keema Naan,2,2.95,5
4339,2017-01-21 19:09:00,Keema Naan,1,2.95,5
4338,2017-01-21 19:02:00,Garlic Naan,2,2.95,4
4338,2017-01-21 19:02:00,Plain Rice,1,2.95,4
4337,2017-01-21 18:49:00,Plain Rice,1,2.95,4
4336,2017-01-21 18:51:00,Peshwari Naan,1,2.95,7
4336,2017-01-21 18:51:00,Pilau Rice,1,2.95,7
4335,2017-01-21 18:45:00,Pilau Rice,1,2.95,6
4334,2017-01-21 18:43:00,Peshwari Naan,1,2.95,7
4334,2017-01-21 18:43:00,Pilau Rice,1,2.95,7
4333,2017-01-21 18:26:00,Pilau Rice,1,2.95,15
4332,2017-01-21 18:18:00,Pilau Rice,1,2.95,15
4331,2017-01-21 17:51:00,Plain Rice,1,2.95,6
4330,2017-01-21 17:45:00,Keema Naan,1,2.95,8
4330,2017-01-21 17:45:00,Kulcha Naan,1,2.95,8
4328,2017-01-20 20:34:00,Pilau Rice,1,2.95,7
4327,2017-01-20 19:56:00,Peshwari Naan,1,2.95,7
4326,2017-01-20 19:51:00,Pilau Rice,1,2.95,5
4325,2017-01-20 19:26:00,Green Salad,1,2.95,4
4322,2017-01-20 18:18:00,Plain Rice,1,2.95,9
4321,2017-01-20 17:52:00,Plain Rice,1,2.95,9
4321,2017-01-20 17:52:00,Peshwari Naan,1,2.95,9
4321,2017-01-20 17:52:00,Keema Naan,1,2.95,9
4321,2017-01-20 17:52:00,Pilau Rice,1,2.95,9
4320,2017-01-20 17:49:00,Raitha,1,2.95,4
4320,2017-01-20 17:49:00,Pilau Rice,1,2.95,4
4319,2017-01-20 17:45:00,Plain Rice,2,2.95,13
4319,2017-01-20 17:45:00,Garlic Naan,1,2.95,13
4319,2017-01-20 17:45:00,Pilau Rice,2,2.95,13
