Order Number,Order Date,Item Name,Quantity,Product Price,Total products
3316,2016-04-10 19:00:00,Mango Chutney,2,0.5,8
3316,2016-04-10 19:00:00,Onion Chutney,1,0.5,8
3093,2016-04-09 18:59:00,Mango Chutney,1,0.5,6
3092,2016-04-09 18:54:00,Mango Chutney,2,0.5,15
3092,2016-04-09 18:54:00,Onion Chutney,1,0.5,15
3092,2016-04-09 18:54:00,Mint Sauce,2,0.5,15
3088,2016-04-09 13:14:00,Mint Sauce,1,0.5,6
2633,2016-04-06 20:00:00,Mint Sauce,1,0.5,13
2627,2016-04-06 12:17:00,Mango Chutney,1,0.5,11
2627,2016-04-06 12:17:00,Mint Sauce,1,0.5,11
2627,2016-04-06 12:17:00,Red Sauce,1,0.5,11
2627,2016-04-06 12:17:00,Onion Chutney,1,0.5,11
3317,2016-04-10 19:08:00,Plain Papadum,4,0.8,7
3317,2016-04-10 19:08:00,Spicy Papadum,2,0.8,7
3316,2016-04-10 19:00:00,Plain Papadum,4,0.8,8
3314,2016-04-10 17:28:00,Plain Papadum,4,0.8,9
3094,2016-04-09 19:20:00,Plain Papadum,5,0.8,4
3093,2016-04-09 18:59:00,Plain Papadum,4,0.8,6
3092,2016-04-09 18:54:00,Plain Papadum,3,0.8,15
3092,2016-04-09 18:54:00,Spicy Papadum,3,0.8,15
3088,2016-04-09 13:14:00,Plain Papadum,3,0.8,6
2636,2016-04-06 21:51:00,Plain Papadum,1,0.8,4
2633,2016-04-06 20:00:00,Plain Papadum,5,0.8,13
2627,2016-04-06 12:17:00,Plain Papadum,2,0.8,11
2634,2016-04-06 20:34:00,Chapati,1,1.95,4
3318,2016-04-10 19:39:00,Plain Naan,1,2.6,5
3317,2016-04-10 19:08:00,Plain Naan,2,2.6,7
3316,2016-04-10 19:00:00,Plain Naan,1,2.6,8
3314,2016-04-10 17:28:00,Plain Naan,1,2.6,9
3094,2016-04-09 19:20:00,Plain Naan,2,2.6,4
3093,2016-04-09 18:59:00,Plain Naan,1,2.6,6
3092,2016-04-09 18:54:00,Plain Naan,2,2.6,15
3091,2016-04-09 17:55:00,Plain Naan,2,2.6,8
2842,2016-04-08 19:32:00,Plain Naan,1,2.6,4
2840,2016-04-08 14:41:00,Tandoori Roti,2,2.6,6
2839,2016-04-08 12:26:00,Plain Naan,3,2.6,9
3318,2016-04-10 19:39:00,Plain Rice,2,2.95,5
3318,2016-04-10 19:39:00,Garlic Naan,1,2.95,5
3315,2016-04-10 18:45:00,Keema Naan,1,2.95,3
3314,2016-04-10 17:28:00,Pilau Rice,2,2.95,9
3314,2016-04-10 17:28:00,Garlic Naan,1,2.95,9
3314,2016-04-10 17:28:00,Keema Naan,1,2.95,9
