Order Number,Order Date,Item Name,Quantity,Product Price,Total products
9072,2018-03-04 18:27:00,Mango Chutney,1,0.5,9
9072,2018-03-04 18:27:00,Onion Chutney,1,0.5,9
9072,2018-03-04 18:27:00,Red Sauce,1,0.5,9
8737,2018-03-03 21:59:00,Mango Chutney,1,0.5,3
8734,2018-03-03 19:55:00,Mango Chutney,2,0.5,10
8734,2018-03-03 19:55:00,Mint Sauce,2,0.5,10
8734,2018-03-03 19:55:00,Onion Chutney,2,0.5,10
8730,2018-03-03 19:23:00,Mango Chutney,2,0.5,13
8728,2018-03-03 19:07:00,Mint Sauce,1,0.5,10
8728,2018-03-03 19:07:00,Onion Chutney,1,0.5,10
8725,2018-03-03 18:51:00,Mango Chutney,1,0.5,5
8719,2018-03-03 17:33:00,Mango Chutney,1,0.5,10
8719,2018-03-03 17:33:00,Mint Sauce,1,0.5,10
8719,2018-03-03 17:33:00,Onion Chutney,1,0.5,10
8719,2018-03-03 17:33:00,Red Sauce,1,0.5,10
8674,2018-02-28 19:17:00,Mango Chutney,1,0.5,9
8673,2018-02-28 18:45:00,Red Sauce,1,0.5,8
8413,2018-03-02 20:28:00,Red Sauce,1,0.5,8
8412,2018-03-02 19:50:00,Mango Chutney,1,0.5,7
8411,2018-03-02 19:14:00,Mango Chutney,1,0.5,8
8411,2018-03-02 19:14:00,Onion Chutney,1,0.5,8
8411,2018-03-02 19:14:00,Red Sauce,1,0.5,8
8410,2018-03-02 18:57:00,Mango Chutney,1,0.5,6
8410,2018-03-02 18:57:00,Onion Chutney,1,0.5,6
8409,2018-03-02 18:50:00,Mango Chutney,2,0.5,8
8406,2018-03-02 18:23:00,Mango Chutney,1,0.5,6
8404,2018-03-02 17:47:00,Mango Chutney,1,0.5,8
8043,2018-03-01 17:20:00,Red Sauce,1,0.5,6
9072,2018-03-04 18:27:00,Plain Papadum,2,0.8,9
8734,2018-03-03 19:55:00,Plain Papadum,5,0.8,10
8733,2018-03-03 19:51:00,Spicy Papadum,1,0.8,3
8728,2018-03-03 19:07:00,Plain Papadum,7,0.8,10
8727,2018-03-03 19:04:00,Plain Papadum,3,0.8,6
8719,2018-03-03 17:33:00,Plain Papadum,2,0.8,10
8674,2018-02-28 19:17:00,Plain Papadum,4,0.8,9
8671,2018-02-28 16:18:00,Plain Papadum,4,0.8,6
8665,2018-02-27 19:02:00,Plain Papadum,2,0.8,7
8653,2018-02-26 19:18:00,Plain Papadum,3,0.8,5
8415,2018-03-02 20:38:00,Plain Papadum,2,0.8,5
8413,2018-03-02 20:28:00,Spicy Papadum,1,0.8,8
8413,2018-03-02 20:28:00,Plain Papadum,1,0.8,8
8412,2018-03-02 19:50:00,Plain Papadum,1,0.8,7
8410,2018-03-02 18:57:00,Plain Papadum,5,0.8,6
8409,2018-03-02 18:50:00,Plain Papadum,3,0.8,8
8407,2018-03-02 18:26:00,Plain Papadum,6,0.8,9
8406,2018-03-02 18:23:00,Plain Papadum,2,0.8,6
8404,2018-03-02 17:47:00,Plain Papadum,3,0.8,8
8722,2018-03-03 18:27:00,Puree,1,1.95,5
8666,2018-02-27 19:02:00,Chapati,4,1.95,6
8666,2018-02-27 19:02:00,Puree,1,1.95,6
8662,2018-02-27 17:29:00,Chapati,2,1.95,4
8410,2018-03-02 18:57:00,Chapati,1,1.95,6
8399,2018-03-02 17:23:00,Chapati,1,1.95,6
8043,2018-03-01 17:20:00,Puree,1,1.95,6
8732,2018-03-03 19:49:00,Plain Naan,1,2.6,5
8727,2018-03-03 19:04:00,Plain Naan,1,2.6,6
8725,2018-03-03 18:51:00,Plain Naan,1,2.6,5
