Order ID,Order Date,Item Name,Quantity,Product Price,Total products
21006,2018-12-30 20:19:00,Onion Chutney,1,0.5,13
21006,2018-12-30 20:19:00,Mint Sauce,1,0.5,13
21005,2018-12-30 19:40:00,Lime Pickle,2,0.5,9
21002,2018-12-30 19:14:00,Onion Chutney,2,0.5,6
21000,2018-12-30 19:05:00,Onion Chutney,3,0.5,12
21000,2018-12-30 19:05:00,Mint Sauce,1,0.5,12
21000,2018-12-30 19:05:00,Mango Chutney,2,0.5,12
21000,2018-12-30 19:05:00,Red Sauce,1,0.5,12
21000,2018-12-30 19:05:00,Lime Pickle,1,0.5,12
20997,2018-12-30 18:46:00,Onion Chutney,1,0.5,7
20997,2018-12-30 18:46:00,Mango Chutney,1,0.5,7
20994,2018-12-30 18:11:00,Mint Sauce,1,0.5,12
20994,2018-12-30 18:11:00,Onion Chutney,1,0.5,12
20992,2018-12-30 17:42:00,Mango Chutney,1,0.5,11
20992,2018-12-30 17:42:00,Mint Sauce,4,0.5,11
20990,2018-12-30 17:34:00,Red Sauce,2,0.5,11
20990,2018-12-30 17:34:00,Mango Chutney,2,0.5,11
20983,2018-12-29 19:32:00,Mango Chutney,1,0.5,7
20983,2018-12-29 19:32:00,Onion Chutney,1,0.5,7
20979,2018-12-29 19:18:00,Mint Sauce,1,0.5,8
20974,2018-12-29 18:41:00,Mint Sauce,1,0.5,6
20973,2018-12-29 18:11:00,Mango Chutney,2,0.5,6
20971,2018-12-29 17:50:00,Mango Chutney,1,0.5,7
20968,2018-12-29 17:34:00,Mint Sauce,2,0.5,10
20968,2018-12-29 17:34:00,Mango Chutney,1,0.5,10
20967,2018-12-29 17:25:00,Mango Chutney,1,0.5,7
20966,2018-12-29 17:24:00,Mango Chutney,1,0.5,7
20966,2018-12-29 17:24:00,Red Sauce,1,0.5,7
20965,2018-12-29 17:20:00,Mango Chutney,1,0.5,10
20965,2018-12-29 17:20:00,Mint Sauce,1,0.5,10
20961,2018-12-29 16:32:00,Mango Chutney,1,0.5,7
20960,2018-12-28 21:32:00,Onion Chutney,2,0.5,7
20953,2018-12-28 19:23:00,Mango Chutney,1,0.5,7
20950,2018-12-28 19:12:00,Mango Chutney,1,0.5,6
20946,2018-12-28 17:46:00,Mango Chutney,1,0.5,6
20946,2018-12-28 17:46:00,Mint Sauce,2,0.5,6
20944,2018-12-28 17:42:00,Mango Chutney,1,0.5,12
20941,2018-12-27 20:47:00,Mint Sauce,1,0.5,8
20941,2018-12-27 20:47:00,Onion Chutney,1,0.5,8
20939,2018-12-27 20:26:00,Mint Sauce,1,0.5,7
20939,2018-12-27 20:26:00,Mango Chutney,1,0.5,7
20937,2018-12-27 20:07:00,Lime Pickle,2,0.5,9
20933,2018-12-27 19:08:00,Mint Sauce,1,0.5,5
20933,2018-12-27 19:08:00,Onion Chutney,1,0.5,5
20930,2018-12-27 18:50:00,Onion Chutney,1,0.5,8
20930,2018-12-27 18:50:00,Mango Chutney,1,0.5,8
20929,2018-12-27 18:35:00,Onion Chutney,2,0.5,5
20926,2018-12-27 18:21:00,Red Sauce,1,0.5,10
20926,2018-12-27 18:21:00,Mint Sauce,1,0.5,10
