Order Number,Order Date,Item Name,Quantity,Product Price,Total products
15382,2019-06-16 19:31:00,Mango Chutney,1,0.5,5
15378,2019-06-16 19:09:00,Mango Chutney,1,0.5,7
15378,2019-06-16 19:09:00,Mint Sauce,2,0.5,7
15373,2019-06-16 18:29:00,Onion Chutney,2,0.5,7
15355,2019-06-15 20:21:00,Red Sauce,1,0.5,8
15351,2019-06-15 19:36:00,Red Sauce,2,0.5,6
15349,2019-06-15 19:20:00,Mint Sauce,2,0.5,6
15347,2019-06-15 18:58:00,Mint Sauce,1,0.5,9
15347,2019-06-15 18:58:00,Onion Chutney,2,0.5,9
15346,2019-06-15 18:58:00,Lime Pickle,1,0.5,4
15343,2019-06-15 18:50:00,Mint Sauce,2,0.5,8
15343,2019-06-15 18:50:00,Onion Chutney,1,0.5,8
15343,2019-06-15 18:50:00,Red Sauce,2,0.5,8
15339,2019-06-14 21:50:00,Onion Chutney,1,0.5,5
15336,2019-06-14 20:01:00,Mango Chutney,1,0.5,4
15335,2019-06-14 20:01:00,Mango Chutney,1,0.5,5
15332,2019-06-14 19:41:00,Mint Sauce,2,0.5,11
15332,2019-06-14 19:41:00,Onion Chutney,1,0.5,11
15332,2019-06-14 19:41:00,Mango Chutney,1,0.5,11
15330,2019-06-14 19:32:00,Mango Chutney,1,0.5,9
15330,2019-06-14 19:32:00,Red Sauce,1,0.5,9
15329,2019-06-14 19:14:00,Mango Chutney,1,0.5,6
15329,2019-06-14 19:14:00,Mint Sauce,1,0.5,6
15326,2019-06-14 18:09:00,Mango Chutney,1,0.5,9
15318,2019-06-13 20:18:00,Mango Chutney,4,0.5,8
15318,2019-06-13 20:18:00,Mint Sauce,5,0.5,8
15312,2019-06-13 17:45:00,Mango Chutney,1,0.5,6
15386,2019-06-16 22:08:00,Plain Papadum,1,0.8,4
15382,2019-06-16 19:31:00,Plain Papadum,1,0.8,5
15379,2019-06-16 19:25:00,Plain Papadum,2,0.8,5
15378,2019-06-16 19:09:00,Plain Papadum,4,0.8,7
15376,2019-06-16 18:47:00,Plain Papadum,3,0.8,4
15373,2019-06-16 18:29:00,Plain Papadum,2,0.8,7
15371,2019-06-16 18:12:00,Plain Papadum,4,0.8,9
15370,2019-06-16 18:01:00,Plain Papadum,3,0.8,8
15358,2019-06-15 20:45:00,Plain Papadum,2,0.8,4
15357,2019-06-15 20:37:00,Plain Papadum,2,0.8,5
15355,2019-06-15 20:21:00,Plain Papadum,1,0.8,8
15351,2019-06-15 19:36:00,Spicy Papadum,1,0.8,6
15351,2019-06-15 19:36:00,Plain Papadum,1,0.8,6
15350,2019-06-15 19:25:00,Plain Papadum,2,0.8,5
15349,2019-06-15 19:20:00,Plain Papadum,4,0.8,6
15348,2019-06-15 19:11:00,Plain Papadum,3,0.8,11
15347,2019-06-15 18:58:00,Plain Papadum,3,0.8,9
15343,2019-06-15 18:50:00,Plain Papadum,4,0.8,8
15342,2019-06-15 18:47:00,Plain Papadum,1,0.8,8
15339,2019-06-14 21:50:00,Spicy Papadum,2,0.8,5
15336,2019-06-14 20:01:00,Plain Papadum,2,0.8,4
15335,2019-06-14 20:01:00,Plain Papadum,2,0.8,5
