Order ID,Order Date,Item Name,Quantity,Product Price,Total products
25079,2019-09-07 19:10:00,Mint Sauce,2,0.5,7
25079,2019-09-07 19:10:00,Onion Chutney,1,0.5,7
25079,2019-09-07 19:10:00,Mango Chutney,1,0.5,7
25076,2019-09-07 18:15:00,Onion Chutney,1,0.5,6
25075,2019-09-07 18:04:00,Mango Chutney,1,0.5,8
25075,2019-09-07 18:04:00,Mint Sauce,1,0.5,8
25073,2019-09-07 16:45:00,Lime Pickle,1,0.5,11
25073,2019-09-07 16:45:00,Red Sauce,1,0.5,11
25073,2019-09-07 16:45:00,Mango Chutney,1,0.5,11
25073,2019-09-07 16:45:00,Onion Chutney,1,0.5,11
24487,2019-09-06 20:51:00,Mango Chutney,1,0.5,12
24487,2019-09-06 20:51:00,Onion Chutney,1,0.5,12
24487,2019-09-06 20:51:00,Mint Sauce,1,0.5,12
24487,2019-09-06 20:51:00,Lime Pickle,1,0.5,12
24487,2019-09-06 20:51:00,Red Sauce,1,0.5,12
24486,2019-09-06 20:45:00,Onion Chutney,1,0.5,10
24486,2019-09-06 20:45:00,Red Sauce,1,0.5,10
24482,2019-09-06 19:03:00,Mango Chutney,2,0.5,7
24481,2019-09-06 18:59:00,Onion Chutney,1,0.5,12
24481,2019-09-06 18:59:00,Mango Chutney,1,0.5,12
24481,2019-09-06 18:59:00,Red Sauce,1,0.5,12
24480,2019-09-06 18:33:00,Mango Chutney,1,0.5,6
24476,2019-09-06 17:51:00,Onion Chutney,1,0.5,7
24476,2019-09-06 17:51:00,Mango Chutney,1,0.5,7
24475,2019-09-06 17:47:00,Mint Sauce,2,0.5,6
24474,2019-09-06 17:43:00,Onion Chutney,1,0.5,5
24474,2019-09-06 17:43:00,Mint Sauce,1,0.5,5
24473,2019-09-06 17:37:00,Mango Chutney,1,0.5,6
24471,2019-09-06 16:34:00,Mint Sauce,2,0.5,10
24471,2019-09-06 16:34:00,Red Sauce,1,0.5,10
24469,2019-09-06 14:35:00,Mango Chutney,1,0.5,7
24467,2019-09-06 13:31:00,Mango Chutney,1,0.5,4
23735,2019-09-05 22:33:00,Mango Chutney,1,0.5,8
23735,2019-09-05 22:33:00,Onion Chutney,2,0.5,8
23731,2019-09-05 19:17:00,Mango Chutney,1,0.5,11
23731,2019-09-05 19:17:00,Onion Chutney,1,0.5,11
23731,2019-09-05 19:17:00,Red Sauce,1,0.5,11
23729,2019-09-05 19:14:00,Mint Sauce,3,0.5,14
23729,2019-09-05 19:14:00,Onion Chutney,2,0.5,14
23729,2019-09-05 19:14:00,Mango Chutney,1,0.5,14
23729,2019-09-05 19:14:00,Red Sauce,1,0.5,14
23727,2019-09-05 19:05:00,Mint Sauce,1,0.5,6
23726,2019-09-05 18:59:00,Mango Chutney,2,0.5,6
23722,2019-09-05 17:29:00,Red Sauce,1,0.5,9
23149,2019-09-04 19:37:00,Onion Chutney,1,0.5,8
23147,2019-09-04 19:26:00,Mint Sauce,1,0.5,7
23147,2019-09-04 19:26:00,Mango Chutney,1,0.5,7
23147,2019-09-04 19:26:00,Red Sauce,1,0.5,7
23141,2019-09-04 15:27:00,Mango Chutney,1,0.5,10
23141,2019-09-04 15:27:00,Onion Chutney,1,0.5,10
23141,2019-09-04 15:27:00,Mint Sauce,1,0.5,10
23141,2019-09-04 15:27:00,Lime Pickle,1,0.5,10
23141,2019-09-04 15:27:00,Red Sauce,1,0.5,10
22524,2019-09-03 19:27:00,Mango Chutney,1,0.5,16
22524,2019-09-03 19:27:00,Mint Sauce,1,0.5,16
22522,2019-09-03 19:24:00,Onion Chutney,1,0.5,7
22519,2019-09-03 19:17:00,Red Sauce,2,0.5,9
22518,2019-09-03 19:17:00,Onion Chutney,1,0.5,7
22518,2019-09-03 19:17:00,Mango Chutney,1,0.5,7
22517,2019-09-03 19:16:00,Onion Chutney,1,0.5,8
22517,2019-09-03 19:16:00,Mango Chutney,1,0.5,8
22516,2019-09-03 19:15:00,Mint Sauce,1,0.5,6
22514,2019-09-03 19:12:00,Mint Sauce,1,0.5,8
22513,2019-09-03 19:08:00,Mango Chutney,1,0.5,13
22513,2019-09-03 19:08:00,Mint Sauce,4,0.5,13
22513,2019-09-03 19:08:00,Onion Chutney,3,0.5,13
22511,2019-09-03 18:49:00,Mango Chutney,2,0.5,6
22507,2019-09-03 18:33:00,Onion Chutney,1,0.5,10
22507,2019-09-03 18:33:00,Mango Chutney,1,0.5,10
22507,2019-09-03 18:33:00,Mint Sauce,1,0.5,10
22504,2019-09-03 18:30:00,Mint Sauce,1,0.5,4
22503,2019-09-03 18:26:00,Red Sauce,1,0.5,7
22500,2019-09-03 18:15:00,Mint Sauce,1,0.5,4
22499,2019-09-03 18:08:00,Mint Sauce,2,0.5,11
22499,2019-09-03 18:08:00,Mango Chutney,2,0.5,11
22498,2019-09-03 18:07:00,Mango Chutney,1,0.5,10
22498,2019-09-03 18:07:00,Onion Chutney,1,0.5,10
22498,2019-09-03 18:07:00,Mint Sauce,1,0.5,10
22495,2019-09-03 17:53:00,Mango Chutney,1,0.5,8
22495,2019-09-03 17:53:00,Onion Chutney,1,0.5,8
22495,2019-09-03 17:53:00,Mint Sauce,1,0.5,8
22493,2019-09-03 17:52:00,Mango Chutney,1,0.5,7
22489,2019-09-03 17:45:00,Mango Chutney,3,0.5,12
22488,2019-09-03 17:42:00,Mango Chutney,1,0.5,12
22488,2019-09-03 17:42:00,Mint Sauce,4,0.5,12
22487,2019-09-03 17:32:00,Mango Chutney,1,0.5,8
22485,2019-09-03 16:30:00,Onion Chutney,1,0.5,5
22483,2019-09-03 16:15:00,Mango Chutney,1,0.5,5
22482,2019-09-03 15:58:00,Mango Chutney,1,0.5,8
22482,2019-09-03 15:58:00,Red Sauce,1,0.5,8
21854,2019-09-02 21:00:00,Mango Chutney,1,0.5,9
21854,2019-09-02 21:00:00,Onion Chutney,1,0.5,9
21854,2019-09-02 21:00:00,Mint Sauce,1,0.5,9
21853,2019-09-02 19:58:00,Mango Chutney,1,0.5,6
21852,2019-09-02 19:55:00,Mango Chutney,1,0.5,10
21844,2019-09-02 19:17:00,Mango Chutney,2,0.5,6
21843,2019-09-02 19:02:00,Onion Chutney,1,0.5,8
21843,2019-09-02 19:02:00,Mango Chutney,1,0.5,8
21841,2019-09-02 18:39:00,Red Sauce,1,0.5,7
21833,2019-09-02 17:57:00,Red Sauce,2,0.5,8
21830,2019-09-02 17:44:00,Mango Chutney,1,0.5,6
21829,2019-09-02 17:42:00,Mango Chutney,1,0.5,7
21827,2019-09-02 17:36:00,Lime Pickle,1,0.5,11
21827,2019-09-02 17:36:00,Mint Sauce,1,0.5,11
21826,2019-09-02 17:29:00,Red Sauce,1,0.5,5
21825,2019-09-02 17:04:00,Onion Chutney,2,0.5,6
21825,2019-09-02 17:04:00,Mint Sauce,2,0.5,6
21824,2019-09-02 17:03:00,Mango Chutney,1,0.5,7
25076,2019-09-07 18:15:00,Plain Papadum,3,0.8,6
25073,2019-09-07 16:45:00,Spicy Papadum,1,0.8,11
25073,2019-09-07 16:45:00,Plain Papadum,1,0.8,11
24487,2019-09-06 20:51:00,Plain Papadum,5,0.8,12
24486,2019-09-06 20:45:00,Plain Papadum,4,0.8,10
24484,2019-09-06 20:08:00,Plain Papadum,4,0.8,10
24482,2019-09-06 19:03:00,Plain Papadum,3,0.8,7
24481,2019-09-06 18:59:00,Plain Papadum,3,0.8,12
24480,2019-09-06 18:33:00,Plain Papadum,6,0.8,6
24476,2019-09-06 17:51:00,Plain Papadum,1,0.8,7
24475,2019-09-06 17:47:00,Plain Papadum,2,0.8,6
24473,2019-09-06 17:37:00,Plain Papadum,1,0.8,6
24471,2019-09-06 16:34:00,Plain Papadum,2,0.8,10
24469,2019-09-06 14:35:00,Spicy Papadum,1,0.8,7
