Order Number,Order Date,Item Name,Quantity,Product Price,Total products
2542,2016-05-22 18:33:00,Mint Sauce,1,0.5,6
2542,2016-05-22 18:33:00,Red Sauce,1,0.5,6
2533,2016-05-21 17:34:00,Mango Chutney,1,0.5,6
2532,2016-05-20 22:14:00,Onion Chutney,2,0.5,5
2527,2016-05-20 17:56:00,Mango Chutney,1,0.5,9
2527,2016-05-20 17:56:00,Mint Sauce,1,0.5,9
2519,2016-05-18 18:59:00,Mango Chutney,1,0.5,4
2518,2016-05-18 18:53:00,Mango Chutney,1,0.5,7
2516,2016-05-17 20:32:00,Red Sauce,1,0.5,5
2542,2016-05-22 18:33:00,Plain Papadum,2,0.8,6
2533,2016-05-21 17:34:00,Plain Papadum,6,0.8,6
2532,2016-05-20 22:14:00,Plain Papadum,4,0.8,5
2527,2016-05-20 17:56:00,Plain Papadum,4,0.8,9
2522,2016-05-19 18:07:00,Plain Papadum,3,0.8,8
2516,2016-05-17 20:32:00,Plain Papadum,1,0.8,5
2522,2016-05-19 18:07:00,Chapati,1,1.95,8
2512,2016-05-16 18:47:00,Chapati,2,1.95,4
2541,2016-05-21 20:13:00,Plain Naan,1,2.6,5
2535,2016-05-21 18:35:00,Plain Naan,1,2.6,7
2531,2016-05-20 21:18:00,Plain Naan,1,2.6,5
2529,2016-05-20 18:39:00,Plain Naan,2,2.6,8
2528,2016-05-20 18:19:00,Plain Naan,1,2.6,4
2524,2016-05-19 19:51:00,Plain Naan,2,2.6,7
2542,2016-05-22 18:33:00,Plain Rice,1,2.95,6
2542,2016-05-22 18:33:00,Garlic Naan,1,2.95,6
2541,2016-05-21 20:13:00,Garlic Naan,1,2.95,5
2541,2016-05-21 20:13:00,Keema Naan,1,2.95,5
2540,2016-05-21 20:02:00,Garlic Naan,2,2.95,3
2539,2016-05-21 19:47:00,Pilau Rice,1,2.95,4
2539,2016-05-21 19:47:00,Garlic Naan,1,2.95,4
2537,2016-05-21 19:22:00,Plain Rice,2,2.95,6
2537,2016-05-21 19:22:00,Peshwari Naan,2,2.95,6
2536,2016-05-21 19:03:00,Garlic Naan,1,2.95,10
2536,2016-05-21 19:03:00,Peshwari Naan,1,2.95,10
2536,2016-05-21 19:03:00,Pilau Rice,1,2.95,10
2535,2016-05-21 18:35:00,Keema Naan,1,2.95,7
2534,2016-05-21 17:48:00,Peshwari Naan,1,2.95,5
2534,2016-05-21 17:48:00,Plain Rice,1,2.95,5
2533,2016-05-21 17:34:00,Garlic Naan,2,2.95,6
2532,2016-05-20 22:14:00,Plain Rice,1,2.95,5
2531,2016-05-20 21:18:00,Pilau Rice,1,2.95,5
2529,2016-05-20 18:39:00,Plain Rice,2,2.95,8
2528,2016-05-20 18:19:00,Pilau Rice,1,2.95,4
2527,2016-05-20 17:56:00,Pilau Rice,1,2.95,9
2525,2016-05-19 20:41:00,Garlic Naan,2,2.95,6
2525,2016-05-19 20:41:00,Plain Rice,1,2.95,6
2521,2016-05-19 17:02:00,Keema Naan,1,2.95,4
2521,2016-05-19 17:02:00,Garlic Naan,1,2.95,4
2520,2016-05-19 14:24:00,Plain Rice,2,2.95,5
2519,2016-05-18 18:59:00,Peshwari Naan,1,2.95,4
2516,2016-05-17 20:32:00,Coke 1.5 ltr,1,2.95,5
2514,2016-05-16 21:34:00,Garlic Naan,1,2.95,4
2512,2016-05-16 18:47:00,Green Salad,1,2.95,4
2540,2016-05-21 20:02:00,Vegetable Rice,2,3.95,3
2537,2016-05-21 19:22:00,Mushroom Rice,1,3.95,6
2536,2016-05-21 19:03:00,Onion Bhajee,1,3.95,10
2536,2016-05-21 19:03:00,Mushroom Rice,1,3.95,10
2534,2016-05-21 17:48:00,COBRA (330ML),1,3.95,5
2533,2016-05-21 17:34:00,Onion Bhajee,1,3.95,6
2533,2016-05-21 17:34:00,Special Fried Rice,1,3.95,6
2527,2016-05-20 17:56:00,Onion Bhajee,1,3.95,9
2525,2016-05-19 20:41:00,Onion Bhajee,1,3.95,6
2524,2016-05-19 19:51:00,Onion Bhajee,1,3.95,7
2524,2016-05-19 19:51:00,Egg Rice,1,3.95,7
2522,2016-05-19 18:07:00,Mushroom Rice,2,3.95,8
2521,2016-05-19 17:02:00,Meat Samosa,1,3.95,4
2516,2016-05-17 20:32:00,Garlic Rice,1,3.95,5
2538,2016-05-21 19:28:00,Sheek Kebab,1,4.95,3
2536,2016-05-21 19:03:00,Chicken Tikka,1,4.95,10
2529,2016-05-20 18:39:00,Chicken Tikka,1,4.95,8
2529,2016-05-20 18:39:00,Tandoori Chicken (1/4),1,4.95,8
2525,2016-05-19 20:41:00,Vegetable Roll,1,4.95,6
2524,2016-05-19 19:51:00,Aloo Chaat,1,4.95,7
2524,2016-05-19 19:51:00,Chicken Chaat,1,4.95,7
2520,2016-05-19 14:24:00,Tandoori Chicken (1/4),2,4.95,5
2519,2016-05-18 18:59:00,Vegetable Roll,1,4.95,4
2518,2016-05-18 18:53:00,Prawn Puree,1,4.95,7
2513,2016-05-16 20:38:00,Vegetable Roll,1,4.95,2
2543,2016-05-22 22:16:00,King Prawn Puree,1,5.95,4
2543,2016-05-22 22:16:00,Bombay Aloo,1,5.95,4
2536,2016-05-21 19:03:00,Saag Aloo,1,5.95,10
2535,2016-05-21 18:35:00,King Prawn Butterfly,1,5.95,7
2535,2016-05-21 18:35:00,Mixed Starter,1,5.95,7
2534,2016-05-21 17:48:00,Muttar Paneer,1,5.95,5
2531,2016-05-20 21:18:00,Bombay Aloo,1,5.95,5
2531,2016-05-20 21:18:00,COBRA (660ML),1,5.95,5
2529,2016-05-20 18:39:00,Saag Aloo,1,5.95,8
2529,2016-05-20 18:39:00,Chana Masala,1,5.95,8
2527,2016-05-20 17:56:00,Saag Aloo,1,5.95,9
2522,2016-05-19 18:07:00,Chicken Pakora,1,5.95,8
2522,2016-05-19 18:07:00,King Prawn Butterfly,1,5.95,8
2522,2016-05-19 18:07:00,Bombay Aloo,1,5.95,8
2520,2016-05-19 14:24:00,Mixed Vegetable Curry,1,5.95,5
2518,2016-05-18 18:53:00,Cauliflower Bhajee,1,5.95,7
2515,2016-05-16 22:51:00,Baingan Hari Mirch,1,5.95,3
2515,2016-05-16 22:51:00,Mixed Starter,1,5.95,3
2514,2016-05-16 21:34:00,Tarka Dall,1,5.95,4
2512,2016-05-16 18:47:00,Saag Dall,1,5.95,4
2537,2016-05-21 19:22:00,Curry,1,7.95,6
2536,2016-05-21 19:03:00,Madras,1,7.95,10
2532,2016-05-20 22:14:00,Curry,1,7.95,5
2520,2016-05-19 14:24:00,Madras,1,7.95,5
