Order Number,Order Date,Item Name,Quantity,Product Price,Total products
15679,2019-06-07 20:47:00,Mango Chutney,1,0.5,9
15674,2019-06-07 19:44:00,Red Sauce,1,0.5,7
15672,2019-06-07 19:30:00,Mango Chutney,1,0.5,6
15670,2019-06-07 19:18:00,Mango Chutney,1,0.5,13
15670,2019-06-07 19:18:00,Lime Pickle,1,0.5,13
15669,2019-06-07 19:02:00,Mint Sauce,1,0.5,8
15669,2019-06-07 19:02:00,Onion Chutney,1,0.5,8
15665,2019-06-07 18:39:00,Red Sauce,1,0.5,9
15663,2019-06-07 18:32:00,Mint Sauce,1,0.5,7
15658,2019-06-07 18:02:00,Mango Chutney,1,0.5,10
15658,2019-06-07 18:02:00,Mint Sauce,1,0.5,10
15658,2019-06-07 18:02:00,Onion Chutney,1,0.5,10
15656,2019-06-07 17:20:00,Onion Chutney,1,0.5,7
15655,2019-06-07 17:15:00,Mango Chutney,1,0.5,17
15654,2019-06-07 16:59:00,Mango Chutney,1,0.5,9
15204,2019-06-06 18:59:00,Mango Chutney,1,0.5,6
14696,2019-06-05 19:44:00,Onion Chutney,1,0.5,6
14692,2019-06-05 18:52:00,Mango Chutney,1,0.5,4
14686,2019-06-05 17:40:00,Mango Chutney,1,0.5,9
14685,2019-06-05 17:26:00,Red Sauce,1,0.5,9
14685,2019-06-05 17:26:00,Mango Chutney,1,0.5,9
14685,2019-06-05 17:26:00,Mint Sauce,1,0.5,9
14214,2019-06-04 20:14:00,Mint Sauce,1,0.5,6
14209,2019-06-04 19:35:00,Red Sauce,1,0.5,4
14197,2019-06-04 18:32:00,Mint Sauce,2,0.5,8
14195,2019-06-04 18:30:00,Lime Pickle,2,0.5,9
14193,2019-06-04 18:07:00,Mango Chutney,1,0.5,4
14192,2019-06-04 18:07:00,Mint Sauce,1,0.5,10
13702,2019-06-03 20:20:00,Lime Pickle,1,0.5,3
15679,2019-06-07 20:47:00,Plain Papadum,2,0.8,9
15678,2019-06-07 20:31:00,Plain Papadum,2,0.8,6
15677,2019-06-07 20:23:00,Plain Papadum,4,0.8,5
15672,2019-06-07 19:30:00,Plain Papadum,1,0.8,6
15671,2019-06-07 19:22:00,Plain Papadum,2,0.8,5
15670,2019-06-07 19:18:00,Plain Papadum,2,0.8,13
15665,2019-06-07 18:39:00,Plain Papadum,1,0.8,9
15664,2019-06-07 18:35:00,Plain Papadum,4,0.8,8
15663,2019-06-07 18:32:00,Plain Papadum,2,0.8,7
15658,2019-06-07 18:02:00,Plain Papadum,2,0.8,10
15656,2019-06-07 17:20:00,Plain Papadum,6,0.8,7
15655,2019-06-07 17:15:00,Plain Papadum,6,0.8,17
15654,2019-06-07 16:59:00,Plain Papadum,2,0.8,9
15204,2019-06-06 18:59:00,Plain Papadum,2,0.8,6
14696,2019-06-05 19:44:00,Spicy Papadum,2,0.8,6
14696,2019-06-05 19:44:00,Plain Papadum,1,0.8,6
14691,2019-06-05 18:41:00,Plain Papadum,4,0.8,7
14687,2019-06-05 17:53:00,Plain Papadum,1,0.8,4
14686,2019-06-05 17:40:00,Plain Papadum,4,0.8,9
14685,2019-06-05 17:26:00,Plain Papadum,2,0.8,9
14203,2019-06-04 19:15:00,Plain Papadum,2,0.8,5
14197,2019-06-04 18:32:00,Plain Papadum,4,0.8,8
14193,2019-06-04 18:07:00,Plain Papadum,3,0.8,4
14192,2019-06-04 18:07:00,Plain Papadum,1,0.8,10
13704,2019-06-03 20:35:00,Spicy Papadum,1,0.8,4
13701,2019-06-03 18:30:00,Plain Papadum,2,0.8,11
15679,2019-06-07 20:47:00,Chapati,1,1.95,9
15673,2019-06-07 19:33:00,Chapati,7,1.95,3
15669,2019-06-07 19:02:00,Puree,1,1.95,8
15205,2019-06-06 19:13:00,Chapati,2,1.95,5
15201,2019-06-06 17:56:00,Chapati,2,1.95,7
14700,2019-06-05 21:13:00,Chapati,1,1.95,4
14195,2019-06-04 18:30:00,Chapati,2,1.95,9
13701,2019-06-03 18:30:00,Chapati,1,1.95,11
15682,2019-06-07 21:25:00,Plain Naan,1,2.6,6
15670,2019-06-07 19:18:00,Tandoori Roti,2,2.6,13
15669,2019-06-07 19:02:00,Plain Naan,1,2.6,8
15667,2019-06-07 18:56:00,Tandoori Roti,2,2.6,3
15665,2019-06-07 18:39:00,Plain Naan,1,2.6,9
15663,2019-06-07 18:32:00,Plain Naan,2,2.6,7
15660,2019-06-07 18:11:00,Plain Naan,3,2.6,5
15659,2019-06-07 18:02:00,Plain Naan,1,2.6,8
15658,2019-06-07 18:02:00,Plain Naan,1,2.6,10
15655,2019-06-07 17:15:00,Plain Naan,2,2.6,17
15652,2019-06-07 15:15:00,Plain Naan,1,2.6,5
15205,2019-06-06 19:13:00,Plain Naan,2,2.6,5
15204,2019-06-06 18:59:00,Plain Naan,1,2.6,6
15202,2019-06-06 18:14:00,Plain Naan,1,2.6,4
14699,2019-06-05 20:22:00,Plain Naan,1,2.6,6
14697,2019-06-05 19:47:00,Plain Naan,1,2.6,8
14695,2019-06-05 19:40:00,Plain Naan,1,2.6,3
14693,2019-06-05 18:53:00,Plain Naan,1,2.6,3
14692,2019-06-05 18:52:00,Plain Naan,1,2.6,4
14688,2019-06-05 18:03:00,Plain Naan,1,2.6,5
14684,2019-06-05 17:17:00,Plain Naan,1,2.6,4
14218,2019-06-04 22:20:00,Plain Naan,2,2.6,5
14217,2019-06-04 22:05:00,Plain Naan,1,2.6,6
14217,2019-06-04 22:05:00,Tandoori Roti,1,2.6,6
14214,2019-06-04 20:14:00,Plain Naan,1,2.6,6
14208,2019-06-04 19:27:00,Plain Naan,1,2.6,8
14205,2019-06-04 19:18:00,Plain Naan,1,2.6,8
14200,2019-06-04 18:57:00,Tandoori Roti,2,2.6,8
14198,2019-06-04 18:35:00,Plain Naan,1,2.6,3
14197,2019-06-04 18:32:00,Plain Naan,1,2.6,8
14192,2019-06-04 18:07:00,Plain Naan,1,2.6,10
