Order Number,Order Date,Item Name,Quantity,Product Price,Total products
2989,2016-08-21 19:38:00,Mango Chutney,1,0.5,8
2989,2016-08-21 19:38:00,Mint Sauce,1,0.5,8
2985,2016-08-21 19:21:00,Mango Chutney,2,0.5,14
2985,2016-08-21 19:21:00,Lime Pickle,1,0.5,14
2985,2016-08-21 19:21:00,Red Sauce,1,0.5,14
2984,2016-08-21 19:14:00,Mango Chutney,2,0.5,8
2974,2016-08-20 20:53:00,Mango Chutney,1,0.5,6
2974,2016-08-20 20:53:00,Onion Chutney,1,0.5,6
2966,2016-08-20 18:45:00,Mint Sauce,2,0.5,9
2956,2016-08-18 19:55:00,Mango Chutney,1,0.5,5
2953,2016-08-17 21:01:00,Red Sauce,1,0.5,5
2949,2016-08-17 13:49:00,Mango Chutney,1,0.5,11
2949,2016-08-17 13:49:00,Onion Chutney,1,0.5,11
2949,2016-08-17 13:49:00,Mint Sauce,1,0.5,11
2949,2016-08-17 13:49:00,Red Sauce,1,0.5,11
2944,2016-08-16 11:36:00,Mango Chutney,1,0.5,6
2944,2016-08-16 11:36:00,Onion Chutney,1,0.5,6
2942,2016-08-15 19:17:00,Mango Chutney,1,0.5,7
2941,2016-08-15 18:28:00,Mint Sauce,2,0.5,8
2941,2016-08-15 18:28:00,Onion Chutney,1,0.5,8
2989,2016-08-21 19:38:00,Plain Papadum,2,0.8,8
2988,2016-08-21 19:22:00,Plain Papadum,2,0.8,6
2985,2016-08-21 19:21:00,Plain Papadum,7,0.8,14
2984,2016-08-21 19:14:00,Plain Papadum,4,0.8,8
2981,2016-08-21 17:53:00,Plain Papadum,4,0.8,11
2980,2016-08-21 17:50:00,Plain Papadum,3,0.8,6
2974,2016-08-20 20:53:00,Plain Papadum,4,0.8,6
2971,2016-08-20 20:15:00,Plain Papadum,2,0.8,7
2966,2016-08-20 18:45:00,Plain Papadum,4,0.8,9
2956,2016-08-18 19:55:00,Plain Papadum,3,0.8,5
2955,2016-08-18 18:59:00,Plain Papadum,2,0.8,6
2953,2016-08-17 21:01:00,Plain Papadum,2,0.8,5
2950,2016-08-17 17:18:00,Plain Papadum,1,0.8,4
2949,2016-08-17 13:49:00,Plain Papadum,3,0.8,11
2944,2016-08-16 11:36:00,Plain Papadum,2,0.8,6
2942,2016-08-15 19:17:00,Plain Papadum,3,0.8,7
2941,2016-08-15 18:28:00,Plain Papadum,5,0.8,8
2981,2016-08-21 17:53:00,Chapati,2,1.95,11
2970,2016-08-20 20:02:00,Chapati,2,1.95,5
2969,2016-08-20 19:15:00,Chapati,1,1.95,4
2966,2016-08-20 18:45:00,Chapati,1,1.95,9
2965,2016-08-20 18:29:00,Chapati,1,1.95,7
2952,2016-08-17 20:39:00,Chapati,1,1.95,4
2946,2016-08-16 18:13:00,Puree,2,1.95,11
2945,2016-08-16 17:44:00,Chapati,1,1.95,6
2990,2016-08-21 20:25:00,Plain Naan,1,2.6,6
2989,2016-08-21 19:38:00,Plain Naan,1,2.6,8
2985,2016-08-21 19:21:00,Plain Naan,1,2.6,14
2984,2016-08-21 19:14:00,Tandoori Roti,1,2.6,8
2981,2016-08-21 17:53:00,Plain Naan,1,2.6,11
2980,2016-08-21 17:50:00,Plain Naan,1,2.6,6
2976,2016-08-20 22:11:00,Plain Naan,2,2.6,2
2972,2016-08-20 20:25:00,Plain Naan,1,2.6,7
2968,2016-08-20 19:12:00,Plain Naan,1,2.6,3
2966,2016-08-20 18:45:00,Plain Naan,1,2.6,9
2965,2016-08-20 18:29:00,Plain Naan,1,2.6,7
2964,2016-08-20 18:26:00,Plain Naan,2,2.6,5
2962,2016-08-19 21:47:00,Tandoori Roti,2,2.6,5
2960,2016-08-19 18:54:00,Plain Naan,1,2.6,7
2958,2016-08-19 18:23:00,Tandoori Roti,1,2.6,4
2955,2016-08-18 18:59:00,Plain Naan,1,2.6,6
2945,2016-08-16 17:44:00,Plain Naan,1,2.6,6
2942,2016-08-15 19:17:00,Plain Naan,2,2.6,7
2941,2016-08-15 18:28:00,Plain Naan,1,2.6,8
2990,2016-08-21 20:25:00,Keema Naan,1,2.95,6
2990,2016-08-21 20:25:00,Garlic Naan,3,2.95,6
2989,2016-08-21 19:38:00,Pilau Rice,2,2.95,8
2989,2016-08-21 19:38:00,Peshwari Naan,1,2.95,8
2988,2016-08-21 19:22:00,Peshwari Naan,1,2.95,6
2987,2016-08-21 19:22:00,Garlic Naan,3,2.95,6
2987,2016-08-21 19:22:00,Raitha,1,2.95,6
2986,2016-08-21 19:22:00,Green Salad,1,2.95,6
2986,2016-08-21 19:22:00,Peshwari Naan,1,2.95,6
2986,2016-08-21 19:22:00,Plain Rice,1,2.95,6
2985,2016-08-21 19:21:00,Pilau Rice,3,2.95,14
2985,2016-08-21 19:21:00,Garlic Naan,2,2.95,14
2984,2016-08-21 19:14:00,Plain Rice,1,2.95,8
2983,2016-08-21 18:49:00,Peshwari Naan,1,2.95,4
2982,2016-08-21 18:17:00,Plain Rice,1,2.95,4
2982,2016-08-21 18:17:00,Peshwari Naan,1,2.95,4
2981,2016-08-21 17:53:00,Coke 1.5 ltr,1,2.95,11
2981,2016-08-21 17:53:00,Pilau Rice,1,2.95,11
2980,2016-08-21 17:50:00,Plain Rice,1,2.95,6
2980,2016-08-21 17:50:00,Pilau Rice,1,2.95,6
2975,2016-08-20 21:01:00,Peshwari Naan,1,2.95,4
2975,2016-08-20 21:01:00,Pilau Rice,1,2.95,4
2973,2016-08-20 20:37:00,Pilau Rice,1,2.95,4
2972,2016-08-20 20:25:00,Paratha,1,2.95,7
2971,2016-08-20 20:15:00,Pilau Rice,1,2.95,7
2971,2016-08-20 20:15:00,Peshwari Naan,1,2.95,7
2971,2016-08-20 20:15:00,Keema Naan,1,2.95,7
2969,2016-08-20 19:15:00,Pilau Rice,1,2.95,4
2968,2016-08-20 19:12:00,Pilau Rice,1,2.95,3
2967,2016-08-20 18:55:00,Paratha,1,2.95,4
2964,2016-08-20 18:26:00,Pilau Rice,1,2.95,5
2962,2016-08-19 21:47:00,Garlic Naan,2,2.95,5
2961,2016-08-19 20:17:00,Plain Rice,2,2.95,4
2961,2016-08-19 20:17:00,Garlic Naan,1,2.95,4
2960,2016-08-19 18:54:00,Pilau Rice,2,2.95,7
2957,2016-08-19 17:52:00,Keema Naan,1,2.95,7
2956,2016-08-18 19:55:00,Plain Rice,1,2.95,5
2956,2016-08-18 19:55:00,Peshwari Naan,1,2.95,5
2953,2016-08-17 21:01:00,Plain Rice,1,2.95,5
2953,2016-08-17 21:01:00,Green Salad,1,2.95,5
2952,2016-08-17 20:39:00,Garlic Naan,1,2.95,4
2951,2016-08-17 19:39:00,Pilau Rice,1,2.95,4
2949,2016-08-17 13:49:00,Garlic Naan,1,2.95,11
2949,2016-08-17 13:49:00,Peshwari Naan,1,2.95,11
2949,2016-08-17 13:49:00,Pilau Rice,1,2.95,11
2948,2016-08-16 19:52:00,Plain Rice,1,2.95,5
