Order Number,Order Date,Item Name,Quantity,Product Price,Total products
7734,2017-10-12 16:57:00,Mint Sauce,1,0.5,8
7732,2017-10-12 13:54:00,Onion Chutney,1,0.5,4
7346,2017-10-11 20:04:00,Lime Pickle,1,0.5,9
7345,2017-10-11 19:42:00,Mango Chutney,1,0.5,7
7344,2017-10-11 19:18:00,Mint Sauce,2,0.5,9
7342,2017-10-11 18:21:00,Mango Chutney,2,0.5,7
7342,2017-10-11 18:21:00,Mint Sauce,2,0.5,7
7342,2017-10-11 18:21:00,Onion Chutney,2,0.5,7
7342,2017-10-11 18:21:00,Lime Pickle,1,0.5,7
7339,2017-10-11 18:05:00,Mango Chutney,1,0.5,12
7339,2017-10-11 18:05:00,Onion Chutney,1,0.5,12
7337,2017-10-11 18:02:00,Mango Chutney,1,0.5,12
7337,2017-10-11 18:02:00,Mint Sauce,1,0.5,12
7101,2017-10-15 17:23:00,Lime Pickle,1,0.5,10
7101,2017-10-15 17:23:00,Mango Chutney,1,0.5,10
7100,2017-10-15 16:52:00,Mango Chutney,1,0.5,5
7093,2017-10-14 19:31:00,Mango Chutney,1,0.5,7
7093,2017-10-14 19:31:00,Onion Chutney,1,0.5,7
7093,2017-10-14 19:31:00,Red Sauce,1,0.5,7
7088,2017-10-14 19:02:00,Mango Chutney,1,0.5,12
7085,2017-10-14 18:37:00,Mango Chutney,1,0.5,7
7083,2017-10-14 18:31:00,Mango Chutney,1,0.5,8
7083,2017-10-14 18:31:00,Mint Sauce,1,0.5,8
7083,2017-10-14 18:31:00,Onion Chutney,1,0.5,8
7083,2017-10-14 18:31:00,Lime Pickle,1,0.5,8
7077,2017-10-14 17:51:00,Mango Chutney,3,0.5,14
7077,2017-10-14 17:51:00,Mint Sauce,2,0.5,14
7077,2017-10-14 17:51:00,Onion Chutney,2,0.5,14
7077,2017-10-14 17:51:00,Red Sauce,1,0.5,14
7077,2017-10-14 17:51:00,Lime Pickle,1,0.5,14
7073,2017-10-14 16:45:00,Mango Chutney,1,0.5,12
7073,2017-10-14 16:45:00,Mint Sauce,1,0.5,12
7073,2017-10-14 16:45:00,Onion Chutney,1,0.5,12
7073,2017-10-14 16:45:00,Lime Pickle,1,0.5,12
7069,2017-10-13 20:09:00,Mint Sauce,1,0.5,7
7069,2017-10-13 20:09:00,Onion Chutney,3,0.5,7
7067,2017-10-13 20:03:00,Onion Chutney,3,0.5,7
7067,2017-10-13 20:03:00,Mint Sauce,1,0.5,7
7066,2017-10-13 20:00:00,Mango Chutney,1,0.5,7
7064,2017-10-13 19:42:00,Mango Chutney,3,0.5,6
7064,2017-10-13 19:42:00,Mint Sauce,1,0.5,6
7063,2017-10-13 19:42:00,Mango Chutney,1,0.5,13
7062,2017-10-13 19:37:00,Onion Chutney,3,0.5,6
7062,2017-10-13 19:37:00,Mint Sauce,1,0.5,6
7059,2017-10-13 19:18:00,Mango Chutney,2,0.5,7
7059,2017-10-13 19:18:00,Mint Sauce,1,0.5,7
7057,2017-10-13 18:57:00,Mango Chutney,1,0.5,10
7057,2017-10-13 18:57:00,Mint Sauce,1,0.5,10
7054,2017-10-13 18:34:00,Mint Sauce,1,0.5,13
7054,2017-10-13 18:34:00,Onion Chutney,1,0.5,13
7054,2017-10-13 18:34:00,Red Sauce,1,0.5,13
7054,2017-10-13 18:34:00,Mango Chutney,1,0.5,13
7051,2017-10-13 17:23:00,Mint Sauce,2,0.5,7
7051,2017-10-13 17:23:00,Mango Chutney,2,0.5,7
7029,2017-10-10 21:27:00,Mango Chutney,1,0.5,8
7029,2017-10-10 21:27:00,Onion Chutney,1,0.5,8
7028,2017-10-10 20:09:00,Lime Pickle,1,0.5,6
7734,2017-10-12 16:57:00,Plain Papadum,2,0.8,8
7732,2017-10-12 13:54:00,Plain Papadum,1,0.8,4
7346,2017-10-11 20:04:00,Plain Papadum,1,0.8,9
7345,2017-10-11 19:42:00,Spicy Papadum,2,0.8,7
7345,2017-10-11 19:42:00,Plain Papadum,2,0.8,7
7342,2017-10-11 18:21:00,Plain Papadum,3,0.8,7
7337,2017-10-11 18:02:00,Plain Papadum,4,0.8,12
7101,2017-10-15 17:23:00,Plain Papadum,1,0.8,10
7101,2017-10-15 17:23:00,Spicy Papadum,1,0.8,10
7088,2017-10-14 19:02:00,Plain Papadum,2,0.8,12
7085,2017-10-14 18:37:00,Plain Papadum,2,0.8,7
7083,2017-10-14 18:31:00,Plain Papadum,3,0.8,8
7077,2017-10-14 17:51:00,Plain Papadum,10,0.8,14
7073,2017-10-14 16:45:00,Plain Papadum,4,0.8,12
