Order Number,Order Date,Item Name,Quantity,Product Price,Total products
7633,2017-03-12 19:11:00,Onion Chutney,2,0.5,7
7633,2017-03-12 19:11:00,Mint Sauce,1,0.5,7
7629,2017-03-12 18:24:00,Mint Sauce,1,0.5,7
7629,2017-03-12 18:24:00,Onion Chutney,1,0.5,7
7627,2017-03-12 18:00:00,Mango Chutney,1,0.5,7
7623,2017-03-12 17:11:00,Mint Sauce,1,0.5,10
7283,2017-03-11 22:22:00,Mango Chutney,1,0.5,4
7282,2017-03-11 22:21:00,Mango Chutney,3,0.5,9
7273,2017-03-11 18:58:00,Mint Sauce,1,0.5,7
7273,2017-03-11 18:58:00,Red Sauce,1,0.5,7
7271,2017-03-11 18:36:00,Mint Sauce,2,0.5,7
6941,2017-03-10 18:17:00,Lime Pickle,1,0.5,4
6940,2017-03-10 18:11:00,Mango Chutney,1,0.5,9
6940,2017-03-10 18:11:00,Red Sauce,1,0.5,9
6620,2017-03-09 20:59:00,Mint Sauce,1,0.5,8
6612,2017-03-09 18:27:00,Mango Chutney,1,0.5,11
6612,2017-03-09 18:27:00,Red Sauce,1,0.5,11
6611,2017-03-09 18:17:00,Mango Chutney,2,0.5,6
6609,2017-03-09 17:19:00,Mango Chutney,2,0.5,7
6262,2017-03-08 20:37:00,Mango Chutney,1,0.5,6
5920,2017-03-07 21:55:00,Mango Chutney,1,0.5,12
5920,2017-03-07 21:55:00,Onion Chutney,1,0.5,12
5920,2017-03-07 21:55:00,Mint Sauce,1,0.5,12
5920,2017-03-07 21:55:00,Red Sauce,1,0.5,12
5919,2017-03-07 21:52:00,Mango Chutney,1,0.5,11
5919,2017-03-07 21:52:00,Onion Chutney,1,0.5,11
5919,2017-03-07 21:52:00,Mint Sauce,1,0.5,11
5919,2017-03-07 21:52:00,Red Sauce,1,0.5,11
5915,2017-03-07 18:56:00,Mint Sauce,2,0.5,6
5914,2017-03-07 18:49:00,Mint Sauce,2,0.5,6
5913,2017-03-07 18:29:00,Mango Chutney,1,0.5,8
5614,2017-03-06 20:10:00,Mango Chutney,1,0.5,7
5613,2017-03-06 19:16:00,Mango Chutney,1,0.5,9
5613,2017-03-06 19:16:00,Onion Chutney,1,0.5,9
5609,2017-03-06 18:55:00,Mint Sauce,2,0.5,8
5609,2017-03-06 18:55:00,Red Sauce,1,0.5,8
5605,2017-03-06 17:53:00,Mango Chutney,1,0.5,5
7633,2017-03-12 19:11:00,Plain Papadum,3,0.8,7
