Order ID,Order Date,Item Name,Quantity,Product Price,Total products
20575,2018-10-12 20:20:00,Mango Chutney,1,0.5,8
20574,2018-10-12 19:15:00,Red Sauce,1,0.5,7
20571,2018-10-12 11:45:00,Mango Chutney,8,0.5,11
20571,2018-10-12 11:45:00,Mint Sauce,1,0.5,11
20056,2018-10-11 20:13:00,Red Sauce,1,0.5,7
20051,2018-10-11 19:26:00,Mango Chutney,1,0.5,7
20051,2018-10-11 19:26:00,Onion Chutney,1,0.5,7
20051,2018-10-11 19:26:00,Mint Sauce,1,0.5,7
20050,2018-10-11 19:22:00,Onion Chutney,1,0.5,8
20050,2018-10-11 19:22:00,Mango Chutney,1,0.5,8
20049,2018-10-11 19:15:00,Lime Pickle,1,0.5,8
20049,2018-10-11 19:15:00,Red Sauce,1,0.5,8
20049,2018-10-11 19:15:00,Mint Sauce,1,0.5,8
20048,2018-10-11 19:04:00,Mango Chutney,1,0.5,5
20042,2018-10-11 18:47:00,Mango Chutney,1,0.5,5
20041,2018-10-11 18:46:00,Onion Chutney,1,0.5,8
20041,2018-10-11 18:46:00,Mango Chutney,1,0.5,8
20036,2018-10-11 18:10:00,Mint Sauce,1,0.5,8
20025,2018-10-11 17:31:00,Mango Chutney,1,0.5,8
20025,2018-10-11 17:31:00,Red Sauce,1,0.5,8
20017,2018-10-11 16:20:00,Mango Chutney,1,0.5,7
20016,2018-10-11 15:06:00,Mango Chutney,2,0.5,6
19487,2018-10-14 20:54:00,Mint Sauce,1,0.5,8
19484,2018-10-14 19:54:00,Mango Chutney,1,0.5,11
19484,2018-10-14 19:54:00,Red Sauce,1,0.5,11
19483,2018-10-14 19:51:00,Mango Chutney,1,0.5,4
19479,2018-10-14 18:22:00,Red Sauce,1,0.5,11
19479,2018-10-14 18:22:00,Mint Sauce,1,0.5,11
19479,2018-10-14 18:22:00,Mango Chutney,1,0.5,11
19473,2018-10-14 17:28:00,Mango Chutney,1,0.5,5
19472,2018-10-14 17:11:00,Mint Sauce,1,0.5,5
19470,2018-10-14 16:43:00,Mint Sauce,2,0.5,7
19465,2018-10-13 21:32:00,Mango Chutney,1,0.5,9
19465,2018-10-13 21:32:00,Mint Sauce,1,0.5,9
19465,2018-10-13 21:32:00,Onion Chutney,1,0.5,9
19465,2018-10-13 21:32:00,Red Sauce,1,0.5,9
19454,2018-10-13 19:42:00,Mango Chutney,1,0.5,5
19453,2018-10-13 19:39:00,Onion Chutney,1,0.5,8
19453,2018-10-13 19:39:00,Mint Sauce,1,0.5,8
19448,2018-10-13 19:33:00,Mango Chutney,2,0.5,12
19448,2018-10-13 19:33:00,Mint Sauce,1,0.5,12
19446,2018-10-13 19:23:00,Mint Sauce,1,0.5,6
19442,2018-10-13 18:50:00,Mango Chutney,1,0.5,5
19441,2018-10-13 18:40:00,Onion Chutney,1,0.5,8
19441,2018-10-13 18:40:00,Mango Chutney,1,0.5,8
19438,2018-10-13 18:13:00,Mango Chutney,1,0.5,4
19435,2018-10-13 18:05:00,Mint Sauce,2,0.5,11
19435,2018-10-13 18:05:00,Mango Chutney,1,0.5,11
19432,2018-10-13 17:51:00,Mango Chutney,2,0.5,7
19428,2018-10-13 17:49:00,Mango Chutney,1,0.5,7
19428,2018-10-13 17:49:00,Red Sauce,1,0.5,7
19427,2018-10-13 17:47:00,Mango Chutney,1,0.5,5
19426,2018-10-13 17:47:00,Mint Sauce,1,0.5,11
19371,2018-10-10 17:41:00,Mango Chutney,2,0.5,9
18725,2018-10-09 21:49:00,Mint Sauce,1,0.5,5
18719,2018-10-09 16:20:00,Red Sauce,2,0.5,11
18046,2018-10-08 20:14:00,Onion Chutney,1,0.5,9
18045,2018-10-08 19:57:00,Mango Chutney,1,0.5,6
18027,2018-10-08 18:01:00,Red Sauce,1,0.5,8
20577,2018-10-12 21:41:00,Plain Papadum,2,0.8,5
20575,2018-10-12 20:20:00,Plain Papadum,2,0.8,8
20574,2018-10-12 19:15:00,Plain Papadum,1,0.8,7
20571,2018-10-12 11:45:00,Plain Papadum,5,0.8,11
20057,2018-10-11 21:26:00,Plain Papadum,2,0.8,7
20056,2018-10-11 20:13:00,Plain Papadum,2,0.8,7
20052,2018-10-11 19:41:00,Plain Papadum,3,0.8,10
20051,2018-10-11 19:26:00,Plain Papadum,4,0.8,7
20050,2018-10-11 19:22:00,Plain Papadum,2,0.8,8
20049,2018-10-11 19:15:00,Plain Papadum,3,0.8,8
20048,2018-10-11 19:04:00,Plain Papadum,2,0.8,5
20045,2018-10-11 18:58:00,Plain Papadum,2,0.8,6
20043,2018-10-11 18:50:00,Plain Papadum,5,0.8,6
20042,2018-10-11 18:47:00,Plain Papadum,1,0.8,5
20041,2018-10-11 18:46:00,Plain Papadum,5,0.8,8
20036,2018-10-11 18:10:00,Plain Papadum,2,0.8,8
20025,2018-10-11 17:31:00,Plain Papadum,1,0.8,8
20017,2018-10-11 16:20:00,Plain Papadum,2,0.8,7
20016,2018-10-11 15:06:00,Plain Papadum,6,0.8,6
19484,2018-10-14 19:54:00,Plain Papadum,3,0.8,11
19483,2018-10-14 19:51:00,Plain Papadum,5,0.8,4
19481,2018-10-14 17:21:00,Plain Papadum,1,0.8,4
19479,2018-10-14 18:22:00,Plain Papadum,4,0.8,11
19473,2018-10-14 17:28:00,Spicy Papadum,1,0.8,5
19473,2018-10-14 17:28:00,Plain Papadum,1,0.8,5
19471,2018-10-14 16:44:00,Plain Papadum,4,0.8,8
19470,2018-10-14 16:43:00,Plain Papadum,2,0.8,7
19465,2018-10-13 21:32:00,Plain Papadum,6,0.8,9
19455,2018-10-13 19:52:00,Plain Papadum,5,0.8,6
19453,2018-10-13 19:39:00,Plain Papadum,2,0.8,8
19450,2018-10-13 19:36:00,Plain Papadum,1,0.8,5
19449,2018-10-13 19:34:00,Plain Papadum,1,0.8,13
19448,2018-10-13 19:33:00,Plain Papadum,4,0.8,12
19446,2018-10-13 19:23:00,Plain Papadum,1,0.8,6
19442,2018-10-13 18:50:00,Plain Papadum,1,0.8,5
19441,2018-10-13 18:40:00,Plain Papadum,5,0.8,8
19435,2018-10-13 18:05:00,Plain Papadum,5,0.8,11
19432,2018-10-13 17:51:00,Plain Papadum,2,0.8,7
19431,2018-10-13 17:50:00,Plain Papadum,3,0.8,11
19430,2018-10-13 17:49:00,Plain Papadum,2,0.8,6
19428,2018-10-13 17:49:00,Plain Papadum,1,0.8,7
19427,2018-10-13 17:47:00,Plain Papadum,1,0.8,5
19373,2018-10-10 18:21:00,Plain Papadum,4,0.8,6
19371,2018-10-10 17:41:00,Plain Papadum,1,0.8,9
19371,2018-10-10 17:41:00,Spicy Papadum,1,0.8,9
18725,2018-10-09 21:49:00,Plain Papadum,2,0.8,5
18046,2018-10-08 20:14:00,Plain Papadum,2,0.8,9
18045,2018-10-08 19:57:00,Plain Papadum,1,0.8,6
20050,2018-10-11 19:22:00,Chapati,1,1.95,8
20046,2018-10-11 19:00:00,Chapati,1,1.95,5
20036,2018-10-11 18:10:00,Puree,1,1.95,8
20024,2018-10-11 17:30:00,Chapati,4,1.95,4
19484,2018-10-14 19:54:00,Dahi,1,1.95,11
19474,2018-10-14 17:49:00,Chapati,1,1.95,5
19459,2018-10-13 20:06:00,Chapati,1,1.95,8
19451,2018-10-13 19:37:00,Chapati,2,1.95,7
19436,2018-10-13 18:07:00,Chapati,1,1.95,6
19435,2018-10-13 18:05:00,Chapati,2,1.95,11
19426,2018-10-13 17:47:00,Chapati,1,1.95,11
18049,2018-10-08 20:33:00,Chapati,1,1.95,4
18048,2018-10-08 20:20:00,Chapati,1,1.95,6
18046,2018-10-08 20:14:00,Chapati,2,1.95,9
18033,2018-10-08 18:43:00,Chapati,2,1.95,5
18027,2018-10-08 18:01:00,Chapati,1,1.95,8
20577,2018-10-12 21:41:00,Naan,1,2.5,5
20576,2018-10-12 20:27:00,Naan,1,2.5,4
20572,2018-10-12 17:56:00,Tandoori Roti,1,2.5,3
20058,2018-10-11 21:28:00,Naan,1,2.5,3
20057,2018-10-11 21:26:00,Naan,2,2.5,7
20056,2018-10-11 20:13:00,Naan,1,2.5,7
20054,2018-10-11 19:57:00,Naan,2,2.5,9
20054,2018-10-11 19:57:00,Tandoori Roti,1,2.5,9
20050,2018-10-11 19:22:00,Naan,1,2.5,8
20049,2018-10-11 19:15:00,Naan,1,2.5,8
20044,2018-10-11 18:58:00,Naan,1,2.5,5
