Order ID,Order Date,Item Name,Quantity,Product Price,Total products
25097,2019-10-07 20:37:00,Mango Chutney,1,0.5,4
25094,2019-10-07 19:27:00,Mint Sauce,1,0.5,7
25092,2019-10-07 18:46:00,Mango Chutney,1,0.5,6
25089,2019-10-07 18:13:00,Onion Chutney,1,0.5,8
25089,2019-10-07 18:13:00,Mint Sauce,1,0.5,8
25087,2019-10-07 18:03:00,Mango Chutney,1,0.5,5
25094,2019-10-07 19:27:00,Plain Papadum,1,0.8,7
25093,2019-10-07 18:56:00,Plain Papadum,2,0.8,9
25089,2019-10-07 18:13:00,Plain Papadum,4,0.8,8
25096,2019-10-07 20:06:00,Naan,1,2.5,4
25094,2019-10-07 19:27:00,Naan,1,2.5,7
25093,2019-10-07 18:56:00,Naan,1,2.5,9
25091,2019-10-07 18:38:00,Naan,1,2.5,7
25086,2019-10-07 17:40:00,Naan,1,2.5,4
25085,2019-10-07 17:25:00,Naan,4,2.5,3
25097,2019-10-07 20:37:00,Kulcha Naan,1,2.95,4
25095,2019-10-07 19:49:00,Pilau Rice,1,2.95,5
25094,2019-10-07 19:27:00,Pilau Rice,1,2.95,7
25093,2019-10-07 18:56:00,Pilau Rice,2,2.95,9
25092,2019-10-07 18:46:00,Pilau Rice,1,2.95,6
25092,2019-10-07 18:46:00,Peshwari Naan,1,2.95,6
25091,2019-10-07 18:38:00,Plain Rice,2,2.95,7
25089,2019-10-07 18:13:00,Pilau Rice,2,2.95,8
25089,2019-10-07 18:13:00,Keema Naan,1,2.95,8
25088,2019-10-07 18:08:00,Pilau Rice,1,2.95,4
25088,2019-10-07 18:08:00,Green Salad,1,2.95,4
25087,2019-10-07 18:03:00,Pilau Rice,1,2.95,5
25087,2019-10-07 18:03:00,Paratha,1,2.95,5
25086,2019-10-07 17:40:00,Plain Rice,1,2.95,4
25097,2019-10-07 20:37:00,Vegetable Rice,2,3.95,4
25095,2019-10-07 19:49:00,Mini Bhaji,1,3.95,5
25091,2019-10-07 18:38:00,Mushroom Rice,1,3.95,7
25089,2019-10-07 18:13:00,Onion Bhaji,1,3.95,8
25088,2019-10-07 18:08:00,French Fries,1,3.95,4
25087,2019-10-07 18:03:00,Vegetable Samosa,1,3.95,5
25086,2019-10-07 17:40:00,Vegetable Samosa,1,3.95,4
25095,2019-10-07 19:49:00,Chicken Pakora,1,4.95,5
25093,2019-10-07 18:56:00,Chicken Tikka,1,4.95,9
25091,2019-10-07 18:38:00,Chicken Tikka,1,4.95,7
25091,2019-10-07 18:38:00,Sheek Kebab,1,4.95,7
25096,2019-10-07 20:06:00,COBRA ( LARGE ),1,5.5,4
25097,2019-10-07 20:37:00,Royal Paneer,1,5.95,4
25096,2019-10-07 20:06:00,Saag Paneer,1,5.95,4
25094,2019-10-07 19:27:00,Bombay Aloo,1,5.95,7
25093,2019-10-07 18:56:00,Bombay Aloo,1,5.95,9
25093,2019-10-07 18:56:00,Aloo Gobi,1,5.95,9
25092,2019-10-07 18:46:00,Aloo Gobi,1,5.95,6
25090,2019-10-07 18:20:00,Saag Paneer,1,5.95,2
25087,2019-10-07 18:03:00,Bombay Aloo,1,5.95,5
25089,2019-10-07 18:13:00,Madras - Chicken,1,7.95,8
25088,2019-10-07 18:08:00,Vindaloo - Lamb,1,7.95,4
25085,2019-10-07 17:25:00,Curry - Lamb,1,7.95,3
25095,2019-10-07 19:49:00,Tandoori Chicken (Main),1,8.95,5
25095,2019-10-07 19:49:00,Curry - Prawn,1,8.95,5
25094,2019-10-07 19:27:00,Korma - Lamb,1,8.95,7
25094,2019-10-07 19:27:00,Rogon - Lamb,1,8.95,7
25093,2019-10-07 18:56:00,Chicken Tikka (Main),1,8.95,9
25093,2019-10-07 18:56:00,Chicken Chaat (Main),1,8.95,9
25092,2019-10-07 18:46:00,Dupiaza - Chicken,1,8.95,6
25092,2019-10-07 18:46:00,Rogon - Lamb,1,8.95,6
25091,2019-10-07 18:38:00,Chicken Tikka Masala,1,8.95,7
25091,2019-10-07 18:38:00,Dupiaza - Chicken Tikka,1,8.95,7
25090,2019-10-07 18:20:00,Butter Chicken,1,8.95,2
25089,2019-10-07 18:13:00,Chicken Tikka Masala,1,8.95,8
25086,2019-10-07 17:40:00,Butter Chicken,1,8.95,4
25085,2019-10-07 17:25:00,Korma - Chicken,1,8.95,3
25096,2019-10-07 20:06:00,Chicken Biryani,1,9.95,4
25093,2019-10-07 18:56:00,Chicken Tikka Balti,1,10.95,9
