Order Number,Order Date,Item Name,Quantity,Product Price,Total products
1397,2015-02-10 14:38:00,Spicy Papadum,1,0.8,5
1403,2015-02-10 17:29:00,Paratha,1,2.95,9
1403,2015-02-10 17:29:00,Coke 1.5 ltr,1,2.95,9
1403,2015-02-10 17:29:00,Lemon Rice,1,3.95,9
1402,2015-02-10 16:39:00,Onion Bhaji,1,3.95,6
1397,2015-02-10 14:38:00,Onion Bhaji,1,3.95,5
1397,2015-02-10 14:38:00,COBRA (330ML),1,3.95,5
1390,2015-02-10 14:05:00,Onion Bhaji,2,3.95,4
1389,2015-02-10 10:29:00,Onion Bhaji,1,3.95,2
1403,2015-02-10 17:29:00,Vegetable Samosa,1,4.95,9
1403,2015-02-10 17:29:00,Tandoori Chicken (1/4),1,4.95,9
1390,2015-02-10 14:05:00,Vegetable Samosa,1,4.95,4
1403,2015-02-10 17:29:00,COBRA (660ML),1,5.95,9
1402,2015-02-10 16:39:00,Chicken Pakora,1,5.95,6
1402,2015-02-10 16:39:00,Cauliflower Bhajee,1,5.95,6
1402,2015-02-10 16:39:00,Tandoori Chicken,1,8.95,6
1397,2015-02-10 14:38:00,Lamb Persian,1,10.95,5
1390,2015-02-10 14:05:00,Kurma,1,12.95,4
1403,2015-02-10 17:29:00,House Red wine 75cl,1,17.95,9
