Order Number,Order Date,Item Name,Quantity,Product Price,Total products
15735,2019-11-07 19:33:00,Mango Chutney,2,0.5,18
15735,2019-11-07 19:33:00,Mint Sauce,2,0.5,18
15735,2019-11-07 19:33:00,Onion Chutney,2,0.5,18
15731,2019-11-07 18:43:00,Red Sauce,1,0.5,8
15731,2019-11-07 18:43:00,Mango Chutney,1,0.5,8
15729,2019-11-07 18:27:00,Mango Chutney,2,0.5,7
15301,2019-11-06 20:45:00,Onion Chutney,1,0.5,5
15298,2019-11-06 19:19:00,Mango Chutney,2,0.5,8
14776,2019-11-05 21:32:00,Lime Pickle,1,0.5,10
14776,2019-11-05 21:32:00,Mango Chutney,1,0.5,10
14776,2019-11-05 21:32:00,Mint Sauce,1,0.5,10
14771,2019-11-05 20:29:00,Red Sauce,1,0.5,6
14770,2019-11-05 20:28:00,Onion Chutney,1,0.5,12
14770,2019-11-05 20:28:00,Mint Sauce,1,0.5,12
14770,2019-11-05 20:28:00,Mango Chutney,1,0.5,12
14768,2019-11-05 19:50:00,Mango Chutney,1,0.5,6
14764,2019-11-05 19:35:00,Mango Chutney,1,0.5,10
14764,2019-11-05 19:35:00,Mint Sauce,1,0.5,10
14757,2019-11-05 19:08:00,Mango Chutney,1,0.5,8
14754,2019-11-05 18:29:00,Mango Chutney,1,0.5,11
14258,2019-11-04 17:40:00,Onion Chutney,1,0.5,7
15736,2019-11-07 19:37:00,Plain Papadum,4,0.8,4
15735,2019-11-07 19:33:00,Plain Papadum,6,0.8,18
15731,2019-11-07 18:43:00,Plain Papadum,2,0.8,8
15301,2019-11-06 20:45:00,Spicy Papadum,1,0.8,5
15297,2019-11-06 19:18:00,Plain Papadum,1,0.8,5
15296,2019-11-06 18:21:00,Plain Papadum,1,0.8,5
15293,2019-11-06 17:09:00,Plain Papadum,1,0.8,5
14773,2019-11-05 21:10:00,Spicy Papadum,2,0.8,5
14772,2019-11-05 20:33:00,Plain Papadum,2,0.8,6
14771,2019-11-05 20:29:00,Plain Papadum,4,0.8,6
14769,2019-11-05 19:57:00,Plain Papadum,4,0.8,9
