Order Number,Order Date,Item Name,Quantity,Product Price,Total products
6640,2017-07-09 18:46:00,Mango Chutney,1,0.5,8
6640,2017-07-09 18:46:00,Onion Chutney,1,0.5,8
6310,2017-07-08 18:07:00,Mango Chutney,1,0.5,11
6310,2017-07-08 18:07:00,Red Sauce,1,0.5,11
6309,2017-07-08 18:01:00,Mango Chutney,1,0.5,10
6309,2017-07-08 18:01:00,Red Sauce,1,0.5,10
5958,2017-07-07 18:39:00,Mango Chutney,2,0.5,8
5956,2017-07-07 18:23:00,Mango Chutney,1,0.5,15
5956,2017-07-07 18:23:00,Onion Chutney,1,0.5,15
5956,2017-07-07 18:23:00,Mint Sauce,1,0.5,15
5956,2017-07-07 18:23:00,Red Sauce,1,0.5,15
5955,2017-07-07 17:58:00,Mango Chutney,1,0.5,11
5955,2017-07-07 17:58:00,Red Sauce,1,0.5,11
5656,2017-07-06 20:35:00,Red Sauce,1,0.5,7
5656,2017-07-06 20:35:00,Onion Chutney,2,0.5,7
5650,2017-07-06 17:17:00,Mango Chutney,2,0.5,10
5650,2017-07-06 17:17:00,Onion Chutney,2,0.5,10
5363,2017-07-05 19:15:00,Mint Sauce,1,0.5,6
5360,2017-07-05 18:04:00,Mango Chutney,1,0.5,8
5018,2017-07-04 22:24:00,Mango Chutney,1,0.5,5
5012,2017-07-04 19:14:00,Mango Chutney,1,0.5,8
5012,2017-07-04 19:14:00,Mint Sauce,1,0.5,8
5010,2017-07-04 19:01:00,Mango Chutney,2,0.5,6
4718,2017-07-03 17:36:00,Mango Chutney,1,0.5,5
6640,2017-07-09 18:46:00,Plain Papadum,3,0.8,8
6310,2017-07-08 18:07:00,Plain Papadum,8,0.8,11
6309,2017-07-08 18:01:00,Plain Papadum,8,0.8,10
5961,2017-07-07 19:16:00,Plain Papadum,3,0.8,7
5958,2017-07-07 18:39:00,Plain Papadum,4,0.8,8
5956,2017-07-07 18:23:00,Plain Papadum,4,0.8,15
5955,2017-07-07 17:58:00,Plain Papadum,3,0.8,11
5656,2017-07-06 20:35:00,Plain Papadum,2,0.8,7
5656,2017-07-06 20:35:00,Spicy Papadum,2,0.8,7
5655,2017-07-06 18:35:00,Plain Papadum,6,0.8,4
5650,2017-07-06 17:17:00,Plain Papadum,3,0.8,10
5363,2017-07-05 19:15:00,Plain Papadum,1,0.8,6
5363,2017-07-05 19:15:00,Spicy Papadum,1,0.8,6
5360,2017-07-05 18:04:00,Plain Papadum,4,0.8,8
5358,2017-07-05 17:29:00,Plain Papadum,1,0.8,8
5012,2017-07-04 19:14:00,Plain Papadum,4,0.8,8
4719,2017-07-03 17:38:00,Plain Papadum,3,0.8,8
4718,2017-07-03 17:36:00,Plain Papadum,3,0.8,5
