Order Number,Order Date,Item Name,Quantity,Product Price,Total products
12765,2018-12-31 21:56:00,Mint Sauce,1,0.5,7
12764,2018-12-31 21:13:00,Mango Chutney,1,0.5,5
12763,2018-12-31 20:54:00,Mango Chutney,1,0.5,10
12763,2018-12-31 20:54:00,Mint Sauce,1,0.5,10
12763,2018-12-31 20:54:00,Onion Chutney,1,0.5,10
12763,2018-12-31 20:54:00,Red Sauce,1,0.5,10
12754,2018-12-31 19:07:00,Mint Sauce,3,0.5,13
12752,2018-12-31 19:05:00,Mango Chutney,3,0.5,10
12752,2018-12-31 19:05:00,Mint Sauce,1,0.5,10
12752,2018-12-31 19:05:00,Red Sauce,1,0.5,10
12744,2018-12-31 18:22:00,Mango Chutney,1,0.5,8
12744,2018-12-31 18:22:00,Mint Sauce,1,0.5,8
12744,2018-12-31 18:22:00,Lime Pickle,1,0.5,8
12743,2018-12-31 18:17:00,Mint Sauce,1,0.5,11
12743,2018-12-31 18:17:00,Mango Chutney,1,0.5,11
12739,2018-12-31 17:16:00,Mint Sauce,1,0.5,9
12736,2018-12-31 16:54:00,Lime Pickle,1,0.5,7
12735,2018-12-31 16:40:00,Mango Chutney,2,0.5,16
12734,2018-12-31 16:29:00,Mango Chutney,1,0.5,7
10143,2018-01-07 17:47:00,Mango Chutney,1,0.5,6
10142,2018-01-07 17:45:00,Mango Chutney,1,0.5,14
10142,2018-01-07 17:45:00,Red Sauce,1,0.5,14
10142,2018-01-07 17:45:00,Mint Sauce,1,0.5,14
10142,2018-01-07 17:45:00,Onion Chutney,1,0.5,14
10142,2018-01-07 17:45:00,Lime Pickle,1,0.5,14
10140,2018-01-07 16:49:00,Mint Sauce,1,0.5,8
10140,2018-01-07 16:49:00,Red Sauce,1,0.5,8
10136,2018-01-07 13:36:00,Mint Sauce,1,0.5,2
10134,2018-01-07 13:32:00,Mango Chutney,1,0.5,3
10132,2018-01-07 11:17:00,Mint Sauce,1,0.5,1
9752,2018-01-06 19:12:00,Mint Sauce,1,0.5,11
9752,2018-01-06 19:12:00,Onion Chutney,2,0.5,11
9748,2018-01-06 18:16:00,Mint Sauce,1,0.5,8
9748,2018-01-06 18:16:00,Mango Chutney,1,0.5,8
9747,2018-01-06 18:14:00,Mint Sauce,1,0.5,11
9747,2018-01-06 18:14:00,Mango Chutney,1,0.5,11
9056,2018-01-04 18:51:00,Mint Sauce,1,0.5,6
9052,2018-01-04 16:27:00,Mango Chutney,1,0.5,7
8682,2018-01-03 18:28:00,Mango Chutney,1,0.5,7
8372,2018-01-02 21:06:00,Mango Chutney,1,0.5,6
8024,2018-01-01 18:02:00,Mango Chutney,1,0.5,8
8024,2018-01-01 18:02:00,Mint Sauce,1,0.5,8
12763,2018-12-31 20:54:00,Plain Papadum,4,0.8,10
12759,2018-12-31 19:33:00,Plain Papadum,4,0.8,6
12758,2018-12-31 19:31:00,Plain Papadum,6,0.8,10
12754,2018-12-31 19:07:00,Plain Papadum,5,0.8,13
12752,2018-12-31 19:05:00,Plain Papadum,3,0.8,10
12749,2018-12-31 18:44:00,Spicy Papadum,2,0.8,5
12746,2018-12-31 18:30:00,Plain Papadum,2,0.8,5
12745,2018-12-31 18:23:00,Plain Papadum,3,0.8,9
12744,2018-12-31 18:22:00,Plain Papadum,1,0.8,8
12743,2018-12-31 18:17:00,Plain Papadum,3,0.8,11
12742,2018-12-31 17:49:00,Plain Papadum,2,0.8,6
12741,2018-12-31 17:37:00,Plain Papadum,4,0.8,7
12735,2018-12-31 16:40:00,Plain Papadum,4,0.8,16
12734,2018-12-31 16:29:00,Plain Papadum,5,0.8,7
12733,2018-12-31 15:03:00,Spicy Papadum,3,0.8,6
10149,2018-01-07 19:08:00,Plain Papadum,2,0.8,5
10147,2018-01-07 18:26:00,Plain Papadum,5,0.8,6
10143,2018-01-07 17:47:00,Plain Papadum,2,0.8,6
10142,2018-01-07 17:45:00,Plain Papadum,5,0.8,14
10139,2018-01-07 16:48:00,Plain Papadum,3,0.8,4
10138,2018-01-07 15:03:00,Spicy Papadum,1,0.8,2
10136,2018-01-07 13:36:00,Spicy Papadum,1,0.8,2
10133,2018-01-07 11:20:00,Spicy Papadum,1,0.8,1
10131,2018-01-07 10:44:00,Spicy Papadum,1,0.8,14
10131,2018-01-07 10:44:00,Plain Papadum,1,0.8,14
10130,2018-01-07 10:33:00,Spicy Papadum,1,0.8,13
9752,2018-01-06 19:12:00,Plain Papadum,2,0.8,11
9751,2018-01-06 19:11:00,Plain Papadum,3,0.8,6
9750,2018-01-06 19:09:00,Plain Papadum,2,0.8,6
9749,2018-01-06 18:57:00,Plain Papadum,4,0.8,7
9748,2018-01-06 18:16:00,Plain Papadum,3,0.8,8
9747,2018-01-06 18:14:00,Plain Papadum,1,0.8,11
9744,2018-01-06 17:50:00,Plain Papadum,2,0.8,6
9052,2018-01-04 16:27:00,Plain Papadum,2,0.8,7
8682,2018-01-03 18:28:00,Plain Papadum,3,0.8,7
8680,2018-01-03 18:01:00,Plain Papadum,1,0.8,5
8372,2018-01-02 21:06:00,Plain Papadum,2,0.8,6
8371,2018-01-02 19:56:00,Plain Papadum,3,0.8,6
8024,2018-01-01 18:02:00,Plain Papadum,4,0.8,8
8020,2018-01-01 17:18:00,Plain Papadum,3,0.8,9
12757,2018-12-31 19:31:00,Chapati,1,1.95,5
12754,2018-12-31 19:07:00,Chapati,1,1.95,13
12749,2018-12-31 18:44:00,Chapati,2,1.95,5
12738,2018-12-31 17:12:00,Chapati,1,1.95,13
10140,2018-01-07 16:49:00,Chapati,1,1.95,8
