Order Number,Order Date,Item Name,Quantity,Product Price,Total products
12197,2018-11-25 18:47:00,Onion Chutney,1,0.5,10
12197,2018-11-25 18:47:00,Mango Chutney,1,0.5,10
12196,2018-11-25 18:37:00,Mint Sauce,1,0.5,8
12196,2018-11-25 18:37:00,Onion Chutney,1,0.5,8
12196,2018-11-25 18:37:00,Mango Chutney,1,0.5,8
12194,2018-11-25 18:12:00,Mint Sauce,1,0.5,11
12193,2018-11-25 17:40:00,Mango Chutney,1,0.5,7
12192,2018-11-25 17:33:00,Mango Chutney,1,0.5,8
12185,2018-11-24 21:12:00,Mango Chutney,1,0.5,5
12180,2018-11-24 19:16:00,Mango Chutney,2,0.5,8
12180,2018-11-24 19:16:00,Mint Sauce,2,0.5,8
12179,2018-11-24 18:47:00,Mango Chutney,1,0.5,8
12179,2018-11-24 18:47:00,Mint Sauce,1,0.5,8
12178,2018-11-24 18:29:00,Onion Chutney,1,0.5,9
12178,2018-11-24 18:29:00,Mango Chutney,1,0.5,9
12176,2018-11-24 18:25:00,Mango Chutney,2,0.5,5
12176,2018-11-24 18:25:00,Mint Sauce,1,0.5,5
12173,2018-11-24 18:11:00,Mint Sauce,1,0.5,5
12171,2018-11-24 18:00:00,Mint Sauce,2,0.5,5
12169,2018-11-24 17:13:00,Mango Chutney,1,0.5,8
12169,2018-11-24 17:13:00,Mint Sauce,1,0.5,8
12160,2018-11-23 19:20:00,Mango Chutney,1,0.5,9
12160,2018-11-23 19:20:00,Mint Sauce,1,0.5,9
12160,2018-11-23 19:20:00,Onion Chutney,1,0.5,9
12152,2018-11-23 17:46:00,Mango Chutney,1,0.5,7
12149,2018-11-23 17:39:00,Mango Chutney,1,0.5,5
12140,2018-11-21 21:22:00,Mango Chutney,2,0.5,6
12137,2018-11-21 19:58:00,Mango Chutney,1,0.5,7
12134,2018-11-21 18:22:00,Mango Chutney,2,0.5,7
12134,2018-11-21 18:22:00,Onion Chutney,1,0.5,7
12125,2018-11-20 18:39:00,Mango Chutney,2,0.5,9
12117,2018-11-19 18:04:00,Mango Chutney,2,0.5,8
12117,2018-11-19 18:04:00,Onion Chutney,1,0.5,8
12116,2018-11-19 17:27:00,Mint Sauce,1,0.5,7
12205,2018-11-25 20:33:00,Plain Papadum,1,0.8,3
12197,2018-11-25 18:47:00,Plain Papadum,8,0.8,10
12196,2018-11-25 18:37:00,Plain Papadum,4,0.8,8
12194,2018-11-25 18:12:00,Plain Papadum,3,0.8,11
12193,2018-11-25 17:40:00,Plain Papadum,2,0.8,7
12192,2018-11-25 17:33:00,Plain Papadum,3,0.8,8
12180,2018-11-24 19:16:00,Plain Papadum,4,0.8,8
12179,2018-11-24 18:47:00,Plain Papadum,2,0.8,8
12178,2018-11-24 18:29:00,Plain Papadum,2,0.8,9
12177,2018-11-24 18:28:00,Plain Papadum,2,0.8,7
12175,2018-11-24 18:24:00,Plain Papadum,1,0.8,4
12173,2018-11-24 18:11:00,Spicy Papadum,2,0.8,5
12169,2018-11-24 17:13:00,Plain Papadum,1,0.8,8
12163,2018-11-23 19:43:00,Plain Papadum,2,0.8,9
12160,2018-11-23 19:20:00,Plain Papadum,1,0.8,9
12156,2018-11-23 18:20:00,Plain Papadum,2,0.8,5
12152,2018-11-23 17:46:00,Plain Papadum,2,0.8,7
12149,2018-11-23 17:39:00,Plain Papadum,2,0.8,5
12143,2018-11-22 18:05:00,Plain Papadum,4,0.8,4
12140,2018-11-21 21:22:00,Plain Papadum,2,0.8,6
12136,2018-11-21 19:34:00,Spicy Papadum,1,0.8,4
12134,2018-11-21 18:22:00,Plain Papadum,4,0.8,7
12128,2018-11-20 19:24:00,Plain Papadum,2,0.8,5
12127,2018-11-20 19:22:00,Plain Papadum,2,0.8,4
12125,2018-11-20 18:39:00,Plain Papadum,4,0.8,9
12117,2018-11-19 18:04:00,Plain Papadum,4,0.8,8
12116,2018-11-19 17:27:00,Plain Papadum,1,0.8,7
12202,2018-11-25 19:09:00,Chapati,3,1.95,5
12201,2018-11-25 19:06:00,Puree,1,1.95,6
12197,2018-11-25 18:47:00,Chapati,1,1.95,10
12184,2018-11-24 19:38:00,Chapati,2,1.95,7
12175,2018-11-24 18:24:00,Chapati,1,1.95,4
12205,2018-11-25 20:33:00,Plain Naan,1,2.6,3
12204,2018-11-25 20:24:00,Plain Naan,2,2.6,4
12202,2018-11-25 19:09:00,Plain Naan,1,2.6,5
12199,2018-11-25 18:54:00,Plain Naan,1,2.6,5
12195,2018-11-25 18:23:00,Plain Naan,1,2.6,3
12194,2018-11-25 18:12:00,Plain Naan,2,2.6,11
