Order ID,Order Date,Item Name,Quantity,Product Price,Total products
4963,2016-07-31 16:09:00,Mint Sauce,1,0.5,8
4963,2016-07-31 16:09:00,Mango Chutney,1,0.5,8
4951,2016-07-30 21:35:00,Mango Chutney,1,0.5,10
4951,2016-07-30 21:35:00,Lime Pickle,1,0.5,10
4950,2016-07-30 21:10:00,Mango Chutney,3,0.5,6
4939,2016-07-30 18:49:00,Mango Chutney,2,0.5,5
4938,2016-07-30 18:43:00,Mint Sauce,1,0.5,8
4938,2016-07-30 18:43:00,Mango Chutney,1,0.5,8
4929,2016-07-30 17:57:00,Mango Chutney,2,0.5,11
4925,2016-07-30 17:18:00,Lime Pickle,1,0.5,8
4925,2016-07-30 17:18:00,Mint Sauce,1,0.5,8
4921,2016-07-29 22:30:00,Mint Sauce,4,0.5,6
4915,2016-07-29 19:02:00,Onion Chutney,1,0.5,6
4914,2016-07-29 18:55:00,Mint Sauce,1,0.5,12
4914,2016-07-29 18:55:00,Red Sauce,1,0.5,12
4908,2016-07-29 18:00:00,Mint Sauce,1,0.5,7
4908,2016-07-29 18:00:00,Mango Chutney,1,0.5,7
4906,2016-07-29 17:50:00,Mango Chutney,1,0.5,8
4906,2016-07-29 17:50:00,Mint Sauce,1,0.5,8
4902,2016-07-29 17:38:00,Mango Chutney,1,0.5,5
4892,2016-07-28 20:07:00,Mango Chutney,1,0.5,11
4892,2016-07-28 20:07:00,Onion Chutney,1,0.5,11
4883,2016-07-28 18:31:00,Mint Sauce,2,0.5,5
4876,2016-07-27 18:17:00,Mango Chutney,1,0.5,8
4876,2016-07-27 18:17:00,Onion Chutney,1,0.5,8
4876,2016-07-27 18:17:00,Mint Sauce,1,0.5,8
4875,2016-07-27 18:15:00,Mango Chutney,2,0.5,12
4875,2016-07-27 18:15:00,Red Sauce,1,0.5,12
4875,2016-07-27 18:15:00,Onion Chutney,1,0.5,12
4875,2016-07-27 18:15:00,Mint Sauce,1,0.5,12
4861,2016-07-27 10:24:00,Mango Chutney,1,0.5,7
4861,2016-07-27 10:24:00,Mint Sauce,1,0.5,7
4858,2016-07-26 22:04:00,Mango Chutney,2,0.5,8
4858,2016-07-26 22:04:00,Red Sauce,2,0.5,8
4951,2016-07-30 21:35:00,Plain Papadum,4,0.8,10
4950,2016-07-30 21:10:00,Plain Papadum,4,0.8,6
4941,2016-07-30 19:15:00,Plain Papadum,1,0.8,6
4939,2016-07-30 18:49:00,Plain Papadum,4,0.8,5
4938,2016-07-30 18:43:00,Plain Papadum,4,0.8,8
4937,2016-07-30 18:42:00,Plain Papadum,2,0.8,5
4930,2016-07-30 18:01:00,Plain Papadum,2,0.8,5
4929,2016-07-30 17:57:00,Plain Papadum,6,0.8,11
4925,2016-07-30 17:18:00,Plain Papadum,3,0.8,8
4921,2016-07-29 22:30:00,Plain Papadum,4,0.8,6
4918,2016-07-29 20:42:00,Plain Papadum,1,0.8,5
4916,2016-07-29 19:38:00,Plain Papadum,2,0.8,5
4915,2016-07-29 19:02:00,Plain Papadum,3,0.8,6
4914,2016-07-29 18:55:00,Plain Papadum,5,0.8,12
4914,2016-07-29 18:55:00,Spicy Papadum,2,0.8,12
4908,2016-07-29 18:00:00,Plain Papadum,4,0.8,7
4906,2016-07-29 17:50:00,Plain Papadum,4,0.8,8
4892,2016-07-28 20:07:00,Plain Papadum,4,0.8,11
4890,2016-07-28 19:14:00,Spicy Papadum,1,0.8,4
4876,2016-07-27 18:17:00,Plain Papadum,2,0.8,8
4875,2016-07-27 18:15:00,Plain Papadum,4,0.8,12
4861,2016-07-27 10:24:00,Plain Papadum,1,0.8,7
4854,2016-07-26 19:07:00,Plain Papadum,1,0.8,4
4965,2016-07-31 17:20:00,Chapati,3,1.95,3
4946,2016-07-30 20:11:00,Chapati,1,1.95,5
4922,2016-07-29 22:45:00,Chapati,2,1.95,6
4914,2016-07-29 18:55:00,Chapati,1,1.95,12
4854,2016-07-26 19:07:00,Chapati,1,1.95,4
4963,2016-07-31 16:09:00,Naan,2,2.5,8
4950,2016-07-30 21:10:00,Naan,1,2.5,6
4944,2016-07-30 19:49:00,Naan,1,2.5,7
4937,2016-07-30 18:42:00,Naan,2,2.5,5
4929,2016-07-30 17:57:00,Naan,1,2.5,11
4927,2016-07-30 17:49:00,Naan,1,2.5,5
4925,2016-07-30 17:18:00,Naan,2,2.5,8
4923,2016-07-30 17:03:00,Naan,1,2.5,4
4917,2016-07-29 19:53:00,Naan,1,2.5,6
4915,2016-07-29 19:02:00,Naan,1,2.5,6
4908,2016-07-29 18:00:00,Naan,1,2.5,7
4907,2016-07-29 17:50:00,Naan,1,2.5,10
4901,2016-07-29 17:33:00,Naan,1,2.5,4
4900,2016-07-29 16:14:00,Naan,2,2.5,3
4894,2016-07-28 20:33:00,Naan,1,2.5,5
4890,2016-07-28 19:14:00,Naan,2,2.5,4
4887,2016-07-28 18:44:00,Naan,1,2.5,4
4886,2016-07-28 18:35:00,Naan,2,2.5,7
4879,2016-07-27 19:53:00,Naan,1,2.5,4
4877,2016-07-27 18:52:00,Naan,1,2.5,9
4875,2016-07-27 18:15:00,Naan,2,2.5,12
4857,2016-07-26 19:34:00,Naan,2,2.5,3
4968,2016-07-31 17:31:00,Plain Rice,2,2.95,3
4951,2016-07-30 21:35:00,Plain Rice,1,2.95,10
4951,2016-07-30 21:35:00,Pilau Rice,1,2.95,10
4951,2016-07-30 21:35:00,Keema Naan,1,2.95,10
4950,2016-07-30 21:10:00,Plain Rice,1,2.95,6
4949,2016-07-30 20:53:00,Garlic Naan,1,2.95,6
4948,2016-07-30 20:31:00,Garlic Naan,1,2.95,5
4948,2016-07-30 20:31:00,Pilau Rice,1,2.95,5
4947,2016-07-30 20:11:00,Green Salad,1,2.95,6
4947,2016-07-30 20:11:00,Garlic Naan,2,2.95,6
4947,2016-07-30 20:11:00,Pilau Rice,1,2.95,6
4945,2016-07-30 19:53:00,Pilau Rice,1,2.95,5
4944,2016-07-30 19:49:00,Mixed Raita,1,2.95,7
4944,2016-07-30 19:49:00,Plain Rice,1,2.95,7
4944,2016-07-30 19:49:00,Green Salad,1,2.95,7
4943,2016-07-30 19:26:00,Keema Naan,1,2.95,6
4943,2016-07-30 19:26:00,Pilau Rice,2,2.95,6
4942,2016-07-30 19:22:00,Pilau Rice,2,2.95,3
4941,2016-07-30 19:15:00,Garlic Naan,1,2.95,6
4940,2016-07-30 18:52:00,Paratha,1,2.95,10
4939,2016-07-30 18:49:00,Garlic Naan,1,2.95,5
4938,2016-07-30 18:43:00,Pilau Rice,1,2.95,8
4935,2016-07-30 18:16:00,Keema Naan,2,2.95,9
4935,2016-07-30 18:16:00,Peshwari Naan,1,2.95,9
4935,2016-07-30 18:16:00,Pilau Rice,1,2.95,9
4934,2016-07-30 18:07:00,Pilau Rice,1,2.95,7
4933,2016-07-30 18:03:00,Pilau Rice,1,2.95,5
4930,2016-07-30 18:01:00,Pilau Rice,1,2.95,5
4929,2016-07-30 17:57:00,Pilau Rice,1,2.95,11
4929,2016-07-30 17:57:00,Garlic Naan,1,2.95,11
4927,2016-07-30 17:49:00,Pilau Rice,2,2.95,5
4927,2016-07-30 17:49:00,Plain Rice,1,2.95,5
4926,2016-07-30 17:36:00,Pilau Rice,3,2.95,6
4926,2016-07-30 17:36:00,Plain Rice,1,2.95,6
4925,2016-07-30 17:18:00,Pilau Rice,3,2.95,8
4924,2016-07-30 17:11:00,Kulcha Naan,1,2.95,5
4922,2016-07-29 22:45:00,Pilau Rice,2,2.95,6
4917,2016-07-29 19:53:00,Peshwari Naan,1,2.95,6
4917,2016-07-29 19:53:00,Plain Rice,1,2.95,6
4916,2016-07-29 19:38:00,Plain Rice,1,2.95,5
4915,2016-07-29 19:02:00,Pilau Rice,1,2.95,6
4914,2016-07-29 18:55:00,Pilau Rice,1,2.95,12
4914,2016-07-29 18:55:00,Garlic Naan,1,2.95,12
4912,2016-07-29 18:34:00,Keema Naan,2,2.95,5
4908,2016-07-29 18:00:00,Plain Rice,1,2.95,7
4907,2016-07-29 17:50:00,Garlic Naan,1,2.95,10
4907,2016-07-29 17:50:00,Keema Naan,2,2.95,10
4907,2016-07-29 17:50:00,Pilau Rice,1,2.95,10
4905,2016-07-29 17:48:00,Keema Naan,1,2.95,4
4905,2016-07-29 17:48:00,Pilau Rice,1,2.95,4
4902,2016-07-29 17:38:00,Pilau Rice,1,2.95,5
4902,2016-07-29 17:38:00,Peshwari Naan,1,2.95,5
4901,2016-07-29 17:33:00,Plain Rice,1,2.95,4
4894,2016-07-28 20:33:00,Pilau Rice,1,2.95,5
4894,2016-07-28 20:33:00,Peshwari Naan,1,2.95,5
4892,2016-07-28 20:07:00,Garlic Naan,1,2.95,11
4892,2016-07-28 20:07:00,Pilau Rice,1,2.95,11
4891,2016-07-28 19:38:00,Pilau Rice,2,2.95,6
4886,2016-07-28 18:35:00,Pilau Rice,2,2.95,7
4880,2016-07-28 17:53:00,Keema Naan,1,2.95,4
4880,2016-07-28 17:53:00,Pilau Rice,1,2.95,4
4879,2016-07-27 19:53:00,Coke 1.5 ltr,1,2.95,4
4877,2016-07-27 18:52:00,Keema Naan,1,2.95,9
4875,2016-07-27 18:15:00,Pilau Rice,2,2.95,12
4874,2016-07-27 18:10:00,Keema Naan,1,2.95,4
4861,2016-07-27 10:24:00,Plain Rice,1,2.95,7
4861,2016-07-27 10:24:00,Keema Naan,1,2.95,7
4858,2016-07-26 22:04:00,Garlic Naan,1,2.95,8
4857,2016-07-26 19:34:00,Pilau Rice,3,2.95,3
4856,2016-07-26 19:34:00,Green Salad,1,2.95,4
4856,2016-07-26 19:34:00,Plain Rice,2,2.95,4
4853,2016-07-26 18:53:00,Keema Naan,1,2.95,8
4853,2016-07-26 18:53:00,Pilau Rice,1,2.95,8
4968,2016-07-31 17:31:00,Mini Bhaji,1,3.95,3
4963,2016-07-31 16:09:00,Mini Bhaji,1,3.95,8
4951,2016-07-30 21:35:00,Onion Bhaji,2,3.95,10
4950,2016-07-30 21:10:00,French Fries,1,3.95,6
4949,2016-07-30 20:53:00,Mushroom Rice,1,3.95,6
4948,2016-07-30 20:31:00,Mini Bhaji,1,3.95,5
4946,2016-07-30 20:11:00,Saag Rice,1,3.95,5
4945,2016-07-30 19:53:00,Meat Samosa,2,3.95,5
4944,2016-07-30 19:49:00,Saag Rice,1,3.95,7
4940,2016-07-30 18:52:00,Mushroom Rice,2,3.95,10
4938,2016-07-30 18:43:00,Vegetable Samosa,1,3.95,8
4938,2016-07-30 18:43:00,Stuffed Paratha,1,3.95,8
4937,2016-07-30 18:42:00,French Fries,1,3.95,5
4935,2016-07-30 18:16:00,Meat Samosa,2,3.95,9
4935,2016-07-30 18:16:00,Mushroom Rice,1,3.95,9
4934,2016-07-30 18:07:00,Meat Samosa,1,3.95,7
4929,2016-07-30 17:57:00,Onion Bhaji,1,3.95,11
4929,2016-07-30 17:57:00,Mini Bhaji,1,3.95,11
4929,2016-07-30 17:57:00,Mushroom Rice,1,3.95,11
4924,2016-07-30 17:11:00,Mushroom Rice,2,3.95,5
4921,2016-07-29 22:30:00,Mini Bhaji,1,3.95,6
4921,2016-07-29 22:30:00,Mushroom Rice,1,3.95,6
4917,2016-07-29 19:53:00,Onion Bhaji,1,3.95,6
4916,2016-07-29 19:38:00,Onion Bhaji,1,3.95,5
4916,2016-07-29 19:38:00,French Fries,1,3.95,5
4914,2016-07-29 18:55:00,Mushroom Rice,1,3.95,12
4913,2016-07-29 18:41:00,Lemon Rice,1,3.95,3
4912,2016-07-29 18:34:00,Special Fried Rice,2,3.95,5
4907,2016-07-29 17:50:00,Mushroom Rice,1,3.95,10
4906,2016-07-29 17:50:00,Keema Rice,1,3.95,8
4906,2016-07-29 17:50:00,Special Fried Rice,2,3.95,8
4902,2016-07-29 17:38:00,French Fries,1,3.95,5
4901,2016-07-29 17:33:00,Mini Bhaji,1,3.95,4
4892,2016-07-28 20:07:00,Onion Bhaji,1,3.95,11
4888,2016-07-28 18:58:00,Onion Bhaji,1,3.95,4
4888,2016-07-28 18:58:00,Mushroom Rice,1,3.95,4
4887,2016-07-28 18:44:00,Mushroom Rice,1,3.95,4
4886,2016-07-28 18:35:00,Mini Bhaji,1,3.95,7
