Order Number,Order Date,Item Name,Quantity,Product Price,Total products
3935,2016-09-12 19:51:00,Onion Chutney,1,0.5,6
3935,2016-09-12 19:51:00,Red Sauce,1,0.5,6
3187,2016-09-18 19:01:00,Mango Chutney,1,0.5,9
3187,2016-09-18 19:01:00,Onion Chutney,1,0.5,9
3183,2016-09-18 18:02:00,Red Sauce,1,0.5,5
3182,2016-09-18 17:43:00,Lime Pickle,1,0.5,8
3182,2016-09-18 17:43:00,Mango Chutney,1,0.5,8
3182,2016-09-18 17:43:00,Mint Sauce,1,0.5,8
3164,2016-09-16 18:52:00,Mango Chutney,1,0.5,7
3150,2016-09-14 20:40:00,Red Sauce,1,0.5,6
3150,2016-09-14 20:40:00,Mint Sauce,1,0.5,6
3147,2016-09-13 19:09:00,Mango Chutney,1,0.5,6
3935,2016-09-12 19:51:00,Plain Papadum,3,0.8,6
3928,2016-09-12 17:56:00,Plain Papadum,2,0.8,8
3924,2016-09-12 16:58:00,Plain Papadum,4,0.8,9
3187,2016-09-18 19:01:00,Plain Papadum,4,0.8,9
3183,2016-09-18 18:02:00,Plain Papadum,1,0.8,5
3180,2016-09-18 16:23:00,Plain Papadum,5,0.8,10
3180,2016-09-18 16:23:00,Spicy Papadum,2,0.8,10
3171,2016-09-17 18:04:00,Plain Papadum,1,0.8,7
3171,2016-09-17 18:04:00,Spicy Papadum,1,0.8,7
3165,2016-09-16 19:04:00,Plain Papadum,2,0.8,8
3164,2016-09-16 18:52:00,Plain Papadum,3,0.8,7
3152,2016-09-15 18:36:00,Plain Papadum,2,0.8,4
3150,2016-09-14 20:40:00,Plain Papadum,2,0.8,6
3147,2016-09-13 19:09:00,Plain Papadum,1,0.8,6
3936,2016-09-12 19:53:00,Chapati,1,1.95,4
3924,2016-09-12 16:58:00,Puree,1,1.95,9
3184,2016-09-18 18:40:00,Chapati,1,1.95,6
3177,2016-09-17 22:26:00,Chapati,2,1.95,6
3177,2016-09-17 22:26:00,Puree,1,1.95,6
3159,2016-09-16 17:28:00,Chapati,1,1.95,10
3159,2016-09-16 17:28:00,Puree,1,1.95,10
3156,2016-09-16 12:19:00,Chapati,2,1.95,6
3151,2016-09-14 21:58:00,Chapati,1,1.95,7
3934,2016-09-12 19:41:00,Plain Naan,1,2.6,7
3933,2016-09-12 19:34:00,Plain Naan,1,2.6,3
3932,2016-09-12 19:00:00,Plain Naan,1,2.6,7
3931,2016-09-12 18:50:00,Tandoori Roti,1,2.6,5
3930,2016-09-12 18:33:00,Plain Naan,1,2.6,4
3929,2016-09-12 18:21:00,Plain Naan,2,2.6,3
3927,2016-09-12 17:08:00,Plain Naan,1,2.6,5
3924,2016-09-12 16:58:00,Plain Naan,2,2.6,9
3187,2016-09-18 19:01:00,Tandoori Roti,1,2.6,9
3184,2016-09-18 18:40:00,Plain Naan,1,2.6,6
3180,2016-09-18 16:23:00,Plain Naan,1,2.6,10
3177,2016-09-17 22:26:00,Plain Naan,1,2.6,6
3167,2016-09-17 10:01:00,Plain Naan,1,2.6,5
3165,2016-09-16 19:04:00,Plain Naan,1,2.6,8
3163,2016-09-16 18:52:00,Plain Naan,1,2.6,4
3160,2016-09-16 17:56:00,Plain Naan,1,2.6,4
3159,2016-09-16 17:28:00,Plain Naan,1,2.6,10
3158,2016-09-16 17:24:00,Plain Naan,6,2.6,2
3157,2016-09-16 17:22:00,Plain Naan,2,2.6,5
3156,2016-09-16 12:19:00,Plain Naan,2,2.6,6
3155,2016-09-15 20:19:00,Plain Naan,2,2.6,5
3147,2016-09-13 19:09:00,Plain Naan,1,2.6,6
3940,2016-09-12 21:04:00,Garlic Naan,1,2.95,4
3938,2016-09-12 20:56:00,Pilau Rice,1,2.95,4
3937,2016-09-12 19:54:00,Keema Naan,1,2.95,4
3936,2016-09-12 19:53:00,Plain Rice,1,2.95,4
3935,2016-09-12 19:51:00,Coke 1.5 ltr,1,2.95,6
3935,2016-09-12 19:51:00,Pilau Rice,1,2.95,6
3934,2016-09-12 19:41:00,Pilau Rice,2,2.95,7
3934,2016-09-12 19:41:00,Peshwari Naan,1,2.95,7
3932,2016-09-12 19:00:00,Keema Naan,1,2.95,7
