Order Number,Order Date,Item Name,Quantity,Product Price,Total products
9360,2018-04-25 18:40:00,Mango Chutney,1,0.5,8
9360,2018-04-25 18:40:00,Mint Sauce,1,0.5,8
9360,2018-04-25 18:40:00,Red Sauce,1,0.5,8
9359,2018-04-25 18:05:00,Mint Sauce,1,0.5,5
9358,2018-04-25 17:58:00,Mint Sauce,1,0.5,5
9354,2018-04-24 20:15:00,Mango Chutney,1,0.5,11
9354,2018-04-24 20:15:00,Mint Sauce,1,0.5,11
9348,2018-04-24 18:33:00,Mango Chutney,2,0.5,5
9347,2018-04-24 18:29:00,Mango Chutney,1,0.5,11
9347,2018-04-24 18:29:00,Mint Sauce,1,0.5,11
9347,2018-04-24 18:29:00,Red Sauce,1,0.5,11
9347,2018-04-24 18:29:00,Onion Chutney,1,0.5,11
9339,2018-04-23 18:21:00,Mango Chutney,1,0.5,16
9339,2018-04-23 18:21:00,Mint Sauce,2,0.5,16
9339,2018-04-23 18:21:00,Red Sauce,2,0.5,16
9338,2018-04-23 17:53:00,Mango Chutney,1,0.5,6
9337,2018-04-23 17:38:00,Mint Sauce,1,0.5,7
9337,2018-04-23 17:38:00,Mango Chutney,1,0.5,7
9336,2018-04-23 17:31:00,Mango Chutney,1,0.5,7
9336,2018-04-23 17:31:00,Mint Sauce,1,0.5,7
9354,2018-04-24 20:15:00,Plain Papadum,12,0.8,11
9347,2018-04-24 18:29:00,Plain Papadum,3,0.8,11
9339,2018-04-23 18:21:00,Plain Papadum,8,0.8,16
9339,2018-04-23 18:21:00,Spicy Papadum,2,0.8,16
9338,2018-04-23 17:53:00,Plain Papadum,1,0.8,6
9338,2018-04-23 17:53:00,Spicy Papadum,1,0.8,6
9337,2018-04-23 17:38:00,Plain Papadum,4,0.8,7
9336,2018-04-23 17:31:00,Plain Papadum,2,0.8,7
9374,2018-04-29 14:16:00,Chapati,1,1.95,46
9351,2018-04-24 19:07:00,Chapati,2,1.95,5
9335,2018-04-23 17:08:00,Chapati,1,1.95,4
9357,2018-04-25 17:06:00,Plain Naan,1,2.6,3
9355,2018-04-24 21:24:00,Plain Naan,1,2.6,8
9350,2018-04-24 18:41:00,Plain Naan,1,2.6,4
9343,2018-04-24 13:17:00,Plain Naan,2,2.6,4
9334,2018-04-23 17:01:00,Plain Naan,1,2.6,4
9374,2018-04-29 14:16:00,Keema Naan,2,2.95,46
9374,2018-04-29 14:16:00,Peshwari Naan,2,2.95,46
9374,2018-04-29 14:16:00,Plain Rice,2,2.95,46
9374,2018-04-29 14:16:00,Kulcha Naan,2,2.95,46
9374,2018-04-29 14:16:00,Pilau Rice,2,2.95,46
9374,2018-04-29 14:16:00,Diet Coke 1.5 ltr,2,2.95,46
9374,2018-04-29 14:16:00,Bottle Coke,2,2.95,46
9374,2018-04-29 14:16:00,Lemonade 1.5 ltr,2,2.95,46
9362,2018-04-25 20:03:00,Onion Naan,2,2.95,4
9361,2018-04-25 19:59:00,Onion Naan,2,2.95,3
9360,2018-04-25 18:40:00,Plain Rice,1,2.95,8
9360,2018-04-25 18:40:00,Garlic Naan,1,2.95,8
9359,2018-04-25 18:05:00,Peshwari Naan,1,2.95,5
9358,2018-04-25 17:58:00,Peshwari Naan,1,2.95,5
9357,2018-04-25 17:06:00,Pilau Rice,1,2.95,3
9354,2018-04-24 20:15:00,Plain Rice,2,2.95,11
9354,2018-04-24 20:15:00,Pilau Rice,3,2.95,11
9354,2018-04-24 20:15:00,Keema Naan,2,2.95,11
9353,2018-04-24 20:04:00,Garlic Naan,2,2.95,5
