Order Number,Order Date,Item Name,Quantity,Product Price,Total products
13879,2019-03-17 18:35:00,Mint Sauce,1,0.5,8
13872,2019-03-17 13:18:00,Mint Sauce,1,0.5,4
13869,2019-03-17 12:04:00,Mango Chutney,1,0.5,8
13869,2019-03-17 12:04:00,Mint Sauce,1,0.5,8
13866,2019-03-16 21:07:00,Mango Chutney,1,0.5,5
13858,2019-03-16 19:27:00,Mint Sauce,2,0.5,6
13856,2019-03-16 19:09:00,Mango Chutney,1,0.5,9
13856,2019-03-16 19:09:00,Mint Sauce,1,0.5,9
13856,2019-03-16 19:09:00,Lime Pickle,1,0.5,9
13852,2019-03-16 18:39:00,Mango Chutney,2,0.5,11
13852,2019-03-16 18:39:00,Onion Chutney,2,0.5,11
13850,2019-03-16 18:16:00,Onion Chutney,2,0.5,6
13840,2019-03-15 22:26:00,Onion Chutney,2,0.5,5
13836,2019-03-15 19:58:00,Mango Chutney,1,0.5,8
13836,2019-03-15 19:58:00,Mint Sauce,1,0.5,8
13836,2019-03-15 19:58:00,Red Sauce,1,0.5,8
13836,2019-03-15 19:58:00,Onion Chutney,1,0.5,8
13835,2019-03-15 19:55:00,Red Sauce,1,0.5,10
13835,2019-03-15 19:55:00,Mint Sauce,1,0.5,10
13834,2019-03-15 19:53:00,Mint Sauce,1,0.5,5
13830,2019-03-15 19:06:00,Mango Chutney,1,0.5,9
13827,2019-03-15 18:56:00,Mango Chutney,1,0.5,5
13817,2019-03-15 17:54:00,Mango Chutney,2,0.5,8
13817,2019-03-15 17:54:00,Onion Chutney,2,0.5,8
13808,2019-03-13 21:58:00,Mango Chutney,1,0.5,5
13801,2019-03-13 18:35:00,Mango Chutney,2,0.5,7
13798,2019-03-13 17:19:00,Red Sauce,2,0.5,7
13873,2019-03-17 17:08:00,Plain Papadum,2,0.8,5
13869,2019-03-17 12:04:00,Plain Papadum,2,0.8,8
13866,2019-03-16 21:07:00,Plain Papadum,1,0.8,5
13865,2019-03-16 20:38:00,Plain Papadum,1,0.8,5
13862,2019-03-16 19:59:00,Plain Papadum,4,0.8,6
13860,2019-03-16 19:40:00,Plain Papadum,2,0.8,6
13858,2019-03-16 19:27:00,Plain Papadum,4,0.8,6
13856,2019-03-16 19:09:00,Plain Papadum,2,0.8,9
13855,2019-03-16 19:00:00,Plain Papadum,2,0.8,5
13853,2019-03-16 18:54:00,Plain Papadum,3,0.8,8
13852,2019-03-16 18:39:00,Plain Papadum,6,0.8,11
13850,2019-03-16 18:16:00,Plain Papadum,4,0.8,6
13842,2019-03-16 13:31:00,Plain Papadum,3,0.8,5
13840,2019-03-15 22:26:00,Spicy Papadum,2,0.8,5
13839,2019-03-15 20:35:00,Plain Papadum,2,0.8,5
13836,2019-03-15 19:58:00,Plain Papadum,2,0.8,8
13835,2019-03-15 19:55:00,Plain Papadum,2,0.8,10
13834,2019-03-15 19:53:00,Plain Papadum,4,0.8,5
13832,2019-03-15 19:31:00,Plain Papadum,2,0.8,11
13831,2019-03-15 19:25:00,Plain Papadum,2,0.8,5
13830,2019-03-15 19:06:00,Plain Papadum,2,0.8,9
13825,2019-03-15 18:50:00,Plain Papadum,4,0.8,6
13823,2019-03-15 18:41:00,Spicy Papadum,2,0.8,5
13822,2019-03-15 18:41:00,Plain Papadum,2,0.8,7
13821,2019-03-15 18:40:00,Plain Papadum,2,0.8,5
13817,2019-03-15 17:54:00,Plain Papadum,4,0.8,8
13801,2019-03-13 18:35:00,Plain Papadum,4,0.8,7
13878,2019-03-17 18:22:00,Chapati,1,1.95,7
13876,2019-03-17 18:21:00,Chapati,2,1.95,7
13870,2019-03-17 12:33:00,Puree,1,1.95,6
13853,2019-03-16 18:54:00,Chapati,1,1.95,8
13839,2019-03-15 20:35:00,Chapati,1,1.95,5
13832,2019-03-15 19:31:00,Chapati,1,1.95,11
13830,2019-03-15 19:06:00,Chapati,1,1.95,9
13817,2019-03-15 17:54:00,Chapati,1,1.95,8
13808,2019-03-13 21:58:00,Chapati,1,1.95,5
13806,2019-03-13 19:42:00,Chapati,9,1.95,4
13803,2019-03-13 18:59:00,Chapati,1,1.95,8
13878,2019-03-17 18:22:00,Plain Naan,1,2.6,7
13875,2019-03-17 17:42:00,Plain Naan,1,2.6,6
13873,2019-03-17 17:08:00,Plain Naan,1,2.6,5
13870,2019-03-17 12:33:00,Plain Naan,1,2.6,6
13867,2019-03-16 21:51:00,Tandoori Roti,1,2.6,6
13865,2019-03-16 20:38:00,Plain Naan,1,2.6,5
13864,2019-03-16 20:22:00,Plain Naan,1,2.6,4
13860,2019-03-16 19:40:00,Plain Naan,1,2.6,6
13854,2019-03-16 19:00:00,Plain Naan,1,2.6,4
13853,2019-03-16 18:54:00,Plain Naan,1,2.6,8
13852,2019-03-16 18:39:00,Plain Naan,3,2.6,11
13847,2019-03-16 17:51:00,Plain Naan,1,2.6,4
13831,2019-03-15 19:25:00,Plain Naan,1,2.6,5
13830,2019-03-15 19:06:00,Plain Naan,1,2.6,9
13826,2019-03-15 18:53:00,Plain Naan,1,2.6,7
13825,2019-03-15 18:50:00,Plain Naan,1,2.6,6
13823,2019-03-15 18:41:00,Plain Naan,2,2.6,5
13821,2019-03-15 18:40:00,Plain Naan,1,2.6,5
13814,2019-03-14 19:52:00,Tandoori Roti,1,2.6,6
13812,2019-03-14 19:12:00,Plain Naan,1,2.6,3
13811,2019-03-14 19:11:00,Plain Naan,1,2.6,5
13811,2019-03-14 19:11:00,Tandoori Roti,2,2.6,5
13804,2019-03-13 19:34:00,Tandoori Roti,1,2.6,4
13802,2019-03-13 18:43:00,Plain Naan,1,2.6,6
13801,2019-03-13 18:35:00,Plain Naan,2,2.6,7
13798,2019-03-13 17:19:00,Plain Naan,1,2.6,7
13880,2019-03-17 18:51:00,Pilau Rice,1,2.95,4
13879,2019-03-17 18:35:00,Raitha,1,2.95,8
13879,2019-03-17 18:35:00,Keema Naan,1,2.95,8
13879,2019-03-17 18:35:00,Garlic Naan,1,2.95,8
13878,2019-03-17 18:22:00,Peshwari Naan,1,2.95,7
13878,2019-03-17 18:22:00,Pilau Rice,2,2.95,7
13877,2019-03-17 18:22:00,Pilau Rice,1,2.95,5
13876,2019-03-17 18:21:00,Garlic Naan,3,2.95,7
13876,2019-03-17 18:21:00,Pilau Rice,2,2.95,7
13875,2019-03-17 17:42:00,Raitha,1,2.95,6
13875,2019-03-17 17:42:00,Garlic Naan,2,2.95,6
13874,2019-03-17 17:41:00,Garlic Naan,1,2.95,4
