Order Number,Order Date,Item Name,Quantity,Product Price,Total products
12309,2018-02-12 18:52:00,Onion Chutney,1,0.5,4
12304,2018-02-12 18:32:00,Mango Chutney,1,0.5,4
12301,2018-02-12 18:03:00,Mango Chutney,1,0.5,9
12301,2018-02-12 18:03:00,Onion Chutney,1,0.5,9
12299,2018-02-12 17:36:00,Mango Chutney,2,0.5,5
12299,2018-02-12 17:36:00,Mint Sauce,1,0.5,5
8568,2018-02-18 17:56:00,Mango Chutney,1,0.5,6
8565,2018-02-17 20:41:00,Mango Chutney,1,0.5,5
8564,2018-02-17 19:53:00,Mango Chutney,1,0.5,7
8561,2018-02-17 19:28:00,Mint Sauce,2,0.5,7
8560,2018-02-17 19:03:00,Onion Chutney,1,0.5,4
8558,2018-02-17 17:47:00,Mint Sauce,1,0.5,4
8557,2018-02-17 17:42:00,Mango Chutney,1,0.5,10
8557,2018-02-17 17:42:00,Mint Sauce,1,0.5,10
8557,2018-02-17 17:42:00,Onion Chutney,1,0.5,10
8548,2018-02-16 20:03:00,Mango Chutney,1,0.5,7
8547,2018-02-16 18:58:00,Mango Chutney,1,0.5,9
8547,2018-02-16 18:58:00,Mint Sauce,1,0.5,9
8546,2018-02-16 18:58:00,Mango Chutney,1,0.5,9
8546,2018-02-16 18:58:00,Mint Sauce,1,0.5,9
8546,2018-02-16 18:58:00,Red Sauce,1,0.5,9
8545,2018-02-16 18:51:00,Mango Chutney,1,0.5,9
8541,2018-02-16 18:10:00,Mint Sauce,2,0.5,5
8538,2018-02-16 17:10:00,Mango Chutney,1,0.5,7
8537,2018-02-16 16:39:00,Mint Sauce,2,0.5,4
8534,2018-02-15 19:19:00,Mango Chutney,1,0.5,12
8534,2018-02-15 19:19:00,Mint Sauce,1,0.5,12
8534,2018-02-15 19:19:00,Onion Chutney,1,0.5,12
8534,2018-02-15 19:19:00,Red Sauce,1,0.5,12
8533,2018-02-15 19:17:00,Mango Chutney,1,0.5,10
8533,2018-02-15 19:17:00,Onion Chutney,1,0.5,10
8533,2018-02-15 19:17:00,Red Sauce,1,0.5,10
8533,2018-02-15 19:17:00,Lime Pickle,1,0.5,10
8527,2018-02-15 17:12:00,Lime Pickle,1,0.5,7
8527,2018-02-15 17:12:00,Mango Chutney,1,0.5,7
8523,2018-02-14 22:57:00,Mint Sauce,1,0.5,9
8523,2018-02-14 22:57:00,Mango Chutney,1,0.5,9
8516,2018-02-14 19:21:00,Mango Chutney,1,0.5,7
8515,2018-02-14 19:07:00,Mint Sauce,1,0.5,9
8515,2018-02-14 19:07:00,Red Sauce,1,0.5,9
8515,2018-02-14 19:07:00,Mango Chutney,1,0.5,9
8495,2018-02-13 18:44:00,Mint Sauce,1,0.5,5
12304,2018-02-12 18:32:00,Plain Papadum,3,0.8,4
12303,2018-02-12 18:29:00,Plain Papadum,3,0.8,4
12301,2018-02-12 18:03:00,Plain Papadum,4,0.8,9
8568,2018-02-18 17:56:00,Plain Papadum,1,0.8,6
8565,2018-02-17 20:41:00,Plain Papadum,3,0.8,5
8561,2018-02-17 19:28:00,Plain Papadum,4,0.8,7
8560,2018-02-17 19:03:00,Plain Papadum,2,0.8,4
8557,2018-02-17 17:42:00,Plain Papadum,4,0.8,10
8551,2018-02-16 22:48:00,Plain Papadum,1,0.8,4
8548,2018-02-16 20:03:00,Plain Papadum,6,0.8,7
8547,2018-02-16 18:58:00,Plain Papadum,2,0.8,9
8546,2018-02-16 18:58:00,Plain Papadum,4,0.8,9
8545,2018-02-16 18:51:00,Spicy Papadum,1,0.8,9
8545,2018-02-16 18:51:00,Plain Papadum,3,0.8,9
8538,2018-02-16 17:10:00,Plain Papadum,3,0.8,7
8534,2018-02-15 19:19:00,Plain Papadum,3,0.8,12
8533,2018-02-15 19:17:00,Spicy Papadum,1,0.8,10
8532,2018-02-15 19:17:00,Plain Papadum,5,0.8,6
8527,2018-02-15 17:12:00,Plain Papadum,4,0.8,7
8523,2018-02-14 22:57:00,Plain Papadum,2,0.8,9
8510,2018-02-14 17:37:00,Plain Papadum,2,0.8,6
8508,2018-02-14 16:11:00,Plain Papadum,2,0.8,6
8507,2018-02-14 16:03:00,Plain Papadum,3,0.8,6
8495,2018-02-13 18:44:00,Plain Papadum,1,0.8,5
8567,2018-02-18 17:46:00,Chapati,1,1.95,6
8564,2018-02-17 19:53:00,Chapati,1,1.95,7
8554,2018-02-17 13:49:00,Puree,2,1.95,3
8516,2018-02-14 19:21:00,Chapati,1,1.95,7
8509,2018-02-14 17:37:00,Puree,1,1.95,5
8502,2018-02-13 22:52:00,Chapati,2,1.95,2
8493,2018-02-13 17:38:00,Chapati,2,1.95,6
12310,2018-02-12 19:10:00,Plain Naan,1,2.6,4
8567,2018-02-18 17:46:00,Plain Naan,1,2.6,6
8564,2018-02-17 19:53:00,Tandoori Roti,1,2.6,7
8563,2018-02-17 19:33:00,Plain Naan,1,2.6,6
8562,2018-02-17 19:31:00,Tandoori Roti,1,2.6,4
8559,2018-02-17 18:41:00,Plain Naan,1,2.6,4
8558,2018-02-17 17:47:00,Plain Naan,2,2.6,4
8555,2018-02-17 14:16:00,Tandoori Roti,1,2.6,4
8550,2018-02-16 22:34:00,Plain Naan,1,2.6,6
8549,2018-02-16 21:21:00,Plain Naan,1,2.6,4
8544,2018-02-16 18:35:00,Plain Naan,1,2.6,7
8543,2018-02-16 18:33:00,Plain Naan,1,2.6,6
8540,2018-02-16 18:02:00,Plain Naan,1,2.6,6
8538,2018-02-16 17:10:00,Plain Naan,1,2.6,7
8535,2018-02-15 20:03:00,Plain Naan,1,2.6,4
8533,2018-02-15 19:17:00,Plain Naan,1,2.6,10
8528,2018-02-15 18:13:00,Plain Naan,1,2.6,4
8523,2018-02-14 22:57:00,Plain Naan,1,2.6,9
