Order Number,Order Date,Item Name,Quantity,Product Price,Total products
4893,2017-03-26 18:25:00,Mango Chutney,2,0.5,12
4891,2017-03-26 18:14:00,Onion Chutney,1,0.5,6
4890,2017-03-26 17:40:00,Mango Chutney,1,0.5,12
4890,2017-03-26 17:40:00,Mint Sauce,1,0.5,12
4890,2017-03-26 17:40:00,Red Sauce,1,0.5,12
4887,2017-03-26 16:44:00,Mint Sauce,3,0.5,14
4887,2017-03-26 16:44:00,Lime Pickle,1,0.5,14
4879,2017-03-25 19:16:00,Mango Chutney,1,0.5,6
4870,2017-03-24 22:07:00,Onion Chutney,2,0.5,5
4866,2017-03-24 19:45:00,Mango Chutney,1,0.5,7
4856,2017-03-24 18:36:00,Mango Chutney,1,0.5,6
4856,2017-03-24 18:36:00,Onion Chutney,1,0.5,6
4855,2017-03-24 18:33:00,Mango Chutney,1,0.5,6
4855,2017-03-24 18:33:00,Onion Chutney,1,0.5,6
4846,2017-03-22 18:09:00,Mango Chutney,1,0.5,7
4846,2017-03-22 18:09:00,Onion Chutney,1,0.5,7
4842,2017-03-21 19:35:00,Mint Sauce,1,0.5,5
4840,2017-03-21 18:41:00,Mango Chutney,1,0.5,6
4840,2017-03-21 18:41:00,Mint Sauce,1,0.5,6
4838,2017-03-20 20:09:00,Mango Chutney,1,0.5,11
4835,2017-03-20 19:03:00,Mint Sauce,2,0.5,7
4833,2017-03-20 17:37:00,Mango Chutney,1,0.5,7
4833,2017-03-20 17:37:00,Onion Chutney,1,0.5,7
4893,2017-03-26 18:25:00,Plain Papadum,4,0.8,12
4891,2017-03-26 18:14:00,Plain Papadum,1,0.8,6
4890,2017-03-26 17:40:00,Plain Papadum,4,0.8,12
4890,2017-03-26 17:40:00,Spicy Papadum,1,0.8,12
4887,2017-03-26 16:44:00,Plain Papadum,4,0.8,14
4878,2017-03-25 18:16:00,Plain Papadum,3,0.8,7
4877,2017-03-25 18:13:00,Plain Papadum,1,0.8,5
4876,2017-03-25 18:04:00,Plain Papadum,2,0.8,6
4870,2017-03-24 22:07:00,Plain Papadum,2,0.8,5
4869,2017-03-24 20:09:00,Plain Papadum,1,0.8,5
4867,2017-03-24 19:49:00,Plain Papadum,3,0.8,4
4856,2017-03-24 18:36:00,Plain Papadum,1,0.8,6
4855,2017-03-24 18:33:00,Plain Papadum,1,0.8,6
4846,2017-03-22 18:09:00,Spicy Papadum,3,0.8,7
4840,2017-03-21 18:41:00,Plain Papadum,1,0.8,6
4838,2017-03-20 20:09:00,Plain Papadum,5,0.8,11
4835,2017-03-20 19:03:00,Plain Papadum,5,0.8,7
4833,2017-03-20 17:37:00,Plain Papadum,4,0.8,7
4891,2017-03-26 18:14:00,Chapati,1,1.95,6
4888,2017-03-26 17:08:00,Chapati,1,1.95,7
4887,2017-03-26 16:44:00,Chapati,1,1.95,14
4878,2017-03-25 18:16:00,Chapati,1,1.95,7
4870,2017-03-24 22:07:00,Chapati,1,1.95,5
4863,2017-03-24 19:37:00,Chapati,1,1.95,7
4862,2017-03-24 19:13:00,Puree,2,1.95,4
4861,2017-03-24 19:03:00,Chapati,1,1.95,5
4836,2017-03-20 19:21:00,Chapati,1,1.95,6
4893,2017-03-26 18:25:00,Plain Naan,2,2.6,12
4892,2017-03-26 18:17:00,Plain Naan,1,2.6,11
4890,2017-03-26 17:40:00,Plain Naan,2,2.6,12
4887,2017-03-26 16:44:00,Plain Naan,1,2.6,14
4886,2017-03-26 13:12:00,Plain Naan,1,2.6,6
4880,2017-03-25 20:23:00,Plain Naan,2,2.6,7
4879,2017-03-25 19:16:00,Plain Naan,1,2.6,6
4878,2017-03-25 18:16:00,Plain Naan,1,2.6,7
4875,2017-03-25 17:18:00,Plain Naan,1,2.6,3
4864,2017-03-24 19:42:00,Tandoori Roti,1,2.6,4
4860,2017-03-24 18:53:00,Plain Naan,2,2.6,6
4858,2017-03-24 18:53:00,Tandoori Roti,1,2.6,5
4854,2017-03-24 18:03:00,Plain Naan,1,2.6,5
4852,2017-03-23 18:32:00,Plain Naan,1,2.6,6
4846,2017-03-22 18:09:00,Plain Naan,1,2.6,7
4840,2017-03-21 18:41:00,Plain Naan,1,2.6,6
4837,2017-03-20 19:33:00,Plain Naan,3,2.6,4
4836,2017-03-20 19:21:00,Plain Naan,1,2.6,6
4897,2017-03-26 20:13:00,Garlic Naan,2,2.95,6
4897,2017-03-26 20:13:00,Pilau Rice,1,2.95,6
4896,2017-03-26 19:13:00,Keema Naan,1,2.95,6
4894,2017-03-26 19:01:00,Plain Rice,1,2.95,5
4893,2017-03-26 18:25:00,Green Salad,1,2.95,12
4893,2017-03-26 18:25:00,Peshwari Naan,2,2.95,12
4893,2017-03-26 18:25:00,Pilau Rice,2,2.95,12
4893,2017-03-26 18:25:00,Coke 1.5 ltr,1,2.95,12
4892,2017-03-26 18:17:00,Pilau Rice,3,2.95,11
4892,2017-03-26 18:17:00,Peshwari Naan,2,2.95,11
