Order Number,Order Date,Item Name,Quantity,Product Price,Total products
15262,2019-08-06 22:08:00,Mint Sauce,1,0.5,5
15262,2019-08-06 22:08:00,Onion Chutney,1,0.5,5
15256,2019-08-06 20:30:00,Mango Chutney,1,0.5,8
15256,2019-08-06 20:30:00,Mint Sauce,1,0.5,8
15253,2019-08-06 19:38:00,Mint Sauce,1,0.5,11
15253,2019-08-06 19:38:00,Mango Chutney,1,0.5,11
15251,2019-08-06 19:22:00,Onion Chutney,1,0.5,7
15249,2019-08-06 19:13:00,Mint Sauce,1,0.5,4
15244,2019-08-06 17:43:00,Red Sauce,1,0.5,9
15240,2019-08-06 17:05:00,Onion Chutney,1,0.5,5
14714,2019-08-05 19:29:00,Mint Sauce,2,0.5,6
14713,2019-08-05 19:11:00,Mint Sauce,1,0.5,4
15705,2019-08-07 19:57:00,Plain Papadum,2,0.8,6
15701,2019-08-07 17:44:00,Plain Papadum,2,0.8,6
15256,2019-08-06 20:30:00,Plain Papadum,1,0.8,8
15254,2019-08-06 20:12:00,Plain Papadum,2,0.8,5
15253,2019-08-06 19:38:00,Plain Papadum,2,0.8,11
15252,2019-08-06 19:31:00,Plain Papadum,2,0.8,5
15251,2019-08-06 19:22:00,Spicy Papadum,2,0.8,7
15250,2019-08-06 19:17:00,Plain Papadum,1,0.8,4
15247,2019-08-06 18:21:00,Plain Papadum,3,0.8,9
15244,2019-08-06 17:43:00,Plain Papadum,4,0.8,9
15240,2019-08-06 17:05:00,Plain Papadum,2,0.8,5
14714,2019-08-05 19:29:00,Plain Papadum,4,0.8,6
15261,2019-08-06 21:52:00,Puree,1,1.95,5
15261,2019-08-06 21:52:00,Chapati,1,1.95,5
15708,2019-08-07 21:56:00,Plain Naan,1,2.6,7
15705,2019-08-07 19:57:00,Plain Naan,1,2.6,6
15260,2019-08-06 21:15:00,Plain Naan,1,2.6,5
15259,2019-08-06 21:11:00,Plain Naan,1,2.6,5
15256,2019-08-06 20:30:00,Plain Naan,1,2.6,8
15253,2019-08-06 19:38:00,Plain Naan,1,2.6,11
15247,2019-08-06 18:21:00,Plain Naan,1,2.6,9
15241,2019-08-06 17:11:00,Plain Naan,5,2.6,12
14716,2019-08-05 21:36:00,Plain Naan,1,2.6,6
14713,2019-08-05 19:11:00,Tandoori Roti,1,2.6,4
14712,2019-08-05 19:05:00,Plain Naan,1,2.6,4
14710,2019-08-05 18:12:00,Plain Naan,1,2.6,6
15708,2019-08-07 21:56:00,Bottle Coke,1,2.95,7
15708,2019-08-07 21:56:00,Pilau Rice,1,2.95,7
15706,2019-08-07 20:13:00,Plain Rice,1,2.95,6
15706,2019-08-07 20:13:00,Paratha,1,2.95,6
15705,2019-08-07 19:57:00,Plain Rice,1,2.95,6
15704,2019-08-07 19:48:00,Garlic Naan,1,2.95,5
15702,2019-08-07 19:29:00,Pilau Rice,1,2.95,2
15701,2019-08-07 17:44:00,Pilau Rice,1,2.95,6
15700,2019-08-07 13:32:00,Garlic Naan,2,2.95,6
15700,2019-08-07 13:32:00,Keema Naan,1,2.95,6
15700,2019-08-07 13:32:00,Plain Rice,1,2.95,6
15699,2019-08-07 12:11:00,Plain Rice,1,2.95,6
15262,2019-08-06 22:08:00,Plain Rice,1,2.95,5
15261,2019-08-06 21:52:00,Pilau Rice,1,2.95,5
15259,2019-08-06 21:11:00,Plain Rice,1,2.95,5
15257,2019-08-06 20:49:00,Keema Naan,1,2.95,4
15256,2019-08-06 20:30:00,Plain Rice,1,2.95,8
15255,2019-08-06 20:19:00,Garlic Naan,1,2.95,4
15254,2019-08-06 20:12:00,Pilau Rice,1,2.95,5
15253,2019-08-06 19:38:00,Keema Naan,1,2.95,11
15252,2019-08-06 19:31:00,Peshwari Naan,1,2.95,5
15252,2019-08-06 19:31:00,Pilau Rice,2,2.95,5
15251,2019-08-06 19:22:00,Pilau Rice,1,2.95,7
15250,2019-08-06 19:17:00,Pilau Rice,1,2.95,4
15249,2019-08-06 19:13:00,Garlic Naan,1,2.95,4
15247,2019-08-06 18:21:00,Keema Naan,1,2.95,9
15247,2019-08-06 18:21:00,Green Salad,1,2.95,9
15244,2019-08-06 17:43:00,Plain Rice,1,2.95,9
15244,2019-08-06 17:43:00,Peshwari Naan,1,2.95,9
15243,2019-08-06 17:39:00,Keema Naan,1,2.95,4
15243,2019-08-06 17:39:00,Plain Rice,1,2.95,4
15241,2019-08-06 17:11:00,Plain Rice,2,2.95,12
15240,2019-08-06 17:05:00,Keema Naan,1,2.95,5
14716,2019-08-05 21:36:00,Keema Naan,2,2.95,6
14715,2019-08-05 20:51:00,Plain Rice,1,2.95,4
14715,2019-08-05 20:51:00,Peshwari Naan,1,2.95,4
14714,2019-08-05 19:29:00,Garlic Naan,1,2.95,6
14712,2019-08-05 19:05:00,Pilau Rice,1,2.95,4
14711,2019-08-05 18:12:00,Plain Rice,1,2.95,4
14710,2019-08-05 18:12:00,Plain Rice,1,2.95,6
14710,2019-08-05 18:12:00,Onion Naan,1,2.95,6
15708,2019-08-07 21:56:00,Lemon Rice,1,3.95,7
15704,2019-08-07 19:48:00,Special Fried Rice,1,3.95,5
15699,2019-08-07 12:11:00,Vegetable Rice,2,3.95,6
15262,2019-08-06 22:08:00,Onion Bhajee,1,3.95,5
15260,2019-08-06 21:15:00,Meat Samosa,1,3.95,5
15260,2019-08-06 21:15:00,Egg Rice,1,3.95,5
15259,2019-08-06 21:11:00,Meat Samosa,1,3.95,5
15258,2019-08-06 21:08:00,Vegetable Rice,1,3.95,4
15257,2019-08-06 20:49:00,Meat Samosa,1,3.95,4
15257,2019-08-06 20:49:00,Keema Rice,1,3.95,4
15253,2019-08-06 19:38:00,Keema Rice,1,3.95,11
15252,2019-08-06 19:31:00,Onion Bhajee,1,3.95,5
