Order ID,Order Date,Item Name,Quantity,Product Price,Total products
6999,2016-10-12 20:01:00,Mango Chutney,1,0.5,10
6997,2016-10-12 19:38:00,Lime Pickle,1,0.5,8
6997,2016-10-12 19:38:00,Red Sauce,1,0.5,8
6990,2016-10-12 19:19:00,Mint Sauce,1,0.5,5
6989,2016-10-12 19:09:00,Red Sauce,1,0.5,7
6971,2016-10-12 17:54:00,Mint Sauce,1,0.5,5
6968,2016-10-12 17:27:00,Mango Chutney,1,0.5,9
6968,2016-10-12 17:27:00,Mint Sauce,1,0.5,9
6967,2016-10-12 17:03:00,Mint Sauce,1,0.5,5
6966,2016-10-12 17:00:00,Mango Chutney,1,0.5,9
6966,2016-10-12 17:00:00,Mint Sauce,1,0.5,9
6497,2016-10-11 20:21:00,Mango Chutney,1,0.5,5
6493,2016-10-11 19:26:00,Mint Sauce,1,0.5,9
6493,2016-10-11 19:26:00,Onion Chutney,1,0.5,9
6489,2016-10-11 17:53:00,Mango Chutney,1,0.5,10
6489,2016-10-11 17:53:00,Onion Chutney,1,0.5,10
6489,2016-10-11 17:53:00,Mint Sauce,1,0.5,10
6123,2016-10-16 19:04:00,Mango Chutney,1,0.5,10
6122,2016-10-16 18:27:00,Onion Chutney,2,0.5,8
6122,2016-10-16 18:27:00,Red Sauce,2,0.5,8
6122,2016-10-16 18:27:00,Mango Chutney,1,0.5,8
6117,2016-10-16 17:13:00,Mango Chutney,1,0.5,5
6112,2016-10-15 19:57:00,Mango Chutney,1,0.5,6
6110,2016-10-15 19:36:00,Lime Pickle,1,0.5,5
6107,2016-10-15 19:27:00,Mint Sauce,1,0.5,6
6103,2016-10-15 18:56:00,Mango Chutney,1,0.5,9
6103,2016-10-15 18:56:00,Onion Chutney,1,0.5,9
6099,2016-10-15 18:26:00,Mango Chutney,2,0.5,6
6098,2016-10-15 18:19:00,Mango Chutney,1,0.5,4
6096,2016-10-15 18:16:00,Mango Chutney,2,0.5,10
6096,2016-10-15 18:16:00,Mint Sauce,2,0.5,10
6095,2016-10-15 18:14:00,Mint Sauce,1,0.5,5
6094,2016-10-15 18:11:00,Mango Chutney,1,0.5,9
6094,2016-10-15 18:11:00,Lime Pickle,1,0.5,9
6089,2016-10-15 17:52:00,Mango Chutney,1,0.5,9
6087,2016-10-15 17:48:00,Mango Chutney,1,0.5,14
6087,2016-10-15 17:48:00,Mint Sauce,1,0.5,14
6087,2016-10-15 17:48:00,Red Sauce,1,0.5,14
6086,2016-10-15 17:44:00,Mint Sauce,2,0.5,6
6084,2016-10-15 17:37:00,Onion Chutney,2,0.5,12
6084,2016-10-15 17:37:00,Mint Sauce,1,0.5,12
6084,2016-10-15 17:37:00,Red Sauce,1,0.5,12
6084,2016-10-15 17:37:00,Mango Chutney,1,0.5,12
6083,2016-10-15 17:30:00,Mint Sauce,1,0.5,7
6079,2016-10-14 22:36:00,Mango Chutney,1,0.5,8
6079,2016-10-14 22:36:00,Red Sauce,1,0.5,8
6074,2016-10-14 20:10:00,Mango Chutney,1,0.5,10
6074,2016-10-14 20:10:00,Onion Chutney,1,0.5,10
6074,2016-10-14 20:10:00,Mint Sauce,1,0.5,10
6074,2016-10-14 20:10:00,Lime Pickle,1,0.5,10
6074,2016-10-14 20:10:00,Red Sauce,1,0.5,10
6073,2016-10-14 19:31:00,Mint Sauce,1,0.5,11
6073,2016-10-14 19:31:00,Red Sauce,1,0.5,11
6071,2016-10-14 19:21:00,Mango Chutney,1,0.5,11
6071,2016-10-14 19:21:00,Onion Chutney,1,0.5,11
6071,2016-10-14 19:21:00,Mint Sauce,1,0.5,11
6065,2016-10-14 18:29:00,Mint Sauce,1,0.5,11
6063,2016-10-14 18:15:00,Mango Chutney,1,0.5,9
6061,2016-10-13 19:49:00,Mango Chutney,1,0.5,5
6040,2016-10-10 21:05:00,Mango Chutney,1,0.5,11
6039,2016-10-10 20:04:00,Mango Chutney,1,0.5,5
6999,2016-10-12 20:01:00,Plain Papadum,5,0.8,10
6998,2016-10-12 19:46:00,Plain Papadum,1,0.8,6
6997,2016-10-12 19:38:00,Plain Papadum,6,0.8,8
6990,2016-10-12 19:19:00,Plain Papadum,2,0.8,5
6989,2016-10-12 19:09:00,Plain Papadum,1,0.8,7
6989,2016-10-12 19:09:00,Spicy Papadum,1,0.8,7
6983,2016-10-12 18:34:00,Plain Papadum,4,0.8,9
