Order Number,Order Date,Item Name,Quantity,Product Price,Total products
5207,2017-04-23 19:30:00,Mango Chutney,2,0.5,11
5207,2017-04-23 19:30:00,Onion Chutney,1,0.5,11
5207,2017-04-23 19:30:00,Mint Sauce,1,0.5,11
5200,2017-04-22 21:39:00,Mango Chutney,2,0.5,14
5200,2017-04-22 21:39:00,Onion Chutney,2,0.5,14
5200,2017-04-22 21:39:00,Mint Sauce,2,0.5,14
5200,2017-04-22 21:39:00,Lime Pickle,1,0.5,14
5200,2017-04-22 21:39:00,Red Sauce,2,0.5,14
5199,2017-04-22 21:20:00,Onion Chutney,1,0.5,13
5198,2017-04-22 21:15:00,Mango Chutney,1,0.5,7
5195,2017-04-22 20:25:00,Mango Chutney,1,0.5,5
5192,2017-04-22 19:28:00,Mango Chutney,1,0.5,5
5190,2017-04-22 19:16:00,Mango Chutney,1,0.5,9
5190,2017-04-22 19:16:00,Onion Chutney,1,0.5,9
5190,2017-04-22 19:16:00,Mint Sauce,1,0.5,9
5186,2017-04-22 18:38:00,Mint Sauce,1,0.5,5
5185,2017-04-22 18:21:00,Mint Sauce,2,0.5,7
5184,2017-04-22 18:08:00,Mango Chutney,2,0.5,6
5183,2017-04-22 17:53:00,Mango Chutney,1,0.5,8
5183,2017-04-22 17:53:00,Onion Chutney,1,0.5,8
5181,2017-04-22 17:30:00,Mango Chutney,1,0.5,6
5181,2017-04-22 17:30:00,Mint Sauce,1,0.5,6
5180,2017-04-22 17:30:00,Mango Chutney,1,0.5,9
5180,2017-04-22 17:30:00,Mint Sauce,1,0.5,9
5170,2017-04-21 18:46:00,Mint Sauce,1,0.5,4
5161,2017-04-20 20:46:00,Onion Chutney,2,0.5,5
5160,2017-04-20 19:37:00,Mint Sauce,2,0.5,8
5160,2017-04-20 19:37:00,Mango Chutney,1,0.5,8
5157,2017-04-20 18:09:00,Mango Chutney,1,0.5,8
5152,2017-04-19 19:17:00,Lime Pickle,1,0.5,5
5150,2017-04-18 19:41:00,Onion Chutney,2,0.5,5
5134,2017-04-17 19:19:00,Mango Chutney,2,0.5,6
5134,2017-04-17 19:19:00,Lime Pickle,1,0.5,6
5131,2017-04-17 18:38:00,Mango Chutney,1,0.5,15
5131,2017-04-17 18:38:00,Onion Chutney,1,0.5,15
5131,2017-04-17 18:38:00,Mint Sauce,1,0.5,15
5131,2017-04-17 18:38:00,Red Sauce,1,0.5,15
5130,2017-04-17 18:37:00,Mango Chutney,1,0.5,4
5207,2017-04-23 19:30:00,Plain Papadum,6,0.8,11
5200,2017-04-22 21:39:00,Plain Papadum,4,0.8,14
5197,2017-04-22 21:11:00,Plain Papadum,3,0.8,7
5192,2017-04-22 19:28:00,Plain Papadum,2,0.8,5
5190,2017-04-22 19:16:00,Plain Papadum,2,0.8,9
5185,2017-04-22 18:21:00,Plain Papadum,5,0.8,7
5183,2017-04-22 17:53:00,Plain Papadum,3,0.8,8
5182,2017-04-22 17:38:00,Plain Papadum,3,0.8,9
5182,2017-04-22 17:38:00,Spicy Papadum,3,0.8,9
5181,2017-04-22 17:30:00,Plain Papadum,2,0.8,6
5179,2017-04-22 17:10:00,Plain Papadum,1,0.8,5
5176,2017-04-21 20:11:00,Plain Papadum,2,0.8,5
5169,2017-04-21 18:21:00,Plain Papadum,3,0.8,7
5168,2017-04-21 18:16:00,Plain Papadum,3,0.8,7
5167,2017-04-21 18:12:00,Plain Papadum,4,0.8,7
5165,2017-04-21 17:35:00,Plain Papadum,6,0.8,6
5161,2017-04-20 20:46:00,Plain Papadum,2,0.8,5
5160,2017-04-20 19:37:00,Plain Papadum,2,0.8,8
5159,2017-04-20 19:09:00,Plain Papadum,8,0.8,9
5157,2017-04-20 18:09:00,Plain Papadum,3,0.8,8
5150,2017-04-18 19:41:00,Plain Papadum,2,0.8,5
5134,2017-04-17 19:19:00,Plain Papadum,1,0.8,6
5131,2017-04-17 18:38:00,Plain Papadum,4,0.8,15
5130,2017-04-17 18:37:00,Spicy Papadum,1,0.8,4
5128,2017-04-17 18:27:00,Plain Papadum,2,0.8,5
5194,2017-04-22 19:45:00,Chapati,1,1.95,4
5191,2017-04-22 19:20:00,Puree,3,1.95,6
5185,2017-04-22 18:21:00,Chapati,1,1.95,7
5172,2017-04-21 19:11:00,Chapati,1,1.95,6
5170,2017-04-21 18:46:00,Puree,2,1.95,4
5166,2017-04-21 18:08:00,Puree,1,1.95,8
5161,2017-04-20 20:46:00,Chapati,2,1.95,5
5152,2017-04-19 19:17:00,Chapati,1,1.95,5
5150,2017-04-18 19:41:00,Chapati,1,1.95,5
5146,2017-04-18 18:15:00,Chapati,1,1.95,5
5131,2017-04-17 18:38:00,Chapati,2,1.95,15
5207,2017-04-23 19:30:00,Plain Naan,1,2.6,11
5206,2017-04-23 19:32:00,Plain Naan,1,2.6,6
5202,2017-04-23 13:16:00,Tandoori Roti,1,2.6,3
5199,2017-04-22 21:20:00,Plain Naan,1,2.6,13
5195,2017-04-22 20:25:00,Plain Naan,1,2.6,5
5188,2017-04-22 18:54:00,Plain Naan,1,2.6,4
5186,2017-04-22 18:38:00,Plain Naan,1,2.6,5
5183,2017-04-22 17:53:00,Plain Naan,1,2.6,8
