Order Number,Order Date,Item Name,Quantity,Product Price,Total products
7644,2017-04-12 19:18:00,Mango Chutney,1,0.5,6
7638,2017-04-12 12:27:00,Mango Chutney,1,0.5,4
7298,2017-04-11 19:59:00,Mango Chutney,1,0.5,7
7298,2017-04-11 19:59:00,Mint Sauce,1,0.5,7
7298,2017-04-11 19:59:00,Red Sauce,1,0.5,7
7298,2017-04-11 19:59:00,Onion Chutney,1,0.5,7
7297,2017-04-11 19:46:00,Mint Sauce,1,0.5,11
7297,2017-04-11 19:46:00,Onion Chutney,2,0.5,11
7297,2017-04-11 19:46:00,Red Sauce,2,0.5,11
7296,2017-04-11 19:23:00,Mango Chutney,1,0.5,7
7293,2017-04-11 19:14:00,Mango Chutney,1,0.5,5
7292,2017-04-11 19:08:00,Mango Chutney,1,0.5,5
7288,2017-04-11 18:23:00,Mango Chutney,1,0.5,9
7288,2017-04-11 18:23:00,Mint Sauce,1,0.5,9
7288,2017-04-11 18:23:00,Onion Chutney,1,0.5,9
7287,2017-04-11 18:09:00,Onion Chutney,1,0.5,7
7287,2017-04-11 18:09:00,Mint Sauce,1,0.5,7
7286,2017-04-11 18:04:00,Mango Chutney,1,0.5,16
7286,2017-04-11 18:04:00,Onion Chutney,1,0.5,16
7286,2017-04-11 18:04:00,Red Sauce,1,0.5,16
7286,2017-04-11 18:04:00,Lime Pickle,1,0.5,16
7286,2017-04-11 18:04:00,Mint Sauce,1,0.5,16
6952,2017-04-10 18:50:00,Mango Chutney,1,0.5,5
6949,2017-04-10 18:27:00,Onion Chutney,1,0.5,9
6949,2017-04-10 18:27:00,Mango Chutney,1,0.5,9
6949,2017-04-10 18:27:00,Mint Sauce,1,0.5,9
6948,2017-04-10 17:40:00,Mango Chutney,1,0.5,8
6948,2017-04-10 17:40:00,Red Sauce,1,0.5,8
5107,2017-04-15 19:29:00,Mint Sauce,1,0.5,4
5106,2017-04-15 18:58:00,Mango Chutney,1,0.5,8
5105,2017-04-15 18:50:00,Mint Sauce,1,0.5,5
5102,2017-04-15 18:10:00,Mint Sauce,1,0.5,8
5100,2017-04-15 18:00:00,Mango Chutney,2,0.5,7
5100,2017-04-15 18:00:00,Mint Sauce,1,0.5,7
5099,2017-04-15 17:45:00,Mango Chutney,2,0.5,14
5099,2017-04-15 17:45:00,Mint Sauce,2,0.5,14
5099,2017-04-15 17:45:00,Onion Chutney,2,0.5,14
5091,2017-04-14 19:31:00,Mango Chutney,1,0.5,6
5088,2017-04-14 18:53:00,Mint Sauce,2,0.5,7
5084,2017-04-14 18:08:00,Mango Chutney,2,0.5,6
5081,2017-04-13 22:05:00,Mango Chutney,1,0.5,5
5080,2017-04-13 21:57:00,Mango Chutney,1,0.5,5
5077,2017-04-13 19:46:00,Mango Chutney,1,0.5,13
5077,2017-04-13 19:46:00,Onion Chutney,1,0.5,13
5077,2017-04-13 19:46:00,Mint Sauce,1,0.5,13
5077,2017-04-13 19:46:00,Red Sauce,1,0.5,13
7644,2017-04-12 19:18:00,Plain Papadum,4,0.8,6
7643,2017-04-12 19:20:00,Plain Papadum,5,0.8,5
7299,2017-04-11 20:19:00,Plain Papadum,2,0.8,6
7298,2017-04-11 19:59:00,Plain Papadum,2,0.8,7
7297,2017-04-11 19:46:00,Plain Papadum,4,0.8,11
7288,2017-04-11 18:23:00,Plain Papadum,5,0.8,9
7287,2017-04-11 18:09:00,Plain Papadum,2,0.8,7
7286,2017-04-11 18:04:00,Spicy Papadum,1,0.8,16
6952,2017-04-10 18:50:00,Plain Papadum,2,0.8,5
6950,2017-04-10 18:29:00,Plain Papadum,3,0.8,6
6949,2017-04-10 18:27:00,Plain Papadum,4,0.8,9
5122,2017-04-16 19:25:00,Plain Papadum,1,0.8,5
5106,2017-04-15 18:58:00,Plain Papadum,4,0.8,8
5102,2017-04-15 18:10:00,Plain Papadum,4,0.8,8
5100,2017-04-15 18:00:00,Plain Papadum,3,0.8,7
5099,2017-04-15 17:45:00,Plain Papadum,3,0.8,14
5099,2017-04-15 17:45:00,Spicy Papadum,3,0.8,14
5094,2017-04-14 20:11:00,Plain Papadum,2,0.8,6
5091,2017-04-14 19:31:00,Plain Papadum,3,0.8,6
5090,2017-04-14 19:13:00,Spicy Papadum,2,0.8,4
5089,2017-04-14 19:11:00,Plain Papadum,1,0.8,9
5088,2017-04-14 18:53:00,Plain Papadum,4,0.8,7
5086,2017-04-14 18:16:00,Spicy Papadum,1,0.8,4
5081,2017-04-13 22:05:00,Plain Papadum,6,0.8,5
5080,2017-04-13 21:57:00,Plain Papadum,6,0.8,5
5077,2017-04-13 19:46:00,Plain Papadum,4,0.8,13
5076,2017-04-13 19:18:00,Plain Papadum,4,0.8,8
7294,2017-04-11 19:22:00,Puree,2,1.95,7
7287,2017-04-11 18:09:00,Chapati,1,1.95,7
7285,2017-04-11 17:56:00,Chapati,2,1.95,6
6950,2017-04-10 18:29:00,Chapati,2,1.95,6
5104,2017-04-15 18:50:00,Chapati,1,1.95,6
5099,2017-04-15 17:45:00,Chapati,2,1.95,14
5096,2017-04-14 20:13:00,Chapati,1,1.95,8
5093,2017-04-14 19:55:00,Chapati,1,1.95,7
5092,2017-04-14 19:45:00,Puree,1,1.95,8
5077,2017-04-13 19:46:00,Chapati,1,1.95,13
7643,2017-04-12 19:20:00,Plain Naan,3,2.6,5
7639,2017-04-12 13:13:00,Plain Naan,1,2.6,3
7296,2017-04-11 19:23:00,Plain Naan,1,2.6,7
7291,2017-04-11 18:41:00,Tandoori Roti,1,2.6,7
7291,2017-04-11 18:41:00,Plain Naan,1,2.6,7
7290,2017-04-11 18:27:00,Plain Naan,4,2.6,3
7289,2017-04-11 18:27:00,Plain Naan,1,2.6,4
7288,2017-04-11 18:23:00,Plain Naan,1,2.6,9
7286,2017-04-11 18:04:00,Plain Naan,1,2.6,16
7284,2017-04-11 17:04:00,Plain Naan,4,2.6,3
6951,2017-04-10 18:32:00,Plain Naan,1,2.6,4
6948,2017-04-10 17:40:00,Plain Naan,2,2.6,8
6947,2017-04-10 17:28:00,Plain Naan,1,2.6,4
5121,2017-04-16 19:23:00,Plain Naan,2,2.6,3
5120,2017-04-16 19:14:00,Plain Naan,3,2.6,4
5117,2017-04-16 17:32:00,Plain Naan,1,2.6,5
5115,2017-04-16 13:35:00,Tandoori Roti,2,2.6,4
5109,2017-04-15 20:40:00,Tandoori Roti,1,2.6,9
5108,2017-04-15 20:18:00,Plain Naan,2,2.6,6
5106,2017-04-15 18:58:00,Plain Naan,1,2.6,8
5103,2017-04-15 18:42:00,Plain Naan,2,2.6,5
5099,2017-04-15 17:45:00,Plain Naan,1,2.6,14
5098,2017-04-15 13:03:00,Plain Naan,2,2.6,6
5095,2017-04-14 20:13:00,Plain Naan,1,2.6,5
5094,2017-04-14 20:11:00,Plain Naan,2,2.6,6
5091,2017-04-14 19:31:00,Plain Naan,1,2.6,6
5087,2017-04-14 18:42:00,Tandoori Roti,2,2.6,6
5081,2017-04-13 22:05:00,Plain Naan,2,2.6,5
5080,2017-04-13 21:57:00,Plain Naan,2,2.6,5
5076,2017-04-13 19:18:00,Plain Naan,1,2.6,8
5075,2017-04-13 18:41:00,Plain Naan,1,2.6,6
7648,2017-04-12 21:10:00,Garlic Naan,1,2.95,7
7647,2017-04-12 20:12:00,Pilau Rice,2,2.95,4
7646,2017-04-12 19:22:00,Pilau Rice,1,2.95,10
7646,2017-04-12 19:22:00,Garlic Naan,2,2.95,10
7644,2017-04-12 19:18:00,Peshwari Naan,1,2.95,6
7644,2017-04-12 19:18:00,Pilau Rice,1,2.95,6
7643,2017-04-12 19:20:00,Plain Rice,1,2.95,5
7641,2017-04-12 18:40:00,Pilau Rice,2,2.95,5
7641,2017-04-12 18:40:00,Garlic Naan,1,2.95,5
7638,2017-04-12 12:27:00,Garlic Naan,1,2.95,4
7638,2017-04-12 12:27:00,Pilau Rice,1,2.95,4
7299,2017-04-11 20:19:00,Pilau Rice,1,2.95,6
7298,2017-04-11 19:59:00,Pilau Rice,1,2.95,7
7297,2017-04-11 19:46:00,Plain Rice,1,2.95,11
7297,2017-04-11 19:46:00,Paratha,1,2.95,11
7296,2017-04-11 19:23:00,Pilau Rice,1,2.95,7
7295,2017-04-11 19:23:00,Paratha,1,2.95,8
7295,2017-04-11 19:23:00,Keema Naan,1,2.95,8
7295,2017-04-11 19:23:00,Pilau Rice,1,2.95,8
7295,2017-04-11 19:23:00,Plain Rice,1,2.95,8
7293,2017-04-11 19:14:00,Peshwari Naan,1,2.95,5
7292,2017-04-11 19:08:00,Peshwari Naan,1,2.95,5
7289,2017-04-11 18:27:00,Pilau Rice,1,2.95,4
7287,2017-04-11 18:09:00,Coke 1.5 ltr,1,2.95,7
7286,2017-04-11 18:04:00,Pilau Rice,1,2.95,16
7286,2017-04-11 18:04:00,Garlic Naan,1,2.95,16
7285,2017-04-11 17:56:00,Pilau Rice,1,2.95,6
6956,2017-04-10 20:43:00,Peshwari Naan,2,2.95,6
6955,2017-04-10 19:34:00,Pilau Rice,1,2.95,4
6953,2017-04-10 19:18:00,Plain Rice,2,2.95,2
6952,2017-04-10 18:50:00,Garlic Naan,1,2.95,5
6951,2017-04-10 18:32:00,Plain Rice,2,2.95,4
6950,2017-04-10 18:29:00,Pilau Rice,1,2.95,6
6949,2017-04-10 18:27:00,Pilau Rice,1,2.95,9
6948,2017-04-10 17:40:00,Garlic Naan,1,2.95,8
6947,2017-04-10 17:28:00,Pilau Rice,1,2.95,4
5125,2017-04-16 20:41:00,Plain Rice,1,2.95,5
5125,2017-04-16 20:41:00,Pilau Rice,1,2.95,5
5124,2017-04-16 20:15:00,Garlic Naan,1,2.95,4
5122,2017-04-16 19:25:00,Peshwari Naan,1,2.95,5
5118,2017-04-16 18:32:00,Plain Rice,1,2.95,5
5117,2017-04-16 17:32:00,Pilau Rice,1,2.95,5
5115,2017-04-16 13:35:00,Plain Rice,1,2.95,4
5114,2017-04-16 11:56:00,Pilau Rice,2,2.95,6
